SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026,GS,23-Oct-2024,109.99,111.98,111.98,109.97,109.97,109.97,110.53,1984,2.19,12,1984,100.00
20MICRONS,BE,23-Oct-2024,306.5,300.4,300.4,300.4,300.4,300.4,300.4,5592,16.8,142,-,-
21STCENMGM,BE,23-Oct-2024,117.83,115.47,115.47,115.47,115.47,115.47,115.47,1931,2.23,53,-,-
360ONE,EQ,23-Oct-2024,1024.85,1015.2,1054.0,992.05,1013.6,1008.0,1016.77,1548596,15745.73,67050,1064645,68.75
3IINFOLTD,EQ,23-Oct-2024,26.96,26.99,27.75,26.76,27.63,27.59,27.36,811453,222.02,4908,331237,40.82
3MINDIA,EQ,23-Oct-2024,33844.0,34369.95,34369.95,33131.6,33844.0,33872.05,33604.71,3709,1246.4,2258,992,26.75
3PLAND,BE,23-Oct-2024,34.81,35.0,36.49,34.61,36.28,35.47,35.45,5612,1.99,72,-,-
574GS2026,GS,23-Oct-2024,100.1,100.85,102.61,100.35,100.35,100.35,100.38,844,0.85,3,844,100.00
585GS2030,GS,23-Oct-2024,96.7,96.7,96.71,96.7,96.71,96.71,96.71,200,0.19,2,100,50.00
5PAISA,EQ,23-Oct-2024,505.5,493.8,514.75,493.8,502.8,503.35,505.42,106456,538.05,5780,27611,25.94
618GS2024,GS,23-Oct-2024,99.84,102.87,102.87,102.87,102.87,102.87,102.87,100,0.1,1,100,100.00
63MOONS,EQ,23-Oct-2024,443.4,440.15,487.7,436.1,476.8,477.05,474.7,886769,4209.53,14623,343128,38.69
667GS2035,GS,23-Oct-2024,99.72,101.0,101.0,101.0,101.0,101.0,101.0,989,1.0,1,989,100.00
676GS2061,GS,23-Oct-2024,97.6,97.8,97.8,97.8,97.8,97.8,97.8,1,0.0,1,1,100.00
679GS2034,GS,23-Oct-2024,100.6,100.6,100.78,100.08,100.08,100.08,100.78,500200,504.1,6,500200,100.00
695GS2061,GS,23-Oct-2024,100.0,100.0,100.0,100.0,100.0,100.0,100.0,500,0.5,1,500,100.00
699GS2026,GS,23-Oct-2024,100.6,100.6,100.6,100.6,100.6,100.6,100.6,3000,3.02,2,3000,100.00
702GS2027,GS,23-Oct-2024,103.2,103.2,103.22,103.2,103.21,103.21,103.21,1706,1.76,7,1706,100.00
702GS2031,GS,23-Oct-2024,103.5,104.2,104.2,104.0,104.0,104.0,104.06,861,0.9,3,861,100.00
704GS2029,GS,23-Oct-2024,103.96,103.4,104.2,103.4,103.41,103.41,103.41,2141,2.21,5,2140,99.95
706GS2028,GS,23-Oct-2024,101.01,101.1,101.2,101.1,101.2,101.2,101.1,1001,1.01,2,1001,100.00
709GS2054,GS,23-Oct-2024,103.75,103.0,103.0,103.0,103.0,103.0,103.0,360,0.37,5,360,100.00
710GS2029,GS,23-Oct-2024,101.32,104.0,104.0,101.0,101.15,101.15,101.19,10602,10.73,9,10602,100.00
716GS2050,GS,23-Oct-2024,103.2,101.66,101.66,101.66,101.66,101.66,101.66,260,0.26,1,260,100.00
717GS2030,GS,23-Oct-2024,101.31,101.15,101.97,101.1,101.3,101.3,101.17,108640,109.91,22,89050,81.97
718GS2033,GS,23-Oct-2024,103.3,103.2,103.2,102.02,102.82,102.98,102.26,45803,46.84,9,45803,100.00
718GS2037,GS,23-Oct-2024,103.71,103.36,104.01,103.33,104.0,104.0,103.99,61861,64.33,12,60661,98.06
719GS2060,GS,23-Oct-2024,103.21,103.21,103.21,101.11,102.0,102.0,101.74,1604,1.63,11,1304,81.30
71GS2034,GS,23-Oct-2024,102.0,102.01,102.05,102.01,102.01,102.01,102.03,1200,1.22,6,1200,100.00
723GS2039,GS,23-Oct-2024,103.01,103.0,103.0,102.0,102.0,102.0,102.42,120,0.12,3,120,100.00
725GS2063,GS,23-Oct-2024,106.52,106.02,106.2,106.02,106.1,106.1,106.1,16700,17.72,36,16700,100.00
726GS2033,GS,23-Oct-2024,103.25,102.57,102.57,102.57,102.57,102.57,102.57,200,0.21,1,200,100.00
727GS2026,GS,23-Oct-2024,100.2,100.4,100.4,100.4,100.4,100.4,100.4,2,0.0,1,2,100.00
732GS2030,GS,23-Oct-2024,105.0,104.84,104.84,104.84,104.84,104.84,104.84,10901,11.43,6,10901,100.00
733GS2026,GS,23-Oct-2024,103.72,103.8,104.12,103.8,104.12,104.12,104.09,34810,36.23,12,34810,100.00
734GS2064,GS,23-Oct-2024,105.07,105.06,105.35,105.06,105.35,105.35,105.17,11898,12.51,35,11898,100.00
736GS2052,GS,23-Oct-2024,106.7,106.0,106.0,105.0,106.0,105.75,105.77,1300,1.38,3,1300,100.00
737GS2028,GS,23-Oct-2024,101.51,101.55,101.9,101.52,101.75,101.75,101.69,25728,26.16,24,25728,100.00
738GS2027,GS,23-Oct-2024,104.12,103.8,104.11,103.8,103.9,103.9,104.01,90444,94.07,30,82703,91.44
73GS2053,GS,23-Oct-2024,106.5,106.01,106.5,106.01,106.5,106.45,106.48,30840,32.84,50,30740,99.68
740IIFCL33,N1,23-Oct-2024,1304.9,1160.1,1160.1,1160.1,1160.1,1160.1,1160.1,200,2.32,1,200,100.00
741GS2036,GS,23-Oct-2024,106.02,105.4,107.3,105.4,106.42,106.44,105.96,28521,30.22,20,28519,99.99
746GS2073,GS,23-Oct-2024,110.0,109.75,110.98,109.75,110.98,110.98,110.65,51199,56.65,11,46199,90.23
74GS2062,GS,23-Oct-2024,107.09,107.5,112.44,104.47,112.44,104.64,104.76,47,0.05,4,44,93.62
754GS2036,GS,23-Oct-2024,108.26,108.2,108.6,108.12,108.5,108.48,108.39,234306,253.96,105,220388,94.06
795GS2032,GS,23-Oct-2024,107.5,106.29,106.29,106.29,106.29,106.29,106.29,23,0.02,2,23,100.00
824GS2027,GS,23-Oct-2024,106.0,108.45,108.45,108.45,108.45,108.45,108.45,2,0.0,2,2,100.00
826GS2027,GS,23-Oct-2024,107.8,105.01,105.01,105.01,105.01,105.01,105.01,100,0.11,1,100,100.00
833GS2036,GS,23-Oct-2024,115.0,115.0,115.0,115.0,115.0,115.0,115.0,1000,1.15,1,1000,100.00
897GS2030,GS,23-Oct-2024,113.68,113.7,114.1,113.14,114.1,113.48,113.52,861,0.98,4,860,99.88
92GS2030,GS,23-Oct-2024,113.99,114.0,114.0,114.0,114.0,114.0,114.0,14001,15.96,6,14001,100.00
A2ZINFRA,EQ,23-Oct-2024,17.07,17.06,17.65,16.21,16.48,16.38,16.96,370775,62.89,917,282856,76.29
AAATECH,EQ,23-Oct-2024,121.85,122.62,127.9,121.0,121.0,121.71,124.16,65589,81.43,3811,13794,21.03
AADHARHFC,EQ,23-Oct-2024,419.25,417.65,426.9,410.0,420.1,420.0,419.09,417947,1751.58,18747,167012,39.96
AAKASH,EQ,23-Oct-2024,10.7,10.99,11.23,10.59,11.23,11.23,11.06,98202,10.86,534,66685,67.91
AAREYDRUGS,BE,23-Oct-2024,61.28,60.24,61.6,59.0,61.5,60.43,60.47,22531,13.63,149,-,-
AARON,EQ,23-Oct-2024,259.6,256.0,268.55,256.0,258.4,260.55,264.02,12623,33.33,2070,1649,13.06
AARTECH,EQ,23-Oct-2024,62.31,62.32,63.31,60.61,62.44,62.46,62.32,43072,26.84,920,19011,44.14
