SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026,GS,27-Sep-2024,114.0,113.99,113.99,113.99,113.99,113.99,113.99,11,0.01,2,11,100.00
20MICRONS,EQ,27-Sep-2024,302.8,304.6,306.95,295.0,295.15,296.65,299.81,129749,389.0,6517,63136,48.66
21STCENMGM,BE,27-Sep-2024,111.42,109.19,109.19,109.19,109.19,109.19,109.19,3926,4.29,51,-,-
360ONE,EQ,27-Sep-2024,1079.75,1075.2,1100.0,1042.4,1070.0,1067.55,1068.32,787984,8418.18,46280,528401,67.06
3IINFOLTD,EQ,27-Sep-2024,33.15,33.23,33.64,31.72,32.0,32.13,32.64,1403989,458.25,6822,822008,58.55
3MINDIA,EQ,27-Sep-2024,35606.75,35719.0,35900.0,34425.0,34500.0,34526.1,34936.25,14052,4909.24,6493,8703,61.93
3PLAND,BE,27-Sep-2024,38.71,39.68,39.68,36.77,38.89,37.15,38.26,9042,3.46,82,-,-
522GS2025,GS,27-Sep-2024,100.3,100.3,100.3,100.3,100.3,100.3,100.3,497,0.5,1,497,100.00
574GS2026,GS,27-Sep-2024,98.96,99.6,99.6,99.1,99.6,99.6,99.6,1071,1.07,4,1071,100.00
577GS2030,GS,27-Sep-2024,88.93,88.93,93.37,88.93,93.37,93.37,88.93,2346,2.09,9,2000,85.25
5PAISA,EQ,27-Sep-2024,542.0,542.0,544.45,535.25,538.0,537.6,539.52,45663,246.36,4963,24963,54.67
610GS2031,GS,27-Sep-2024,95.4,95.4,95.4,95.4,95.4,95.4,95.4,500,0.48,1,500,100.00
63MOONS,EQ,27-Sep-2024,397.75,400.0,401.4,377.9,380.5,378.85,383.99,237721,912.82,5657,151442,63.71
645GS2029,GS,27-Sep-2024,96.56,99.4,99.41,92.5,92.5,95.95,97.68,16,0.02,3,8,50.00
654GS2032,GS,27-Sep-2024,100.2,98.75,99.2,98.75,99.2,99.2,98.98,2,0.0,2,1,50.00
667GS2035,GS,27-Sep-2024,99.0,99.03,99.03,99.03,99.03,99.03,99.03,6,0.01,1,6,100.00
667GS2050,GS,27-Sep-2024,100.4,100.4,100.8,99.0,100.5,100.5,100.48,1314,1.32,8,1314,100.00
676GS2061,GS,27-Sep-2024,98.75,98.75,100.0,98.75,100.0,100.0,98.86,11,0.01,4,11,100.00
689GS2025,GS,27-Sep-2024,101.15,101.18,101.18,101.18,101.18,101.18,101.18,1400,1.42,1,1400,100.00
68GS2060,GS,27-Sep-2024,100.0,97.5,97.55,97.5,97.55,97.52,97.53,101,0.1,3,51,50.50
695GS2061,GS,27-Sep-2024,100.6,105.63,105.63,100.6,100.6,100.6,102.89,5,0.01,4,3,60.00
699GS2051,GS,27-Sep-2024,102.12,102.5,102.65,102.01,102.65,102.65,102.5,606,0.62,4,605,99.83
702GS2027,GS,27-Sep-2024,102.21,102.21,103.24,102.21,103.24,103.24,102.24,132,0.13,4,132,100.00
702GS2031,GS,27-Sep-2024,103.45,101.95,103.45,101.95,103.45,103.45,101.96,201,0.2,2,201,100.00
704GS2029,GS,27-Sep-2024,102.5,103.5,103.5,102.7,102.7,102.7,103.49,5950,6.16,4,5950,100.00
706GS2028,GS,27-Sep-2024,104.07,104.25,104.25,103.62,103.95,103.95,103.87,21000,21.81,5,21000,100.00
709GS2054,GS,27-Sep-2024,102.96,104.0,104.0,103.5,103.7,103.7,103.75,109559,113.66,8,109558,100.00
710GS2029,GS,27-Sep-2024,104.74,104.8,104.99,104.71,104.85,104.84,104.74,21111,22.11,12,21111,100.00
716GS2050,GS,27-Sep-2024,103.5,103.5,103.5,103.0,103.0,103.0,103.03,2109,2.17,4,2109,100.00
717GS2030,GS,27-Sep-2024,104.5,104.5,105.0,104.2,104.2,104.2,104.99,9820,10.31,4,9820,100.00
718GS2033,GS,27-Sep-2024,103.06,104.2,104.2,103.25,103.25,103.25,103.68,1100,1.14,3,100,9.09
718GS2037,GS,27-Sep-2024,104.6,105.0,105.0,104.24,104.6,104.6,104.82,1651,1.73,5,1651,100.00
71GS2034,GS,27-Sep-2024,105.0,104.35,104.35,104.35,104.35,104.35,104.35,2160,2.25,2,2160,100.00
723GS2039,GS,27-Sep-2024,105.0,105.75,105.95,105.75,105.95,105.95,105.94,3100,3.28,2,3100,100.00
725GS2063,GS,27-Sep-2024,106.65,106.6,107.0,106.06,106.06,106.06,106.64,1901,2.03,5,1901,100.00
726GS2032,GS,27-Sep-2024,103.65,104.35,104.35,103.7,103.7,103.88,104.02,20121,20.93,13,19921,99.01
726GS2033,GS,27-Sep-2024,103.8,103.25,103.25,103.25,103.25,103.25,103.25,131,0.14,1,131,100.00
727GS2026,GS,27-Sep-2024,104.52,104.55,104.55,104.55,104.55,104.55,104.55,10,0.01,1,10,100.00
732GS2030,GS,27-Sep-2024,104.04,104.25,104.25,104.25,104.25,104.25,104.25,1635,1.7,2,1635,100.00
733GS2026,GS,27-Sep-2024,103.0,103.25,103.9,103.25,103.85,103.85,103.31,282646,292.01,51,282608,99.99
734GS2064,GS,27-Sep-2024,109.04,108.25,110.0,108.25,108.73,108.73,109.1,675909,737.39,19,673580,99.66
737GS2028,GS,27-Sep-2024,104.5,104.55,104.89,104.55,104.55,104.55,104.63,836,0.87,5,836,100.00
738GS2027,GS,27-Sep-2024,103.88,103.88,103.98,103.76,103.85,103.8,103.87,180249,187.23,43,174477,96.80
73GS2053,GS,27-Sep-2024,107.5,107.85,107.85,106.1,106.8,106.74,106.73,1613,1.72,11,1611,99.88
741GS2036,GS,27-Sep-2024,107.0,107.49,107.49,106.4,107.0,107.09,107.07,54708,58.58,12,54707,100.00
746GS2073,GS,27-Sep-2024,111.75,110.0,111.2,110.0,111.2,111.2,110.96,510,0.57,2,510,100.00
74GS2062,GS,27-Sep-2024,107.0,104.33,104.33,104.33,104.33,104.33,104.33,1,0.0,1,1,100.00
754GS2036,GS,27-Sep-2024,108.95,109.15,109.2,108.7,109.2,108.83,108.78,809312,880.38,269,754112,93.18
772GS2049,GS,27-Sep-2024,108.3,108.0,113.0,108.0,113.0,113.0,110.87,232,0.26,2,232,100.00
83GS2042,GS,27-Sep-2024,118.0,112.8,112.8,112.8,112.8,112.8,112.8,478,0.54,2,478,100.00
883GS2041,GS,27-Sep-2024,120.0,120.0,120.0,120.0,120.0,120.0,120.0,2,0.0,1,2,100.00
92GS2030,GS,27-Sep-2024,116.92,116.0,117.6,114.9,117.6,117.59,116.06,31607,36.68,62,29805,94.30
A2ZINFRA,BE,27-Sep-2024,18.47,18.83,18.83,18.79,18.83,18.83,18.82,239570,45.1,191,-,-
AAATECH,EQ,27-Sep-2024,136.18,136.0,137.24,132.2,136.3,135.26,134.74,47649,64.2,1432,29437,61.78
AADHARHFC,EQ,27-Sep-2024,479.65,474.0,497.5,473.45,487.0,488.35,489.11,1228488,6008.67,28112,628029,51.12
AAKASH,BE,27-Sep-2024,11.71,11.8,12.1,11.61,12.0,12.03,11.98,150917,18.08,646,-,-
AAREYDRUGS,BE,27-Sep-2024,69.69,69.49,71.46,67.51,69.31,70.84,70.2,65812,46.2,318,-,-
AARON,EQ,27-Sep-2024,266.9,266.15,267.0,259.0,259.0,260.45,263.3,16563,43.61,2228,3424,20.67
AARTECH,EQ,27-Sep-2024,74.94,73.36,78.68,72.5,72.54,72.9,75.18,383263,288.13,3343,134426,35.07
AARTIDRUGS,EQ,27-Sep-2024,517.9,519.8,523.6,512.25,515.5,514.35,518.27,115293,597.53,7450,54219,47.03
AARTIIND,EQ,27-Sep-2024,582.45,582.45,593.85,581.7,583.65,583.4,587.71,1825558,10728.91,44812,875440,47.95
AARTIPHARM,EQ,27-Sep-2024,613.25,624.8,624.8,612.15,618.2,615.9,616.38,90907,560.33,6429,44591,49.05
AARTISURF,EQ,27-Sep-2024,821.55,825.9,868.5,819.6,829.0,827.5,838.82,74233,622.68,8512,20136,27.13
AARTISURF,P1,27-Sep-2024,207.5,201.5,248.0,190.0,246.6,246.6,234.44,38,0.09,5,35,92.11
AARVEEDEN,BE,27-Sep-2024,45.75,45.0,46.5,45.0,46.5,46.5,45.82,17173,7.87,33,-,-
AARVI,EQ,27-Sep-2024,141.45,141.0,142.61,138.0,138.0,138.96,139.72,27851,38.91,698,19385,69.60
AATMAJ,SM,27-Sep-2024,26.5,27.25,27.25,26.4,27.0,27.0,26.67,14000,3.73,7,10000,71.43
AAVAS,EQ,27-Sep-2024,1885.05,1899.0,1899.0,1804.95,1831.95,1819.85,1844.28,240582,4437.01,23223,137998,57.36
ABAN,EQ,27-Sep-2024,76.85,80.59,80.59,74.91,75.84,75.75,77.58,135699,105.27,2559,102228,75.33
ABB,EQ,27-Sep-2024,8070.4,8090.0,8187.25,8065.0,8125.0,8133.45,8126.86,339640,27602.06,36520,172426,50.77
ABBOTINDIA,EQ,27-Sep-2024,29184.7,29184.7,29499.95,29092.7,29265.4,29271.65,29302.51,8957,2624.63,4165,3739,41.74
ABCAPITAL,EQ,27-Sep-2024,236.24,238.0,240.19,235.1,236.5,236.3,237.19,5227952,12399.95,76482,2239648,42.84
ABCOTS,SM,27-Sep-2024,390.0,370.7,409.5,370.5,409.5,409.5,390.74,12500,48.84,24,9500,76.00
ABDL,EQ,27-Sep-2024,345.05,345.4,349.55,339.5,343.0,340.8,343.69,417855,1436.11,6829,239904,57.41
ABFRL,EQ,27-Sep-2024,342.05,344.65,364.4,343.45,351.1,352.1,355.15,21237721,75426.72,105139,7287433,34.31
ABGSEC,EQ,27-Sep-2024,103.6,103.59,103.59,103.26,103.52,103.52,103.37,705,0.73,25,472,66.95
ABIN-RE,ST,27-Sep-2024,59.85,59.85,59.85,52.0,52.0,53.4,54.97,142250,78.2,85,142000,99.82
