SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026,GS,05-Sep-2025,108.01,110.0,111.9,110.0,111.9,111.9,111.51,4709,5.25,3,4709,100.00
20MICRONS,EQ,05-Sep-2025,233.27,235.6,235.94,229.5,232.0,231.41,231.51,102139,236.46,2759,50370,49.32
21STCENMGM,EQ,05-Sep-2025,53.37,52.37,54.23,52.36,53.78,52.57,52.94,1595,0.84,108,847,53.10
360ONE,EQ,05-Sep-2025,1032.8,1035.0,1052.0,1028.9,1039.0,1037.6,1038.27,311880,3238.14,12894,141991,45.53
3IINFOLTD,EQ,05-Sep-2025,23.07,23.19,23.5,22.9,23.3,23.21,23.11,169134,39.08,1006,96385,56.99
3MINDIA,EQ,05-Sep-2025,30455.0,30500.0,30680.0,30010.0,30395.0,30385.0,30322.24,3107,942.11,1210,1844,59.35
3PLAND,EQ,05-Sep-2025,45.87,46.09,46.09,44.82,45.03,45.03,45.23,4421,2.0,126,3592,81.25
563GS2026,GS,05-Sep-2025,101.33,103.0,103.0,103.0,103.0,103.0,103.0,3,0.0,2,3,100.00
577GS2030,GS,05-Sep-2025,98.0,98.0,98.0,98.0,98.0,98.0,98.0,1,0.0,1,1,100.00
5PAISA,EQ,05-Sep-2025,360.75,360.75,366.4,360.0,362.5,362.55,362.89,7961,28.89,1312,3461,43.47
601GS2030,GS,05-Sep-2025,98.05,98.5,98.5,98.5,98.5,98.5,98.5,700,0.69,1,700,100.00
628GS2032,GS,05-Sep-2025,98.5,99.0,101.75,98.0,101.75,101.75,100.73,602,0.61,10,513,85.22
633GS2035,GS,05-Sep-2025,99.2,99.3,99.5,99.3,99.5,99.5,99.4,600,0.6,3,600,100.00
63MOONS,EQ,05-Sep-2025,916.5,915.3,935.0,909.2,922.7,923.4,922.29,99380,916.57,6901,41391,41.65
654GS2032,GS,05-Sep-2025,100.1,103.3,103.3,103.3,103.3,103.3,103.3,2000,2.07,2,2000,100.00
664GS2027,GS,05-Sep-2025,101.8,101.8,101.8,101.8,101.8,101.8,101.8,700,0.71,1,700,100.00
667GS2050,GS,05-Sep-2025,98.0,99.0,99.0,99.0,99.0,99.0,99.0,70,0.07,2,70,100.00
668GS2040,GS,05-Sep-2025,98.67,98.67,98.67,98.67,98.67,98.67,98.67,10,0.01,1,10,100.00
