SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026,GS,28-Oct-2025,105.24,104.1,105.1,104.1,105.1,105.1,104.93,12,0.01,3,7,58.33
20MICRONS,EQ,28-Oct-2025,210.26,210.6,211.54,208.62,210.0,209.37,209.45,51403,107.66,1067,30381,59.10
21STCENMGM,EQ,28-Oct-2025,46.01,46.9,46.93,45.08,46.02,45.63,45.72,7661,3.5,138,5063,66.09
360ONE,EQ,28-Oct-2025,1173.0,1173.4,1183.4,1166.1,1169.8,1171.8,1174.47,500694,5880.48,19481,323961,64.70
3IINFOLTD,EQ,28-Oct-2025,19.97,20.01,20.8,19.95,20.67,20.56,20.37,739143,150.57,2378,365027,49.39
3MINDIA,EQ,28-Oct-2025,30015.0,29930.0,30250.0,29470.0,29560.0,29545.0,29799.14,1555,463.38,1126,716,46.05
3PLAND,EQ,28-Oct-2025,43.56,44.64,44.95,42.6,42.75,42.88,43.17,13001,5.61,149,11142,85.70
574GS2026,GS,28-Oct-2025,101.76,103.75,103.75,101.63,101.63,101.63,102.34,3,0.0,2,3,100.00
577GS2030,GS,28-Oct-2025,99.9,97.16,97.17,97.16,97.17,97.17,97.17,2,0.0,2,1,50.00
5PAISA,EQ,28-Oct-2025,316.5,318.0,321.0,315.0,318.5,316.6,317.52,29717,94.36,1237,14499,48.79
601GS2030,GS,28-Oct-2025,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1000,1.0,2,1000,100.00
622GS2035,GS,28-Oct-2025,98.0,98.0,98.0,98.0,98.0,98.0,98.0,207,0.2,1,207,100.00
633GS2035,GS,28-Oct-2025,100.7,101.0,101.0,101.0,101.0,101.0,101.0,11,0.01,2,11,100.00
63MOONS,EQ,28-Oct-2025,796.1,796.1,819.5,781.0,790.0,793.1,803.71,138860,1116.03,7039,61999,44.65
648GS2035,GS,28-Oct-2025,99.5,99.5,99.5,99.5,99.5,99.5,99.5,900,0.9,1,900,100.00
664GS2027,GS,28-Oct-2025,102.75,102.85,102.85,102.85,102.85,102.85,102.85,300,0.31,2,300,100.00
667GS2050,GS,28-Oct-2025,96.5,96.39,96.39,96.06,96.39,96.28,96.25,980,0.94,9,980,100.00
668GS2040,GS,28-Oct-2025,100.01,100.01,101.01,100.01,101.01,101.01,101.0,12900,13.03,6,12900,100.00
676GS2061,GS,28-Oct-2025,95.45,95.01,95.66,94.01,94.6,94.6,94.49,9505,8.98,27,8201,86.28
679GS2031,GS,28-Oct-2025,104.5,103.46,104.5,103.46,104.5,104.5,103.47,101,0.1,2,101,100.00
679GS2034,GS,28-Oct-2025,100.9,100.4,100.4,100.4,100.4,100.4,100.4,1500,1.51,1,1500,100.00
679GS2034A,GS,28-Oct-2025,101.03,101.03,101.03,101.03,101.03,101.03,101.03,100,0.1,1,100,100.00
68GS2060,GS,28-Oct-2025,96.5,97.5,97.5,96.7,96.7,96.7,97.01,311,0.3,11,311,100.00
690GS2065,GS,28-Oct-2025,96.76,96.9,97.2,96.55,96.85,96.85,96.72,64094,61.99,79,63894,99.69
692GS2039,GS,28-Oct-2025,106.0,102.4,103.6,102.4,103.6,103.6,102.65,14351,14.73,5,11350,79.09
698GR2054,GS,28-Oct-2025,99.98,97.98,97.98,97.98,97.98,97.98,97.98,400,0.39,6,400,100.00
699GS2026,GS,28-Oct-2025,100.45,100.99,100.99,100.41,100.89,100.89,100.63,1103,1.11,7,1102,99.91
699GS2051,GS,28-Oct-2025,100.5,100.0,100.0,99.99,99.99,99.99,99.99,22191,22.19,14,21921,98.78
702GS2027,GS,28-Oct-2025,104.05,104.05,104.05,104.05,104.05,104.05,104.05,1100,1.14,2,1100,100.00
704GS2029,GS,28-Oct-2025,105.2,104.5,104.5,104.5,104.5,104.5,104.5,10000,10.45,2,10000,100.00
706GS2028,GS,28-Oct-2025,103.18,103.0,103.0,103.0,103.0,103.0,103.0,1000,1.03,1,1000,100.00
709GS2054,GS,28-Oct-2025,101.75,102.0,102.98,101.5,102.98,102.98,101.61,51101,51.92,98,51101,100.00
709GS2074,GS,28-Oct-2025,101.74,102.0,102.5,101.3,102.0,102.0,101.53,281431,285.72,182,281431,100.00
710GS2029,GS,28-Oct-2025,103.0,103.2,103.2,103.0,103.15,103.15,103.0,46375,47.77,9,46375,100.00
716GS2050,GS,28-Oct-2025,101.0,101.0,101.0,100.71,100.71,100.71,100.79,3634,3.66,5,3634,100.00
717GS2030,GS,28-Oct-2025,104.0,106.0,106.0,103.0,103.0,103.0,103.73,6001,6.22,13,5730,95.48
718GS2033,GS,28-Oct-2025,104.25,104.1,104.1,104.0,104.0,104.0,104.08,12240,12.74,2,12240,100.00
