SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026,GS,13-Jun-2025,107.94,107.95,108.99,107.95,108.2,108.19,108.51,22,0.02,5,11,50.00
20MICRONS,EQ,13-Jun-2025,228.14,225.2,226.99,221.0,225.05,224.69,224.17,112205,251.53,3176,52671,46.94
21STCENMGM,EQ,13-Jun-2025,66.21,64.9,66.12,64.88,64.95,64.96,65.12,3815,2.48,137,2560,67.10
360ONE,EQ,13-Jun-2025,1081.4,1060.1,1150.0,1056.4,1137.5,1140.5,1116.54,2538226,28340.31,101244,1282757,50.54
3IINFOLTD,EQ,13-Jun-2025,25.91,25.05,25.94,25.05,25.6,25.51,25.54,524923,134.07,2588,259775,49.49
3MINDIA,EQ,13-Jun-2025,29230.0,29195.0,29350.0,28935.0,29115.0,29145.0,29141.84,2947,858.81,2262,1461,49.58
3PLAND,EQ,13-Jun-2025,56.48,56.48,56.48,50.2,52.89,52.97,52.9,34126,18.05,857,14657,42.95
515GS2025,GS,13-Jun-2025,98.5,101.99,101.99,98.5,98.55,98.55,99.68,3,0.0,3,1,33.33
563GS2026,GS,13-Jun-2025,101.18,100.0,101.1,100.0,100.0,100.0,100.27,8,0.01,4,7,87.50
574GS2026,GS,13-Jun-2025,100.8,100.8,100.8,100.8,100.8,100.8,100.8,2,0.0,1,2,100.00
579GS2030,GS,13-Jun-2025,99.75,100.0,100.0,100.0,100.0,100.0,100.0,1,0.0,1,1,100.00
5PAISA,EQ,13-Jun-2025,405.75,398.0,415.0,390.5,408.0,404.3,404.51,37691,152.46,3485,16731,44.39
610GS2031,GS,13-Jun-2025,101.5,101.5,101.5,101.5,101.5,101.5,101.5,1,0.0,1,1,100.00
633GS2035,GS,13-Jun-2025,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100,0.1,1,100,100.00
63MOONS,EQ,13-Jun-2025,909.6,865.0,940.0,865.0,925.0,923.75,920.86,542938,4999.69,17757,234745,43.24
654GS2032,GS,13-Jun-2025,103.25,103.0,104.12,103.0,104.0,103.14,103.13,5503,5.68,6,5501,99.96
675GS2029,GS,13-Jun-2025,106.25,107.0,107.0,107.0,107.0,107.0,107.0,4,0.0,2,4,100.00
676GS2061,GS,13-Jun-2025,100.7,100.99,100.99,100.98,100.98,100.98,100.99,701,0.71,2,701,100.00
68GS2060,GS,13-Jun-2025,103.0,101.75,101.75,101.75,101.75,101.75,101.75,11,0.01,2,11,100.00
690GS2065,GS,13-Jun-2025,100.62,100.62,100.62,100.62,100.62,100.62,100.62,596,0.6,1,596,100.00
692GS2039,GS,13-Jun-2025,105.75,105.75,105.75,105.75,105.75,105.75,105.75,700,0.74,2,700,100.00
695GS2061,GS,13-Jun-2025,104.5,102.0,102.0,101.7,101.75,101.75,101.83,255,0.26,5,155,60.78
697GR2034,GS,13-Jun-2025,97.0,101.81,101.81,101.81,101.81,101.81,101.81,2,0.0,1,2,100.00
698GR2054,GS,13-Jun-2025,104.58,100.0,100.0,100.0,100.0,100.0,100.0,99,0.1,1,99,100.00
699GS2026,GS,13-Jun-2025,101.77,102.2,102.3,102.2,102.3,102.3,102.28,6,0.01,2,6,100.00
699GS2051,GS,13-Jun-2025,105.75,103.1,103.1,100.5,100.8,100.8,100.54,65411,65.76,29,62167,95.04
702GS2027,GS,13-Jun-2025,103.0,102.8,102.8,101.65,101.65,101.65,102.26,17100,17.49,2,17100,100.00
702GS2031,GS,13-Jun-2025,107.95,106.25,106.25,106.25,106.25,106.25,106.25,10,0.01,1,10,100.00
706GS2028,GS,13-Jun-2025,103.61,104.69,104.69,104.69,104.69,104.69,104.69,1,0.0,1,1,100.00
709GS2054,GS,13-Jun-2025,105.49,104.44,104.44,104.44,104.44,104.44,104.44,100,0.1,2,100,100.00
