SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026,GS,13-Oct-2025,105.5,104.73,109.0,104.0,105.56,105.56,107.67,569,0.61,9,569,100.00
20MICRONS,EQ,13-Oct-2025,212.33,212.33,215.0,209.41,211.18,211.96,212.13,64596,137.03,2273,28925,44.78
21STCENMGM,EQ,13-Oct-2025,47.2,48.14,48.14,46.41,47.49,46.7,47.25,2788,1.32,101,2283,81.89
360ONE,EQ,13-Oct-2025,1095.1,1085.0,1104.0,1083.0,1100.0,1101.4,1095.56,651135,7133.55,26695,354605,54.46
3IINFO-RE,BE,13-Oct-2025,1.59,1.9,1.9,1.85,1.9,1.9,1.9,493599,9.37,1197,-,-
3IINFOLTD,EQ,13-Oct-2025,19.81,19.81,20.08,19.53,19.87,19.83,19.84,544348,108.0,1972,251446,46.19
3MINDIA,EQ,13-Oct-2025,29590.0,29495.0,29635.0,28845.0,29040.0,28930.0,29174.23,4194,1223.57,2262,2564,61.13
3PLAND,EQ,13-Oct-2025,43.03,43.8,43.8,42.0,42.57,42.56,42.36,7615,3.23,177,5668,74.43
574GS2026,GS,13-Oct-2025,102.35,102.0,102.0,102.0,102.0,102.0,102.0,9,0.01,1,9,100.00
5PAISA,EQ,13-Oct-2025,328.7,330.0,335.0,318.0,319.95,320.05,324.74,565021,1834.85,17504,116975,20.70
633GS2035,GS,13-Oct-2025,101.0,101.0,101.0,99.99,99.99,99.99,100.49,201,0.2,4,200,99.50
63MOONS,EQ,13-Oct-2025,840.6,843.8,844.0,825.0,826.0,826.35,833.15,63993,533.16,3794,41794,65.31
648GS2035,GS,13-Oct-2025,99.5,99.0,99.5,99.0,99.5,99.5,99.21,11900,11.81,7,11900,100.00
654GS2032,GS,13-Oct-2025,101.3,101.6,101.6,101.6,101.6,101.6,101.6,2000,2.03,1,2000,100.00
664GS2035,GS,13-Oct-2025,99.81,97.31,97.31,95.0,95.0,95.0,96.16,8,0.01,2,4,50.00
667GS2035,GS,13-Oct-2025,102.0,101.4,104.0,101.4,104.0,101.41,101.42,22500,22.82,2,22500,100.00
667GS2050,GS,13-Oct-2025,95.8,93.4,96.5,93.4,96.05,96.05,96.17,120,0.12,4,110,91.67
676GS2061,GS,13-Oct-2025,95.5,95.7,96.0,95.39,96.0,95.88,95.51,65037,62.12,22,64037,98.46
679GS2031,GS,13-Oct-2025,104.2,104.2,104.2,104.2,104.2,104.2,104.2,168,0.18,2,168,100.00
679GS2034A,GS,13-Oct-2025,98.0,98.0,98.0,98.0,98.0,98.0,98.0,100,0.1,1,100,100.00
68GS2060,GS,13-Oct-2025,96.5,97.48,97.48,95.82,95.82,95.82,97.03,117,0.11,4,116,99.15
690GS2065,GS,13-Oct-2025,99.23,99.1,100.0,99.1,100.0,100.0,99.63,1224,1.22,5,734,59.97
692GS2039,GS,13-Oct-2025,102.15,103.8,103.8,102.76,103.5,103.5,102.78,103,0.11,4,102,99.03
698GR2054,GS,13-Oct-2025,95.08,99.8,99.8,97.5,97.5,97.5,99.23,400,0.4,3,400,100.00
702GS2027,GS,13-Oct-2025,104.01,103.0,103.0,103.0,103.0,103.0,103.0,45,0.05,1,45,100.00
704GS2029,GS,13-Oct-2025,104.4,104.0,104.0,103.5,103.5,103.5,103.84,148,0.15,2,148,100.00
709GS2054,GS,13-Oct-2025,100.56,100.6,101.5,100.6,101.4,101.41,101.33,31365,31.78,21,21450,68.39
709GS2074,GS,13-Oct-2025,101.24,100.1,101.65,100.05,101.54,101.54,101.41,18155,18.41,15,17355,95.59
710GS2029,GS,13-Oct-2025,106.01,106.1,106.9,106.1,106.9,106.9,106.89,100,0.11,2,100,100.00
716GS2050,GS,13-Oct-2025,101.0,101.01,101.45,101.01,101.01,101.01,101.04,4296,4.34,6,4296,100.00
718GS2033,GS,13-Oct-2025,104.16,104.5,104.5,104.5,104.5,104.5,104.5,700,0.73,2,700,100.00
718GS2037,GS,13-Oct-2025,104.77,103.2,105.5,103.2,104.95,104.95,104.79,1201,1.26,4,1200,99.92
719GS2060,GS,13-Oct-2025,98.0,97.0,102.9,97.0,101.0,101.0,100.04,405,0.41,3,305,75.31
71GS2034,GS,13-Oct-2025,102.5,103.0,103.0,103.0,103.0,103.0,103.0,100,0.1,1,100,100.00
724GS2055,GS,13-Oct-2025,102.0,102.95,102.95,102.95,102.95,102.95,102.95,1,0.0,1,1,100.00
725GS2063,GS,13-Oct-2025,103.2,104.4,104.4,103.15,103.75,103.74,103.63,1172,1.21,12,871,74.32
726GS2032,GS,13-Oct-2025,104.4,104.51,104.51,104.4,104.4,104.4,104.47,679,0.71,4,679,100.00
726GS2033,GS,13-Oct-2025,104.55,104.6,104.6,104.6,104.6,104.6,104.6,100,0.1,1,100,100.00
733GS2026,GS,13-Oct-2025,103.75,104.05,104.2,104.05,104.2,104.2,104.05,10400,10.82,5,10400,100.00
734GS2064,GS,13-Oct-2025,105.84,106.2,106.2,105.14,106.1,106.1,105.6,1128,1.19,5,1128,100.00
736GS2052,GS,13-Oct-2025,103.0,102.0,104.0,102.0,104.0,104.0,102.0,2001,2.04,2,2000,99.95
737GS2028,GS,13-Oct-2025,106.61,106.0,106.0,106.0,106.0,106.0,106.0,10100,10.71,2,10100,100.00
738GS2027,GS,13-Oct-2025,104.98,104.95,105.11,104.9,105.11,105.1,105.03,39977,41.99,23,33337,83.39
73GS2053,GS,13-Oct-2025,104.01,103.6,104.45,103.0,104.45,104.45,103.47,139134,143.97,18,139129,100.00
740IIFCL33,N1,13-Oct-2025,1170.0,1173.0,1173.0,1170.61,1170.61,1170.61,1170.71,47,0.55,2,47,100.00
741GS2036,GS,13-Oct-2025,106.76,106.2,107.45,106.2,107.45,107.45,106.62,150,0.16,2,100,66.67
746GS2073,GS,13-Oct-2025,106.11,106.02,106.98,106.01,106.95,106.95,106.19,4204,4.46,17,4083,97.12
74GS2062,GS,13-Oct-2025,102.98,102.99,103.5,102.11,103.5,103.0,102.59,19115,19.61,14,19107,99.96
754GS2036,GS,13-Oct-2025,109.31,109.6,109.6,109.22,109.39,109.41,109.37,215523,235.71,87,195846,90.87
815GS2026,GS,13-Oct-2025,107.06,105.0,105.0,105.0,105.0,105.0,105.0,1,0.0,1,1,100.00
826GS2027,GS,13-Oct-2025,104.6,105.6,105.6,105.6,105.6,105.6,105.6,1100,1.16,2,1100,100.00
828GS2027,GS,13-Oct-2025,104.0,104.9,104.9,104.9,104.9,104.9,104.9,110,0.12,2,110,100.00
83GS2040,GS,13-Oct-2025,112.45,113.0,113.0,113.0,113.0,113.0,113.0,750,0.85,5,750,100.00
83GS2042,GS,13-Oct-2025,115.0,112.75,112.75,110.01,112.35,112.58,112.58,143,0.16,4,140,97.90
883GS2041,GS,13-Oct-2025,117.89,117.62,119.0,117.62,119.0,119.0,118.31,412,0.49,2,206,50.00
92GS2030,GS,13-Oct-2025,115.55,115.35,115.53,115.25,115.25,115.25,115.26,6258,7.21,16,6258,100.00
A2ZINFRA,BE,13-Oct-2025,18.45,18.45,18.98,17.57,17.7,17.67,17.93,142820,25.6,313,-,-
AAATECH,BE,13-Oct-2025,101.34,96.52,100.29,96.27,96.27,96.27,96.39,97774,94.25,595,-,-
AADHARHFC,EQ,13-Oct-2025,515.5,514.5,518.5,507.05,513.7,513.8,513.21,142852,733.13,8998,68221,47.76
AAKAAR,SM,13-Oct-2025,86.55,82.35,84.0,82.35,83.95,83.95,83.51,11200,9.35,7,9600,85.71
AAKASH,EQ,13-Oct-2025,9.24,9.3,9.3,8.91,9.2,9.19,9.19,75366,6.93,490,54337,72.10
AARADHYA,ST,13-Oct-2025,176.95,177.0,182.0,170.0,174.0,174.0,175.75,10800,18.98,9,9600,88.89
AAREYDRUGS,BE,13-Oct-2025,82.0,80.4,83.5,80.36,83.5,83.5,83.22,55628,46.29,69,-,-
AARON,EQ,13-Oct-2025,188.14,184.38,187.98,184.01,185.83,185.48,185.6,7752,14.39,484,5716,73.74
AARTECH,EQ,13-Oct-2025,53.24,53.95,53.98,53.0,53.9,53.5,53.41,21678,11.58,690,13633,62.89
AARTIDRUGS,EQ,13-Oct-2025,515.2,513.1,518.1,507.0,508.75,511.95,512.39,119614,612.89,7152,63796,53.33
AARTIIND,EQ,13-Oct-2025,378.0,378.05,385.6,377.45,380.8,381.8,382.38,600197,2295.03,16621,235417,39.22
AARTIPHARM,EQ,13-Oct-2025,831.4,833.85,834.65,820.1,827.0,824.85,825.9,97814,807.84,8960,51597,52.75
AARTISURF,EQ,13-Oct-2025,461.6,461.2,462.5,454.85,456.0,456.65,456.93,4368,19.96,315,3684,84.34
AARVI,EQ,13-Oct-2025,123.83,121.83,123.98,121.15,121.8,122.64,122.36,7433,9.1,249,6014,80.91
AATMAJ,SM,13-Oct-2025,20.1,18.1,20.9,18.1,20.9,20.9,19.37,6000,1.16,3,4000,66.67
AAVAS,EQ,13-Oct-2025,1631.7,1621.7,1645.0,1613.2,1620.3,1620.4,1624.05,71198,1156.29,10652,43865,61.61
ABAN,BE,13-Oct-2025,40.47,40.25,40.51,40.01,40.51,40.47,40.39,18627,7.52,166,-,-
ABB,EQ,13-Oct-2025,5186.0,5160.0,5175.5,5101.0,5130.0,5147.5,5135.71,284296,14600.61,21361,197282,69.39
ABBOTINDIA,EQ,13-Oct-2025,30130.0,30130.0,30130.0,29890.0,29995.0,29995.0,30008.23,4735,1420.89,1977,3043,64.27
ABCAPITAL,EQ,13-Oct-2025,293.35,292.0,300.4,289.9,300.0,299.05,296.45,5572609,16519.72,36572,3080474,55.28
ABCOTS,EQ,13-Oct-2025,438.8,439.3,445.6,431.0,432.0,434.1,437.65,19864,86.94,1185,1437,7.23
ABDL,EQ,13-Oct-2025,545.05,542.05,552.0,525.65,528.0,528.85,535.97,331057,1774.37,11335,193020,58.30
ABFRL,EQ,13-Oct-2025,83.19,83.44,83.55,81.81,82.15,81.97,82.43,2982730,2458.58,20836,1442213,48.35
ABGSEC,EQ,13-Oct-2025,110.63,111.0,111.23,110.69,111.23,111.23,110.77,256,0.28,12,245,95.70
ABHAPOWER,ST,13-Oct-2025,42.55,41.65,42.55,41.65,42.0,42.0,41.9,8000,3.35,5,8000,100.00
ABINFRA,EQ,13-Oct-2025,197.82,195.89,200.0,195.89,198.2,198.89,198.94,37824,75.25,1159,21430,56.66
ABLBL,EQ,13-Oct-2025,142.82,142.82,142.82,138.8,138.99,139.07,139.95,972163,1360.52,11478,507104,52.16
ABMINTLLTD,EQ,13-Oct-2025,58.0,57.99,59.0,52.22,52.22,53.25,55.49,2761,1.53,126,1144,41.43
ABREL,EQ,13-Oct-2025,1627.7,1627.7,1631.7,1600.0,1611.7,1616.3,1615.43,100249,1619.45,9424,50144,50.02
ABSLAMC,EQ,13-Oct-2025,821.4,821.4,884.25,817.55,858.2,857.95,864.69,2413796,20871.79,78429,503737,20.87
ABSLBANETF,EQ,13-Oct-2025,57.86,58.14,58.14,57.52,57.83,57.91,57.91,270516,156.66,1052,264089,97.62
