SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026,GS,10-Jul-2026,103.5,104.15,104.15,103.21,103.21,103.21,104.15,1056,1.1,6,1056,100.00
20MICRONS,EQ,10-Jul-2026,193.94,196.0,200.88,196.0,198.9,198.34,198.21,136532,270.62,2842,65515,47.99
21STCENMGM,EQ,10-Jul-2026,31.35,31.35,31.9,31.35,31.89,31.89,31.87,777,0.25,20,772,99.36
360ONE,EQ,10-Jul-2026,1100.2,1106.8,1133.6,1104.0,1131.5,1129.0,1122.47,2189046,24571.48,31448,1818864,83.09
3BBLACKBIO,EQ,10-Jul-2026,1167.7,1180.0,1198.9,1125.0,1167.0,1148.6,1155.37,12246,141.49,1271,6575,53.69
3IINFOLTD,EQ,10-Jul-2026,18.24,18.24,19.52,18.21,18.75,18.77,18.75,1658274,310.93,3808,692409,41.75
3MINDIA,EQ,10-Jul-2026,34745.0,35200.0,35450.0,34850.0,35350.0,35370.0,35274.96,2908,1025.8,1512,1212,41.68
3PLAND,EQ,10-Jul-2026,32.63,33.0,33.0,31.51,32.3,31.9,31.93,2844,0.91,60,2512,88.33
574GS2026,GS,10-Jul-2026,100.12,100.6,100.6,100.14,100.14,100.15,100.18,1800,1.8,5,1800,100.00
5PAISA,EQ,10-Jul-2026,378.1,381.3,381.3,362.7,368.95,365.75,367.63,109502,402.56,3260,59956,54.75
601GS2030,GS,10-Jul-2026,99.45,99.46,99.46,99.46,99.46,99.46,99.46,100,0.1,1,100,100.00
603GS2029,GS,10-Jul-2026,101.7,101.7,101.7,101.7,101.7,101.7,101.7,200,0.2,1,200,100.00
610GS2031,GS,10-Jul-2026,101.37,101.37,101.37,101.37,101.37,101.37,101.37,1,0.0,1,1,100.00
628GS2032,GS,10-Jul-2026,100.5,100.5,100.5,100.5,100.5,100.5,100.5,1700,1.71,2,1700,100.00
63MOONS,EQ,10-Jul-2026,672.65,672.65,685.95,662.0,678.9,678.6,674.6,135126,911.55,6572,58943,43.62
654GS2032,GS,10-Jul-2026,101.75,102.6,102.7,102.6,102.7,102.69,102.7,1500,1.54,2,1500,100.00
664GS2035,GS,10-Jul-2026,97.69,95.24,97.7,95.24,97.7,97.7,96.47,96,0.09,2,48,50.00
668GS2033,GS,10-Jul-2026,102.0,102.0,102.0,102.0,102.0,102.0,102.0,105,0.11,2,105,100.00
668GS2040,GS,10-Jul-2026,97.98,97.97,97.97,97.96,97.97,97.97,97.96,899,0.88,7,899,100.00
676GS2061,GS,10-Jul-2026,93.5,93.6,93.98,93.23,93.23,93.23,93.44,21517,20.1,20,17977,83.55
690GS2065,GS,10-Jul-2026,94.4,94.99,94.99,94.3,94.51,94.6,94.74,53543,50.73,19,53512,99.94
692GS2039,GS,10-Jul-2026,101.14,99.26,99.26,99.26,99.26,99.26,99.26,100,0.1,1,100,100.00
694GS2036,GS,10-Jul-2026,103.0,100.46,101.5,100.46,101.5,101.5,101.41,2200,2.23,3,2100,95.45
695GS2061,GS,10-Jul-2026,93.09,90.76,95.0,90.76,95.0,95.0,94.98,2185,2.08,6,2175,99.54
698GR2054,GS,10-Jul-2026,90.72,92.0,95.0,91.01,95.0,95.0,93.72,500,0.47,5,460,92.00
699GS2051,GS,10-Jul-2026,97.88,96.0,97.85,96.0,97.84,97.84,97.38,402,0.39,3,402,100.00
702GS2031,GS,10-Jul-2026,100.84,101.5,101.5,101.0,101.07,101.07,101.19,300,0.3,3,300,100.00
706GS2028,GS,10-Jul-2026,102.7,102.99,102.99,102.99,102.99,102.99,102.99,728,0.75,1,728,100.00
