SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS,EQ,05-Dec-2025,189.92,190.11,191.0,184.9,190.0,188.66,186.96,72146,134.88,2502,40550,56.21
21STCENMGM,EQ,05-Dec-2025,41.39,42.21,42.21,42.21,42.21,42.21,42.21,9961,4.2,52,9916,99.55
360ONE,EQ,05-Dec-2025,1127.9,1125.1,1156.6,1114.1,1146.1,1146.7,1138.11,476537,5423.53,32050,206605,43.36
3IINFOLTD,EQ,05-Dec-2025,16.7,16.7,16.9,16.55,16.7,16.65,16.7,279747,46.71,1279,172477,61.65
3MINDIA,EQ,05-Dec-2025,34750.0,34770.0,34970.0,33490.0,34130.0,34125.0,34261.16,1840,630.41,1181,883,47.99
3PLAND,EQ,05-Dec-2025,39.24,39.0,40.2,38.08,39.45,39.1,39.29,930,0.37,90,711,76.45
5PAISA,EQ,05-Dec-2025,317.15,317.0,319.4,309.6,319.25,314.45,312.56,46903,146.6,3482,18214,38.83
633GS2035,GS,05-Dec-2025,97.9,99.5,99.5,99.5,99.5,99.5,99.5,110,0.11,1,110,100.00
63MOONS,EQ,05-Dec-2025,819.2,816.55,824.9,801.5,805.9,807.05,812.71,120357,978.16,7686,37945,31.53
667GS2050,GS,05-Dec-2025,96.0,97.0,97.0,96.0,96.0,96.0,96.94,1266,1.23,5,1266,100.00
668GS2040,GS,05-Dec-2025,99.7,99.8,99.8,99.8,99.8,99.8,99.8,200,0.2,1,200,100.00
676GS2061,GS,05-Dec-2025,94.49,95.0,95.35,94.0,95.26,95.26,95.29,19374,18.46,7,19362,99.94
679GS2034,GS,05-Dec-2025,101.75,101.2,101.7,101.2,101.7,101.7,101.25,1100,1.11,2,1100,100.00
679GS2034A,GS,05-Dec-2025,99.43,99.48,99.48,95.0,95.0,95.0,98.36,4,0.0,2,4,100.00
68GS2060,GS,05-Dec-2025,96.15,96.25,96.25,94.01,96.2,96.2,96.19,142,0.14,5,142,100.00
690GS2065,GS,05-Dec-2025,94.62,95.19,95.45,94.71,95.39,95.32,95.05,46893,44.57,40,32432,69.16
695GS2061,GS,05-Dec-2025,97.0,97.0,97.0,97.0,97.0,97.0,97.0,1,0.0,1,1,100.00
698GR2054,GS,05-Dec-2025,97.0,97.01,97.2,97.01,97.2,97.2,97.03,1100,1.07,2,1000,90.91
699GS2051,GS,05-Dec-2025,101.3,99.95,99.95,99.95,99.95,99.95,99.95,1,0.0,1,1,100.00
702GS2027,GS,05-Dec-2025,101.4,101.1,101.5,100.83,101.0,101.0,101.1,1598,1.62,6,1200,75.09
704GS2029,GS,05-Dec-2025,103.1,103.35,103.35,102.8,102.8,103.33,103.34,714,0.74,2,714,100.00
706GS2028,GS,05-Dec-2025,103.05,103.05,103.05,103.05,103.05,103.05,103.05,250,0.26,1,250,100.00
709GS2054,GS,05-Dec-2025,100.25,100.5,100.5,100.5,100.5,100.5,100.5,1000,1.01,1,1000,100.00
709GS2074,GS,05-Dec-2025,95.57,96.0,96.29,95.7,96.19,96.16,95.91,279023,267.61,114,278393,99.77
710GS2029,GS,05-Dec-2025,103.85,106.85,106.85,103.22,103.32,103.32,103.33,903,0.93,4,902,99.89
717GS2030,GS,05-Dec-2025,104.7,103.85,103.85,103.85,103.85,103.85,103.85,500,0.52,1,500,100.00
718GS2037,GS,05-Dec-2025,105.85,104.61,107.29,104.61,105.78,105.78,105.76,22101,23.37,6,22050,99.77
723GS2039,GS,05-Dec-2025,102.5,102.55,102.55,102.55,102.55,102.55,102.55,100,0.1,1,100,100.00
724GS2055,GS,05-Dec-2025,101.66,101.65,102.0,101.65,102.0,102.0,101.91,8100,8.25,6,8100,100.00
725GS2063,GS,05-Dec-2025,101.65,102.5,102.5,102.01,102.2,102.2,102.14,11112,11.35,16,10611,95.49
726GS2032,GS,05-Dec-2025,105.41,105.5,105.5,105.4,105.4,105.4,105.4,1300,1.37,6,1300,100.00
734GS2064,GS,05-Dec-2025,99.64,99.9,100.49,99.75,100.48,100.34,99.98,203668,203.62,76,197948,97.19
737GS2028,GS,05-Dec-2025,103.71,103.76,104.2,103.76,104.0,104.0,104.14,4800,5.0,6,4800,100.00
738GS2027,GS,05-Dec-2025,105.72,105.62,105.82,105.62,105.82,105.75,105.72,69892,73.89,18,69892,100.00
73GS2053,GS,05-Dec-2025,103.2,103.6,103.6,103.6,103.6,103.6,103.6,1500,1.55,2,1500,100.00
740IIFCL33,N1,05-Dec-2025,1157.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,5,0.06,1,5,100.00
741GS2036,GS,05-Dec-2025,107.9,108.0,109.0,107.51,109.0,109.0,108.07,67555,73.01,10,62555,92.60
746GS2073,GS,05-Dec-2025,101.16,101.8,101.8,100.56,101.1,100.74,100.63,10288,10.35,13,10288,100.00
74GS2062,GS,05-Dec-2025,101.2,102.1,102.1,100.5,102.1,102.1,101.03,6,0.01,3,5,83.33
754GS2036,GS,05-Dec-2025,106.33,106.11,106.55,106.11,106.37,106.49,106.44,448733,477.63,135,421183,93.86
772GS2055,GS,05-Dec-2025,108.0,109.0,109.0,109.0,109.0,109.0,109.0,276,0.3,2,276,100.00
795GS2032,GS,05-Dec-2025,109.8,107.05,107.05,107.05,107.05,107.05,107.05,1,0.0,1,1,100.00
824GS2027,GS,05-Dec-2025,104.36,104.35,104.5,104.0,104.0,104.0,104.13,5698,5.93,5,5698,100.00
828GS2027,GS,05-Dec-2025,110.0,104.53,106.0,104.53,105.95,105.95,104.61,3390,3.55,5,3189,94.07
897GS2030,GS,05-Dec-2025,111.75,111.75,111.8,111.75,111.8,111.8,111.78,2750,3.07,2,2750,100.00
92GS2030,GS,05-Dec-2025,114.04,113.5,115.8,113.5,114.65,114.65,114.7,1211,1.39,7,1211,100.00
A2ZINFRA,EQ,05-Dec-2025,15.13,15.3,16.29,14.93,16.07,16.04,15.69,256718,40.27,599,177548,69.16
AAATECH,BE,05-Dec-2025,95.21,99.95,99.95,93.5,97.0,96.83,96.75,40205,38.9,426,-,-
AADHARHFC,EQ,05-Dec-2025,481.35,480.75,482.95,480.2,481.0,481.4,481.1,158348,761.82,5498,104725,66.14
