SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026,GS,30-Dec-2024,109.4,113.5,113.5,112.4,112.4,112.4,112.95,120,0.14,3,60,50.00
20MICRONS,BE,30-Dec-2024,230.6,229.95,238.65,226.2,234.0,235.56,234.4,71919,168.58,969,-,-
21STCENMGM,BE,30-Dec-2024,89.15,87.4,90.93,87.4,89.2,90.75,90.42,8456,7.65,124,-,-
360ONE,EQ,30-Dec-2024,1250.9,1254.95,1295.0,1221.75,1285.0,1270.95,1253.23,711413,8915.61,65014,389416,54.74
3IINFOLTD,EQ,30-Dec-2024,28.32,28.45,28.52,27.8,28.04,27.99,28.13,252648,71.08,2171,124947,49.45
3MINDIA,EQ,30-Dec-2024,30436.0,30500.0,30683.0,30079.05,30643.0,30514.2,30340.54,3068,930.85,2044,1502,48.96
3PLAND,BE,30-Dec-2024,63.83,65.8,65.8,60.63,61.4,61.48,61.57,27910,17.18,454,-,-
563GS2026,GS,30-Dec-2024,98.97,100.91,100.91,100.91,100.91,100.91,100.91,500,0.5,1,500,100.00
574GS2026,GS,30-Dec-2024,98.4,98.9,98.9,98.9,98.9,98.9,98.9,12,0.01,3,12,100.00
5PAISA,EQ,30-Dec-2024,467.55,469.65,469.65,463.0,466.0,464.55,465.64,29215,136.04,2354,19987,68.41
610GS2031,GS,30-Dec-2024,97.52,97.55,97.55,97.55,97.55,97.55,97.55,900,0.88,1,900,100.00
613GS2028,GS,30-Dec-2024,99.0,98.9,98.9,98.9,98.9,98.9,98.9,654,0.65,1,654,100.00
63MOONS,EQ,30-Dec-2024,906.65,902.65,912.8,861.35,861.35,861.35,879.83,346743,3050.76,8654,132596,38.24
654GS2032,GS,30-Dec-2024,101.0,101.0,101.0,101.0,101.0,101.0,101.0,1000,1.01,1,1000,100.00
667GS2035,GS,30-Dec-2024,99.45,99.45,99.6,99.45,99.45,99.45,99.51,329,0.33,7,328,99.70
675GS2029,GS,30-Dec-2024,98.5,98.5,98.5,98.5,98.5,98.5,98.5,300,0.3,3,300,100.00
676GS2061,GS,30-Dec-2024,98.4,98.4,98.4,98.39,98.39,98.39,98.4,11,0.01,5,11,100.00
68GS2060,GS,30-Dec-2024,97.5,97.5,97.5,97.5,97.5,97.5,97.5,400,0.39,1,400,100.00
695GS2061,GS,30-Dec-2024,98.85,98.95,98.95,98.95,98.95,98.95,98.95,2357,2.33,1,2357,100.00
699GS2026,GS,30-Dec-2024,101.15,101.21,101.8,101.1,101.51,101.51,101.5,8850,8.98,10,7250,81.92
699GS2051,GS,30-Dec-2024,99.6,100.0,100.0,99.0,99.0,99.0,99.97,1233,1.23,3,1233,100.00
702GS2031,GS,30-Dec-2024,102.5,100.5,102.5,100.5,102.5,102.5,100.51,3606,3.62,8,3603,99.92
706GS2028,GS,30-Dec-2024,102.38,102.0,103.5,101.81,101.81,103.01,103.01,1406,1.45,6,1005,71.48
709GS2054,GS,30-Dec-2024,103.0,103.0,103.38,103.0,103.38,103.38,103.02,2100,2.16,3,2100,100.00
710GS2029,GS,30-Dec-2024,102.55,102.85,102.85,102.31,102.31,102.31,102.58,6453,6.62,11,6401,99.19
716GS2050,GS,30-Dec-2024,103.25,103.55,103.55,103.3,103.3,103.3,103.38,50,0.05,2,50,100.00
717GS2030,GS,30-Dec-2024,102.36,102.36,102.43,102.3,102.43,102.43,102.38,2150,2.2,8,2150,100.00
718GS2037,GS,30-Dec-2024,105.1,104.94,105.6,104.94,105.6,105.6,105.14,9680,10.18,4,6750,69.73
719GS2060,GS,30-Dec-2024,103.7,104.0,104.0,104.0,104.0,104.0,104.0,1,0.0,1,1,100.00
725GS2063,GS,30-Dec-2024,103.1,103.55,103.55,103.0,103.1,103.1,103.02,1392,1.43,9,1390,99.86
726GS2032,GS,30-Dec-2024,104.81,104.55,105.35,104.55,105.35,105.21,104.64,489850,512.58,19,489649,99.96
733GS2026,GS,30-Dec-2024,101.6,101.25,101.43,101.25,101.43,101.43,101.4,1000,1.01,6,800,80.00
734GS2064,GS,30-Dec-2024,105.01,105.55,105.55,104.96,104.96,104.96,105.02,12762,13.4,11,12762,100.00
736GS2052,GS,30-Dec-2024,105.05,105.05,105.05,104.7,104.71,104.78,104.8,1866,1.96,5,1766,94.64
737GS2028,GS,30-Dec-2024,103.44,103.44,103.44,102.8,103.4,103.3,103.06,12102,12.47,10,7700,63.63
