SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026,GS,15-Dec-2025,105.25,102.61,106.98,102.61,105.5,105.5,105.77,3234,3.42,9,3214,99.38
20MICRONS,EQ,15-Dec-2025,190.5,190.02,193.35,188.2,192.5,192.61,191.06,55790,106.59,1887,31094,55.73
21STCENMGM,EQ,15-Dec-2025,44.88,45.0,45.77,44.37,45.77,45.77,45.49,9574,4.35,111,8345,87.16
360ONE,EQ,15-Dec-2025,1142.2,1142.2,1158.0,1130.3,1143.1,1144.7,1143.91,1417718,16217.38,52697,191552,13.51
3IINFOLTD,EQ,15-Dec-2025,16.35,16.35,16.75,16.15,16.25,16.21,16.25,277962,45.16,1362,193087,69.47
3MINDIA,EQ,15-Dec-2025,35465.0,35465.0,35810.0,35195.0,35375.0,35565.0,35604.93,2096,746.28,1360,937,44.70
3PLAND,EQ,15-Dec-2025,37.68,38.5,39.0,35.86,37.35,36.91,37.18,9518,3.54,321,6135,64.46
577GS2030,GS,15-Dec-2025,98.15,100.0,100.0,99.8,99.8,99.8,99.9,2,0.0,2,2,100.00
591GS2028,GS,15-Dec-2025,101.5,101.85,102.85,101.85,102.85,102.85,102.28,53201,54.41,8,50200,94.36
5PAISA,EQ,15-Dec-2025,307.95,307.95,321.0,307.9,317.4,317.05,314.53,69579,218.85,3516,22694,32.62
610GS2031,GS,15-Dec-2025,100.15,99.35,99.5,99.35,99.5,99.5,99.43,4,0.0,2,2,50.00
63MOONS,EQ,15-Dec-2025,761.0,762.95,775.0,754.0,763.1,768.65,763.7,128811,983.72,9023,52268,40.58
648GS2035,GS,15-Dec-2025,99.7,100.0,100.35,100.0,100.3,100.32,100.3,2600,2.61,10,2300,88.46
664GS2027,GS,15-Dec-2025,103.4,101.0,101.0,101.0,101.0,101.0,101.0,400,0.4,2,400,100.00
667GS2035,GS,15-Dec-2025,99.9,98.25,101.99,98.24,98.26,98.26,98.25,15030,14.77,9,10000,66.53
667GS2050,GS,15-Dec-2025,95.69,95.7,96.2,95.7,96.0,96.0,95.96,701,0.67,4,701,100.00
676GS2061,GS,15-Dec-2025,94.01,94.98,94.98,94.45,94.45,94.45,94.72,2,0.0,2,1,50.00
679GS2031,GS,15-Dec-2025,103.0,103.65,104.5,103.65,104.5,104.5,104.36,1200,1.25,3,1000,83.33
679GS2034,GS,15-Dec-2025,100.69,101.0,101.0,101.0,101.0,101.0,101.0,100,0.1,1,100,100.00
679GS2034A,GS,15-Dec-2025,96.0,97.0,97.0,97.0,97.0,97.0,97.0,100,0.1,1,100,100.00
68GS2060,GS,15-Dec-2025,94.0,94.95,95.1,94.95,95.0,95.0,95.02,953,0.91,6,953,100.00
690GS2065,GS,15-Dec-2025,94.93,93.03,95.64,93.03,94.9,94.9,94.87,51072,48.45,20,50971,99.80
692GS2039,GS,15-Dec-2025,104.0,103.9,107.0,99.0,100.0,100.0,104.36,15251,15.92,9,14249,93.43
695GS2061,GS,15-Dec-2025,97.36,94.7,94.7,94.39,94.45,94.45,94.42,7790,7.35,11,7790,100.00
698GR2054,GS,15-Dec-2025,96.75,96.0,96.0,94.08,96.0,96.0,95.87,1515,1.45,8,1015,67.00
699GS2026,GS,15-Dec-2025,101.49,101.4,101.59,101.4,101.4,101.4,101.58,8864,9.0,7,8864,100.00
699GS2051,GS,15-Dec-2025,99.5,99.5,99.5,97.0,99.25,99.18,99.16,4049,4.01,16,4049,100.00
