SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026,GS,22-Apr-2026,102.98,102.79,102.99,102.79,102.99,102.99,102.98,349,0.36,11,349,100.00
20MICRONS,EQ,22-Apr-2026,177.43,178.14,179.58,177.1,179.24,178.38,178.38,65747,117.28,1374,34726,52.82
21STCENMGM,EQ,22-Apr-2026,33.71,34.31,34.38,34.31,34.38,34.38,34.36,4514,1.55,14,4514,100.00
360ONE,EQ,22-Apr-2026,1108.35,1114.0,1123.8,1042.0,1055.0,1054.9,1068.54,5903548,63081.65,127390,2433064,41.21
3BBLACKBIO,EQ,22-Apr-2026,1388.05,1399.0,1399.0,1341.05,1350.1,1355.15,1368.79,3250,44.49,507,2074,63.82
3IINFOLTD,EQ,22-Apr-2026,17.65,17.64,17.94,17.4,17.87,17.86,17.67,868528,153.47,1506,576842,66.42
3MINDIA,EQ,22-Apr-2026,31585.0,31700.0,33055.0,31680.0,32645.0,32550.0,32165.55,22561,7256.87,8719,13436,59.55
3PLAND,EQ,22-Apr-2026,35.15,35.25,36.45,35.1,36.27,36.29,36.05,1846,0.67,99,1314,71.18
5PAISA,EQ,22-Apr-2026,325.6,325.0,346.32,323.23,337.2,338.54,337.54,115884,391.16,2991,60168,51.92
610GS2031,GS,22-Apr-2026,99.15,101.0,101.0,101.0,101.0,101.0,101.0,1,0.0,1,1,100.00
628GS2032,GS,22-Apr-2026,96.25,96.01,96.01,96.01,96.01,96.01,96.01,100,0.1,1,100,100.00
633GS2035,GS,22-Apr-2026,97.5,97.5,97.5,97.5,97.5,97.5,97.5,100,0.1,1,100,100.00
636GS2031,GS,22-Apr-2026,97.8,100.15,100.15,100.15,100.15,100.15,100.15,100,0.1,1,100,100.00
63MOONS,EQ,22-Apr-2026,727.95,727.95,739.25,705.4,711.05,711.1,721.61,297829,2149.16,7364,131450,44.14
648GS2035,GS,22-Apr-2026,97.3,97.3,99.5,97.05,97.5,97.5,98.88,3060,3.03,8,3060,100.00
654GS2032,GS,22-Apr-2026,100.9,98.37,98.37,98.37,98.37,98.37,98.37,4,0.0,1,4,100.00
667GS2050,GS,22-Apr-2026,94.82,94.0,94.0,94.0,94.0,94.0,94.0,1000,0.94,1,1000,100.00
668GS2040,GS,22-Apr-2026,98.25,98.25,98.25,98.25,98.25,98.25,98.25,2,0.0,1,2,100.00
676GS2061,GS,22-Apr-2026,92.75,94.25,94.25,91.75,94.25,94.25,93.85,124,0.12,4,124,100.00
679GS2034,GS,22-Apr-2026,99.7,99.7,99.75,99.7,99.75,99.74,99.72,18000,17.95,7,18000,100.00
690GS2065,GS,22-Apr-2026,91.91,91.99,91.99,91.66,91.88,91.85,91.87,86118,79.12,72,85493,99.27
695GS2061,GS,22-Apr-2026,93.5,95.0,95.0,94.99,94.99,94.99,94.99,537,0.51,3,537,100.00
697GR2034,GS,22-Apr-2026,95.06,95.0,95.0,95.0,95.0,95.0,95.0,394,0.37,1,394,100.00
699GS2051,GS,22-Apr-2026,96.0,96.5,96.99,96.5,96.97,96.97,96.84,706,0.68,5,706,100.00
702GS2027,GS,22-Apr-2026,102.93,102.93,102.93,102.93,102.93,102.93,102.93,200,0.21,1,200,100.00
706GS2028,GS,22-Apr-2026,101.26,101.4,104.4,101.4,104.38,104.38,101.47,409,0.41,4,400,97.80
709GS2054,GS,22-Apr-2026,98.75,98.0,98.0,97.5,97.8,97.79,97.69,16344,15.97,15,16344,100.00
709GS2074,GS,22-Apr-2026,97.0,97.5,97.5,96.5,97.49,97.33,97.06,11144,10.82,33,11144,100.00
710GS2029,GS,22-Apr-2026,101.45,101.66,102.3,101.66,102.14,102.1,102.12,9097,9.29,9,9097,100.00
716GS2050,GS,22-Apr-2026,100.01,101.5,101.5,101.0,101.0,101.0,101.0,2103,2.12,3,2103,100.00
717GS2030,GS,22-Apr-2026,101.65,101.7,102.7,101.2,102.7,102.7,101.68,25571,26.0,12,24521,95.89
718GS2033,GS,22-Apr-2026,104.0,102.0,102.5,101.85,102.24,102.24,102.46,24303,24.9,13,24303,100.00
718GS2037,GS,22-Apr-2026,103.4,103.6,103.8,103.6,103.8,103.8,103.69,5000,5.18,4,5000,100.00
719GS2060,GS,22-Apr-2026,97.01,99.0,99.0,99.0,99.0,99.0,99.0,350,0.35,2,350,100.00
724GS2055,GS,22-Apr-2026,98.92,98.8,99.0,98.7,99.0,98.8,98.75,97593,96.38,28,97093,99.49
725GS2063,GS,22-Apr-2026,99.14,99.01,99.39,98.71,99.17,99.17,99.11,118707,117.65,65,114252,96.25
726GS2032,GS,22-Apr-2026,103.5,102.25,103.51,102.25,103.38,102.7,103.35,13673,14.13,8,13672,99.99
732GS2030,GS,22-Apr-2026,104.5,105.28,105.28,105.28,105.28,105.28,105.28,689,0.73,1,689,100.00
734GS2064,GS,22-Apr-2026,97.67,97.8,97.8,97.29,97.4,97.45,97.43,561039,546.64,178,310979,55.43
