SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026,GS,06-Oct-2025,108.0,103.45,105.0,103.45,105.0,105.0,104.23,270,0.28,5,135,50.00
20MICRONS,EQ,06-Oct-2025,217.17,217.18,220.94,210.0,212.95,212.66,214.37,108525,232.65,3638,51269,47.24
21STCENMGM,EQ,06-Oct-2025,50.21,49.2,50.9,49.2,50.5,50.09,50.58,4414,2.23,170,3215,72.84
360ONE,EQ,06-Oct-2025,1049.2,1054.0,1065.2,1046.8,1059.5,1062.4,1057.23,266966,2822.44,17273,167536,62.76
3IINFOLTD,EQ,06-Oct-2025,22.14,22.14,22.16,21.25,21.3,21.35,21.55,282196,60.81,2093,163956,58.10
3MINDIA,EQ,06-Oct-2025,29135.0,29190.0,29480.0,29015.0,29205.0,29325.0,29289.84,1555,455.46,983,830,53.38
3PLAND,EQ,06-Oct-2025,44.09,44.09,44.8,42.71,43.5,43.57,43.57,3027,1.32,132,2314,76.45
574GS2026,GS,06-Oct-2025,101.3,102.25,102.25,102.25,102.25,102.25,102.25,5,0.01,1,5,100.00
585GS2030,GS,06-Oct-2025,98.31,99.25,99.25,99.25,99.25,99.25,99.25,559,0.55,1,559,100.00
591GS2028,GS,06-Oct-2025,100.0,100.0,101.0,100.0,101.0,101.0,100.01,101,0.1,2,100,99.01
5PAISA,EQ,06-Oct-2025,354.65,354.6,358.75,346.5,348.0,349.4,351.69,14245,50.1,1781,8192,57.51
601GS2030,GS,06-Oct-2025,100.0,99.0,100.45,98.9,100.45,100.45,100.01,1020,1.02,4,1020,100.00
619GS2034,GS,06-Oct-2025,101.89,99.0,99.0,99.0,99.0,99.0,99.0,1024,1.01,1,1024,100.00
622GS2035,GS,06-Oct-2025,98.29,98.24,98.24,98.24,98.24,98.24,98.24,1000,0.98,1,1000,100.00
633GS2035,GS,06-Oct-2025,100.0,99.5,100.0,99.5,100.0,100.0,99.9,500,0.5,2,500,100.00
63MOONS,EQ,06-Oct-2025,861.35,850.55,906.0,850.55,889.0,888.35,887.55,161638,1434.62,10486,73734,45.62
664GS2027,GS,06-Oct-2025,102.4,102.4,102.4,102.4,102.4,102.4,102.4,500,0.51,1,500,100.00
667GS2050,GS,06-Oct-2025,95.4,96.2,96.35,96.2,96.3,96.32,96.23,2075,2.0,8,2072,99.86
668GS2040,GS,06-Oct-2025,99.8,99.8,99.81,99.8,99.81,99.81,99.8,600,0.6,3,600,100.00
675GS2029,GS,06-Oct-2025,107.99,103.51,105.5,103.51,105.4,103.8,103.74,402,0.42,6,202,50.25
676GS2061,GS,06-Oct-2025,94.69,94.75,94.9,94.5,94.89,94.89,94.77,33539,31.78,25,31039,92.55
679GS2031,GS,06-Oct-2025,104.5,106.06,106.06,106.06,106.06,106.06,106.06,47,0.05,1,47,100.00
68GS2060,GS,06-Oct-2025,95.89,96.0,96.29,96.0,96.01,96.01,96.26,43507,41.88,14,43507,100.00
690GS2065,GS,06-Oct-2025,99.4,100.0,100.0,99.05,99.6,99.6,99.74,31363,31.28,38,30871,98.43
692GS2039,GS,06-Oct-2025,103.5,103.5,103.5,102.0,103.5,103.5,102.1,217,0.22,6,202,93.09
