VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
3083.62,151.6,3142,3104.7,09-Sep-2026 16:00:28,2935.2,N,5.13,16406690070.28,EQ,ADANIENT,5320594,NIFTY 50
1031.12,44.5,1040.4,1037.5,09-Sep-2026 16:00:28,992.2,N,4.48,4734165789.2,EQ,MAXHEALTH,4591285,NIFTY 50
1756.54,65,1785.9,1775,09-Sep-2026 16:00:28,1706,N,3.80,9709324033.12,EQ,ADANIPORTS,5527528,NIFTY 50
432.41,10.75,435.35,431,09-Sep-2026 16:00:28,419.8,N,2.56,9855296729.96,EQ,COALINDIA,22791556,NIFTY 50
187.6,4.6,190.26,188.75,09-Sep-2026 16:00:28,183.41,N,2.50,8626846970,EQ,TATASTEEL,45985325,NIFTY 50
1024.3,17.9,1032.4,1026.9,09-Sep-2026 16:00:28,1010.7,N,1.77,3334905697,EQ,HINDALCO,3255790,NIFTY 50
8936.45,129.5,8974.5,8967,09-Sep-2026 16:00:28,8803.5,N,1.47,3355860386.25,EQ,APOLLOHOSP,375525,NIFTY 50
334.92,3.7,337.5,334.5,09-Sep-2026 16:00:28,330.9,N,1.12,3950429963.4,EQ,NTPC,11795145,NIFTY 50
1304.41,12.7,1313,1310,09-Sep-2026 16:00:28,1290.1,N,0.98,1936667962.28,EQ,JSWSTEEL,1484708,NIFTY 50
2818.53,26.4,2841.8,2820,09-Sep-2026 16:00:28,2782,N,0.95,1696729693.23,EQ,TRENT,601991,NIFTY 50
4995.55,18,5019,5005,09-Sep-2026 16:00:28,4968,N,0.36,2508015877.5,EQ,TITAN,502050,NIFTY 50
2475.65,7.4,2489,2489,09-Sep-2026 16:00:28,2457.4,N,0.30,1071560346,EQ,ASIANPAINT,432840,NIFTY 50
266.7,0.1,269.25,265.85,09-Sep-2026 16:00:28,264.5,N,0.04,3130762229.7,EQ,POWERGRID,11738891,NIFTY 50
1026.92,0,1034.8,1029,09-Sep-2026 16:00:28,1013,N,0.00,3739481941.68,EQ,SHRIRAMFIN,3641454,NIFTY 50
7719.68,-13,7784.5,7734.5,09-Sep-2026 16:00:28,7664.5,N,-0.17,2459783395.84,EQ,EICHERMOT,318638,NIFTY 50
12615.2,-23,12692,12618,09-Sep-2026 16:00:28,12537,N,-0.18,6747012646.4,EQ,MARUTI,534832,NIFTY 50
3294.97,-6.8,3320,3300,09-Sep-2026 16:00:28,3279,N,-0.21,2803693267.97,EQ,GRASIM,850901,NIFTY 50
319.55,-1,322.55,320.6,09-Sep-2026 16:00:28,318,N,-0.31,7221686522.05,EQ,ETERNAL,22599551,NIFTY 50
3139.71,-10,3151.3,3150,09-Sep-2026 16:00:28,3118,N,-0.32,3299109936.99,EQ,M&M,1050769,NIFTY 50
4983.8,-25,5009,4975,09-Sep-2026 16:00:28,4950,N,-0.50,2208197185,EQ,INDIGO,443075,NIFTY 50
1243.19,-6.4,1257.4,1238.5,09-Sep-2026 16:00:28,1234.7,N,-0.51,8304090244.97,EQ,AXISBANK,6679663,NIFTY 50
1144.18,-6,1151,1145,09-Sep-2026 16:00:28,1136.4,N,-0.52,604697985.82,EQ,DRREDDY,528499,NIFTY 50
1394.21,-7.5,1405.9,1393,09-Sep-2026 16:00:28,1389.2,N,-0.54,1386013439.41,EQ,NESTLEIND,994121,NIFTY 50
1934.59,-11.1,1951.9,1927,09-Sep-2026 16:00:28,1921.5,N,-0.57,1194183715.2,EQ,BAJAJFINSV,617280,NIFTY 50
3977.81,-23.5,4020.2,3922.6,09-Sep-2026 16:00:28,3922.6,N,-0.60,11753318741.01,EQ,LT,2954721,NIFTY 50
1392.75,-10.3,1402.5,1389.1,09-Sep-2026 16:00:28,1385.5,N,-0.74,19817551170,EQ,ICICIBANK,14229080,NIFTY 50
1685.59,-12.6,1703.6,1684,09-Sep-2026 16:00:28,1676,N,-0.74,1719338882.98,EQ,SBILIFE,1020022,NIFTY 50
1004.93,-7.5,1012.2,1000.5,09-Sep-2026 16:00:28,992.4,N,-0.74,7126346532.98,EQ,SBIN,7091386,NIFTY 50
11798.05,-90,11896,11790,09-Sep-2026 16:00:28,11740,N,-0.76,1409536629.6,EQ,BAJAJ-AUTO,119472,NIFTY 50
236.55,-1.98,239.27,234.02,09-Sep-2026 16:00:28,234.02,N,-0.84,3023386000.05,EQ,ONGC,12781171,NIFTY 50
231.44,-2.15,232.97,231,09-Sep-2026 16:00:28,230.63,N,-0.92,2493599826.08,EQ,JIOFIN,10774282,NIFTY 50
10929.29,-109,10998,10900,09-Sep-2026 16:00:28,10860,N,-0.99,3558981207.73,EQ,ULTRACEMCO,325637,NIFTY 50
261.96,-2.7,264.5,260.8,09-Sep-2026 16:00:28,260.2,N,-1.02,2636676648.48,EQ,ITC,10065188,NIFTY 50
1873.14,-21,1898.6,1864.9,09-Sep-2026 16:00:28,1864.9,N,-1.11,2616581773.44,EQ,SUNPHARMA,1396896,NIFTY 50
408.52,-4.55,413.85,406,09-Sep-2026 16:00:28,406,N,-1.11,4452619211.32,EQ,BEL,10899391,NIFTY 50
303.32,-3.45,306.45,303,09-Sep-2026 16:00:28,300.8,N,-1.13,2114612365.92,EQ,TMPV,6971556,NIFTY 50
1285.95,-15.9,1294.7,1279,09-Sep-2026 16:00:28,1277.2,N,-1.23,15627917593.05,EQ,RELIANCE,12152819,NIFTY 50
415.43,-5.25,420.65,414,09-Sep-2026 16:00:28,413.95,N,-1.25,4522515965.07,EQ,KOTAKBANK,10886349,NIFTY 50
1007.65,-13.1,1013.7,1001,09-Sep-2026 16:00:28,1001,N,-1.29,981368472.7,EQ,TATACONSUM,973918,NIFTY 50
1047.49,-14.8,1060.1,1039.3,09-Sep-2026 16:00:28,1038.5,N,-1.40,9683728708.02,EQ,BAJFINANCE,9244698,NIFTY 50
1372.65,-20.9,1388.7,1363.1,09-Sep-2026 16:00:28,1363.1,N,-1.51,1123888758.45,EQ,CIPLA,818773,NIFTY 50
1823.74,-29.3,1834.8,1814.7,09-Sep-2026 16:00:28,1813,N,-1.59,10165576000.98,EQ,BHARTIARTL,5574027,NIFTY 50
1947.99,-35,1979.6,1945,09-Sep-2026 16:00:28,1936,N,-1.77,2834923482.93,EQ,HINDUNILVR,1455307,NIFTY 50
2207.41,-47.5,2237,2208,09-Sep-2026 16:00:28,2193.2,N,-2.11,7439128426.11,EQ,TCS,3370071,NIFTY 50
693.47,-15.9,700,687.1,09-Sep-2026 16:00:28,687.1,N,-2.26,27165986845.3,EQ,HDFCBANK,39173990,NIFTY 50
167.71,-4.5,169.15,167,09-Sep-2026 16:00:28,166.37,N,-2.62,2012791690.2,EQ,WIPRO,12001620,NIFTY 50
1508.19,-51,1531,1508,09-Sep-2026 16:00:28,1498,N,-3.27,2004686148,EQ,TECHM,1329200,NIFTY 50
1235.52,-47.2,1264.8,1229.8,09-Sep-2026 16:00:28,1222.7,N,-3.70,2593570224.96,EQ,HCLTECH,2099173,NIFTY 50
517.48,-19.8,534.6,514,09-Sep-2026 16:00:28,508.95,N,-3.71,4669835253.8,EQ,HDFCLIFE,9024185,NIFTY 50
1038.27,-47,1059,1035,09-Sep-2026 16:00:28,1026.5,N,-4.34,14048267589.39,EQ,INFY,13530457,NIFTY 50
213.16,6.5,216.1,214.9,09-Sep-2026 16:00:28,206.5,N,3.12,7082792658.08,EQ,ADANIPOWER,33227588,NIFTY NEXT 50
5144.66,130.5,5182.5,5170.5,09-Sep-2026 16:00:28,5020,N,2.59,1919045639.22,EQ,CUMMINSIND,373017,NIFTY NEXT 50
922.86,16.25,930.55,926.95,09-Sep-2026 16:00:28,910,N,1.78,3188164759.02,EQ,CGPOWER,3454657,NIFTY NEXT 50
1322.05,23,1339.7,1315,09-Sep-2026 16:00:28,1290,N,1.78,3293368009.35,EQ,ADANIGREEN,2491107,NIFTY NEXT 50
603.3,9.9,608.75,605.4,09-Sep-2026 16:00:28,593.1,N,1.66,3808770452.4,EQ,HINDZINC,6313228,NIFTY NEXT 50
369.91,4.45,373.7,370,09-Sep-2026 16:00:28,363.15,N,1.22,2096733479.66,EQ,TATAPOWER,5668226,NIFTY NEXT 50
1425.74,15.6,1446,1423.3,09-Sep-2026 16:00:28,1396.5,N,1.11,2729560695.38,EQ,ADANIENSOL,1914487,NIFTY NEXT 50
135.07,1.25,136.14,135.6,09-Sep-2026 16:00:28,133.06,N,0.93,715580464.43,EQ,IOC,5297849,NIFTY NEXT 50
1146.54,10.2,1158,1146.5,09-Sep-2026 16:00:28,1130.6,N,0.90,677300160.36,EQ,JINDALSTEL,590734,NIFTY NEXT 50
48749.92,315,49100,49100,09-Sep-2026 16:00:28,48360,N,0.65,1378550237.76,EQ,BOSCHLTD,28278,NIFTY NEXT 50
5072.59,26,5113,5090,09-Sep-2026 16:00:28,5023,N,0.51,965719684.2,EQ,BRITANNIA,190380,NIFTY NEXT 50
4135.75,17.9,4217.5,4151.1,09-Sep-2026 16:00:28,4071.3,N,0.43,4318814838,EQ,TVSMOTOR,1044264,NIFTY NEXT 50
3726.3,14.8,3750,3735,09-Sep-2026 16:00:28,3705,N,0.40,684621920.1,EQ,DMART,183727,NIFTY NEXT 50
720.39,2.75,723.25,722.75,09-Sep-2026 16:00:28,715,N,0.38,614998383.78,EQ,INDHOTEL,853702,NIFTY NEXT 50
182.59,0.67,183.89,183.89,09-Sep-2026 16:00:28,180.82,N,0.37,1292887288.98,EQ,UNIONBANK,7080822,NIFTY NEXT 50
401.48,1.3,407,407,09-Sep-2026 16:00:28,396.2,N,0.32,4530433209.88,EQ,VBL,11284331,NIFTY NEXT 50
1828.2,5.6,1843.4,1829,09-Sep-2026 16:00:28,1809,N,0.31,1973236590.6,EQ,CHOLAFIN,1079333,NIFTY NEXT 50
11076.16,32,11133,11078,09-Sep-2026 16:00:28,11001,N,0.29,204931112.32,EQ,BAJAJHLDNG,18502,NIFTY NEXT 50
7402.94,14.5,7480,7401.5,09-Sep-2026 16:00:28,7361,N,0.20,2291498644.66,EQ,ABB,309539,NIFTY NEXT 50
273.57,0.5,275.75,272.5,09-Sep-2026 16:00:28,268.55,N,0.18,2362181747.64,EQ,VEDL,8634652,NIFTY NEXT 50
3964.85,-2.2,4003,3949.1,09-Sep-2026 16:00:28,3911.8,N,-0.06,1501345960.4,EQ,SIEMENS,378664,NIFTY NEXT 50
164.04,-0.15,165.04,163.7,09-Sep-2026 16:00:28,162.5,N,-0.09,984644686.68,EQ,MOTHERSON,6002467,NIFTY NEXT 50
303.65,-0.3,306.5,303.55,09-Sep-2026 16:00:28,298.65,N,-0.10,1364163111.15,EQ,BPCL,4492551,NIFTY NEXT 50
174.62,-0.19,175.59,174.9,09-Sep-2026 16:00:28,173.61,N,-0.11,758369072.16,EQ,GAIL,4342968,NIFTY NEXT 50
863.24,-1.2,867.95,863.8,09-Sep-2026 16:00:28,856.1,N,-0.14,1243354785.4,EQ,GODREJCP,1440335,NIFTY NEXT 50
3189.16,-8.1,3238,3192,09-Sep-2026 16:00:28,3160,N,-0.25,883362239.24,EQ,ENRIN,276989,NIFTY NEXT 50
2426.01,-7.3,2446.4,2440,09-Sep-2026 16:00:28,2410.9,N,-0.30,1104601169.16,EQ,HDFCAMC,455316,NIFTY NEXT 50
397.4,-1.3,400.8,397,09-Sep-2026 16:00:28,395,N,-0.33,342765448,EQ,AMBUJACEM,862520,NIFTY NEXT 50
116.39,-0.39,117,115.61,09-Sep-2026 16:00:28,115.25,N,-0.34,1360730504.31,EQ,PNB,11691129,NIFTY NEXT 50
4386.19,-18,4437.5,4412,09-Sep-2026 16:00:28,4290,N,-0.41,4611039257.97,EQ,LTM,1051263,NIFTY NEXT 50
22338.59,-100,22625,22355,09-Sep-2026 16:00:28,22230,N,-0.45,2109723455.37,EQ,SOLARINDS,94443,NIFTY NEXT 50
124.72,-0.6,125.38,124.08,09-Sep-2026 16:00:28,124.04,N,-0.48,1164698967.2,EQ,CANBK,9338510,NIFTY NEXT 50
4939.88,-30,4992,4930,09-Sep-2026 16:00:28,4925,N,-0.60,815519849.32,EQ,TORNTPHARM,165089,NIFTY NEXT 50
5046.57,-30.6,5097.4,5000.5,09-Sep-2026 16:00:28,5000.5,N,-0.61,8427453966.09,EQ,HAL,1669937,NIFTY NEXT 50
81.77,-0.61,82.4,81.39,09-Sep-2026 16:00:28,81.12,N,-0.74,546782661.49,EQ,IRFC,6686837,NIFTY NEXT 50
9486.22,-87,9615,9488,09-Sep-2026 16:00:28,9410,N,-0.91,3654784438.06,EQ,DIVISLAB,385273,NIFTY NEXT 50
23011.59,-210,23240,22950,09-Sep-2026 16:00:28,22900,N,-0.91,279199621.47,EQ,SHREECEM,12133,NIFTY NEXT 50
316.14,-3.35,317.35,314.5,09-Sep-2026 16:00:28,313.6,N,-1.05,994284958.92,EQ,RECLTD,3145078,NIFTY NEXT 50
235.37,-2.5,237.15,234.1,09-Sep-2026 16:00:28,234.05,N,-1.06,3504202917.57,EQ,BANKBARODA,14888061,NIFTY NEXT 50
352.58,-4.5,355.3,351.4,09-Sep-2026 16:00:28,350.1,N,-1.26,1913377970.78,EQ,PFC,5426791,NIFTY NEXT 50
1571.99,-21,1585.6,1572,09-Sep-2026 16:00:28,1566,N,-1.32,435433370.05,EQ,PIDILITIND,276995,NIFTY NEXT 50
362.89,-5.05,366.55,363,09-Sep-2026 16:00:28,360.55,N,-1.37,224168402.59,EQ,TATACAP,617731,NIFTY NEXT 50
1132.3,-18.1,1158,1127.4,09-Sep-2026 16:00:28,1126.5,N,-1.58,1342197847.9,EQ,ZYDUSLIFE,1185373,NIFTY NEXT 50
2193.63,-37.6,2219.7,2182.4,09-Sep-2026 16:00:28,2152.5,N,-1.69,1288404450.57,EQ,HYUNDAI,587339,NIFTY NEXT 50
2419.02,-57.6,2461.2,2408.8,09-Sep-2026 16:00:28,2395,N,-2.34,1363371767.1,EQ,MAZDOCK,563605,NIFTY NEXT 50
1405.14,-34.8,1439.9,1405.2,09-Sep-2026 16:00:28,1395.2,N,-2.42,693350876.46,EQ,UNITDSPR,493439,NIFTY NEXT 50
449.18,-12.05,458.35,444,09-Sep-2026 16:00:28,443.55,N,-2.64,2551965861.84,EQ,TMCV,5681388,NIFTY NEXT 50
2826.63,-84.7,2865.3,2815,09-Sep-2026 16:00:28,2795.6,N,-2.92,2902997062.71,EQ,MUTHOOTFIN,1027017,NIFTY NEXT 50
666.81,-20,672.1,655.1,09-Sep-2026 16:00:28,654.7,N,-2.96,11335988046.87,EQ,DLF,17000327,NIFTY NEXT 50
1181.75,-46,1213.3,1166,09-Sep-2026 16:00:28,1161,N,-3.80,1844448219.75,EQ,LODHA,1560777,NIFTY NEXT 50
