symbol,sectors,close,ret_30d,rs_rank,rvol,deliv_per,avg_deliv_20,pct_of_52wk_high,ext_pct,sig_low,accum_5,in_priority,is_new,grade,d
MANGLMCEM,—,984.55,17.0,0.87,1.96,60.9,59.6,98.0,7.0,950.1,3.0,0,0,A,2026-07-15
JBCHEPHARM,NIFTY PHARMA,2506.0,17.7,0.88,1.76,75.3,62.2,100.0,7.0,2441.3,4.0,0,0,A,2026-07-15
ARMANFIN,—,1995.4,25.6,0.94,2.75,51.4,51.1,96.0,15.0,1959.0,1.0,0,0,B,2026-07-15
HARRMALAYA,—,219.19,12.9,0.82,1.75,62.4,57.3,92.0,6.0,215.27,2.0,0,0,B,2026-07-15
