symbol,sectors,close,ret_30d,rs_rank,rvol,deliv_per,avg_deliv_20,pct_of_52wk_high,ext_pct,sig_low,accum_5,in_priority,is_new,grade,d
APOLLOPIPE,—,603.25,23.7,0.92,1.82,50.8,48.5,100.0,16.0,572.7,3.0,0,0,A,2026-08-20
ANANTRAJ,NIFTY REALTY,633.85,11.3,0.81,1.7,45.1,43.4,85.0,2.0,630.55,4.0,0,0,A,2026-08-20
KTKBANK,Financial Services,335.05,25.0,0.92,1.63,61.8,54.4,99.0,11.0,320.6,4.0,0,0,A,2026-08-20
INDGN,Healthcare,566.7,14.3,0.84,1.61,79.3,56.4,95.0,4.0,562.0,4.0,0,0,A,2026-08-20
SUBEXLTD,—,17.08,129.0,1.0,1.6,48.3,47.3,90.0,54.0,15.26,3.0,0,0,A,2026-08-20
LANCORHOL,—,28.91,15.6,0.86,1.75,76.0,61.0,86.0,8.0,27.21,2.0,0,0,B,2026-08-20
