symbol,sectors,close,ret_30d,rs_rank,rvol,deliv_per,avg_deliv_20,pct_of_52wk_high,ext_pct,sig_low,accum_5,in_priority,is_new,grade,d
PODDARMENT,—,277.85,9.9,0.8,5.43,77.2,71.0,93.0,8.0,256.1,5.0,0,0,A,2026-09-07
BIRLACABLE,—,357.75,175.5,1.0,3.4,50.4,47.3,91.0,133.0,357.75,4.0,0,0,A,2026-09-07
ALMONDZ,—,19.2,47.9,0.98,2.66,70.0,69.6,87.0,23.0,17.9,3.0,0,0,A,2026-09-07
MGEL,—,15.72,12.0,0.83,2.41,81.6,61.7,85.0,13.0,13.0,4.0,0,0,A,2026-09-07
SREEL,—,279.4,25.5,0.93,2.4,73.3,71.1,98.0,11.0,263.0,5.0,0,0,A,2026-09-07
THEJO,—,2160.2,12.4,0.84,1.97,68.8,65.0,94.0,3.0,2100.1,3.0,0,0,A,2026-09-07
WHEELS,—,1755.4,17.4,0.88,2.43,53.7,48.3,97.0,16.0,1713.1,2.0,0,0,B,2026-09-07
MANOMAY,—,234.48,13.6,0.85,1.87,29.7,23.4,90.0,6.0,231.41,2.0,0,0,B,2026-09-07
GNFC,Chemicals,597.9,16.3,0.87,1.87,59.6,49.5,97.0,3.0,594.2,2.0,0,0,B,2026-09-07
