symbol,sectors,close,ret_30d,rs_rank,rvol,deliv_per,avg_deliv_20,pct_of_52wk_high,ext_pct,sig_low,accum_5,in_priority,is_new,grade,d
DOLPHIN,—,484.9,28.6,0.95,6.15,78.9,67.9,90.0,21.0,475.0,4.0,0,1,A,2026-08-13
INTERNET,—,14.38,10.2,0.81,1.99,74.6,73.7,95.0,5.0,14.26,3.0,0,1,A,2026-08-13
POONAWALLA,Financial Services,502.7,10.0,0.81,1.59,58.3,47.7,88.0,6.0,481.65,3.0,0,0,A,2026-08-13
PRUDENT,Financial Services,3325.0,10.7,0.82,6.86,84.3,51.3,97.0,6.0,3276.1,2.0,0,0,B,2026-08-13
NELCO,—,1047.5,12.9,0.84,2.45,32.6,30.7,99.0,9.0,974.0,2.0,0,0,B,2026-08-13
TTKHLTCARE,—,1139.1,25.0,0.94,1.51,69.5,50.7,94.0,9.0,1105.0,2.0,0,0,B,2026-08-13
