symbol,sectors,close,ret_30d,rs_rank,rvol,deliv_per,avg_deliv_20,pct_of_52wk_high,ext_pct,sig_low,accum_5,in_priority,is_new,grade,d
MANBA,—,139.83,19.5,0.89,3.26,83.7,43.4,93.0,3.0,136.7,3.0,0,1,A,2026-07-21
GANDHAR,—,227.17,44.2,0.99,2.23,45.3,40.5,95.0,16.0,223.33,4.0,0,0,A,2026-07-21
SANSERA,Automobile and Auto Components,3294.7,13.4,0.8,1.62,54.2,50.6,95.0,3.0,3273.0,3.0,0,0,A,2026-07-21
