symbol,sectors,close,ret_30d,rs_rank,rvol,deliv_per,avg_deliv_20,pct_of_52wk_high,ext_pct,sig_low,accum_5,in_priority,is_new,grade,d
TVSMOTOR,"NIFTY AUTO, NIFTY EV",4208.4,22.0,0.96,2.36,62.3,53.7,100.0,12.0,4070.0,5.0,1,0,A+,2026-07-30
TVSHLTD,—,14987.0,12.2,0.88,1.77,53.5,52.3,92.0,5.0,14752.0,4.0,0,0,A,2026-07-30
NEULANDLAB,Healthcare,19202.0,12.8,0.89,1.58,48.3,42.7,96.0,1.0,18951.0,4.0,0,0,A,2026-07-30
COFORGE,NIFTY IT,1746.9,19.2,0.94,1.54,48.4,44.2,88.0,14.0,1701.7,3.0,0,0,A,2026-07-30
TECHM,NIFTY IT,1669.0,14.1,0.9,1.52,60.3,44.2,90.0,9.0,1638.1,4.0,0,0,A,2026-07-30
