symbol,sectors,close,ret_30d,rs_rank,rvol,deliv_per,avg_deliv_20,pct_of_52wk_high,ext_pct,sig_low,accum_5,in_priority,is_new,grade,d
NGIL,—,41.96,55.7,0.99,3.19,65.4,63.9,98.0,10.0,37.0,5.0,0,0,A,2026-08-27
VIDHIING,—,350.1,17.8,0.89,2.67,87.1,63.5,85.0,7.0,338.4,3.0,0,0,A,2026-08-27
LAURUSLABS,"NIFTY HEALTHCARE, NIFTY PHARMA",1929.4,23.9,0.93,2.15,64.8,56.9,100.0,5.0,1878.4,4.0,0,0,A,2026-08-27
RRKABEL,Capital Goods,2830.1,17.7,0.89,1.89,51.2,46.1,95.0,2.0,2790.0,5.0,0,0,A,2026-08-27
DCBBANK,Financial Services,217.51,16.7,0.88,3.38,56.4,53.3,99.0,13.0,214.5,1.0,0,0,B,2026-08-27
MOGOLD,—,155.35,11.5,0.83,2.62,73.6,57.7,89.0,4.0,153.85,2.0,0,1,B,2026-08-27
JINDALSTEL,NIFTY METAL,1170.0,13.8,0.86,1.83,51.7,43.4,90.0,4.0,1166.6,2.0,0,0,B,2026-08-27
IFCI,Financial Services,84.27,14.6,0.86,1.59,31.1,28.0,88.0,7.0,83.36,2.0,0,0,B,2026-08-27
