symbol,sectors,close,ret_30d,rs_rank,rvol,deliv_per,avg_deliv_20,pct_of_52wk_high,ext_pct,sig_low,accum_5,in_priority,is_new,grade,d
WELENT,Construction,737.6,21.6,0.94,4.2,80.6,47.1,89.0,5.0,728.05,4.0,0,0,A,2026-09-15
LUMAXTECH,Automobile and Auto Components,1991.3,22.5,0.94,1.52,52.4,43.2,93.0,0.0,1951.9,4.0,0,0,A,2026-09-15
SOFTTECH,—,474.95,55.7,0.99,2.39,98.2,79.7,100.0,11.0,452.35,2.0,0,0,B,2026-09-15
