symbol,sectors,close,ret_30d,rs_rank,rvol,deliv_per,avg_deliv_20,pct_of_52wk_high,ext_pct,sig_low,accum_5,in_priority,is_new,grade,d
SOFTTECH,—,500.7,58.9,0.99,3.26,85.7,78.8,100.0,15.0,474.1,3.0,0,0,A,2026-09-17
APARINDS,Capital Goods,17801.0,13.6,0.9,1.62,43.9,38.5,96.0,3.0,16884.0,2.0,0,0,B,2026-09-17
ZIMLAB,—,137.92,46.5,0.99,1.6,59.6,57.4,95.0,7.0,132.97,2.0,0,0,B,2026-09-17
