symbol,sectors,close,ret_30d,rs_rank,rvol,deliv_per,avg_deliv_20,pct_of_52wk_high,ext_pct,sig_low,accum_5,in_priority,is_new,grade,d
SVLL,—,834.7,57.0,0.99,3.59,99.6,68.6,93.0,12.0,804.0,5.0,0,0,A,2026-09-25
UNIDT,—,241.71,17.4,0.92,1.77,61.5,60.3,89.0,3.0,238.24,4.0,0,0,A,2026-09-25
RPGLIFE,—,3050.6,7.8,0.84,3.37,49.4,44.9,98.0,11.0,2863.5,2.0,0,0,B,2026-09-25
