symbol,sectors,close,ret_30d,rs_rank,rvol,deliv_per,avg_deliv_20,pct_of_52wk_high,ext_pct,sig_low,accum_5,in_priority,is_new,grade,d
TVSMOTOR,"NIFTY AUTO, NIFTY EV",4313.1,24.7,0.96,2.22,67.1,54.5,100.0,14.0,4198.0,5.0,1,0,A+,2026-07-31
XPROINDIA,—,1500.4,15.1,0.91,4.31,59.0,53.9,95.0,7.0,1377.0,4.0,0,0,A,2026-07-31
SANATHAN,—,474.95,10.8,0.86,1.63,67.4,60.7,86.0,3.0,461.3,3.0,0,1,A,2026-07-31
NEULANDLAB,Healthcare,19043.0,10.6,0.85,1.57,52.3,42.0,95.0,0.0,18808.0,5.0,0,0,A,2026-07-31
AYMSYNTEX,—,251.81,16.2,0.92,1.56,61.4,53.3,90.0,6.0,242.35,5.0,0,0,A,2026-07-31
AUTOIETF,—,29.73,7.9,0.8,4.17,81.9,59.7,97.0,5.0,28.91,2.0,0,0,B,2026-07-31
VISAKAIND,—,85.34,11.1,0.86,1.94,54.8,51.7,87.0,4.0,81.0,2.0,0,0,B,2026-07-31
DIVISLAB,"NIFTY HEALTHCARE, NIFTY PHARMA",8056.0,19.0,0.94,1.57,55.5,55.4,100.0,11.0,7870.5,2.0,0,0,B,2026-07-31
3IINFOLTD,—,23.21,33.6,0.98,1.54,69.4,62.6,88.0,19.0,22.3,2.0,0,0,B,2026-07-31
