key,index,indexSymbol,last,variation,percentChange,open,high,low,previousClose,yearHigh,yearLow,indicativeClose,pe,pb,dy,declines,advances,unchanged,perChange365d,perChange30d,date365dAgo,date30dAgo,previousDay,oneWeekAgo,oneMonthAgoVal,oneWeekAgoVal,oneYearAgoVal,previousDayVal,chart365dPath,chart30dPath,chartTodayPath
INDICES ELIGIBLE IN DERIVATIVES,NIFTY 50,NIFTY 50,23995.95,228.5,0.96,23928.4,24011.6,23891.55,23767.45,26373.2,22182.55,0,20.52,2.95,1.23,7,43,0,-3.39,-0.25,25-Jul-2025,25-Jun-2026,27-Jul-2026,20-Jul-2026,24056.0,24238.5,24837.0,23995.95,https://nsearchives.nseindia.com/365d/NIFTY-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-50.svg,https://nsearchives.nseindia.com/today/NIFTY-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY NEXT 50,NIFTY NEXT 50,72596.85,830.85,1.16,72205.6,72637.75,72186.4,71766.0,73141.05,59896.1,0,19.32,3.43,1.21,6,43,1,8.12,0.55,25-Jul-2025,25-Jun-2026,27-Jul-2026,20-Jul-2026,72199.55,72460.05,67146.65,72596.85,https://nsearchives.nseindia.com/365d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/today/NIFTY-NEXT-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY BANK,NIFTY BANK,57087.2,393.7,0.69,57116.8,57330.05,56928.65,56693.5,61764.85,49954.85,0,13.69,1.75,0.66,3,10,1,0.99,-1.87,25-Jul-2025,25-Jun-2026,27-Jul-2026,20-Jul-2026,58177.05,57945.0,56528.9,57087.2,https://nsearchives.nseindia.com/365d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/30d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/today/NIFTY-BANK.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,26126.15,216.25,0.83,26058.55,26155.75,25968.9,25909.9,28562.5,23373.95,0,16.32,2.47,0.93,4,16,0,-2.54,-2.41,25-Jul-2025,25-Jun-2026,27-Jul-2026,20-Jul-2026,26770.55,26574.65,26808.0,26126.15,https://nsearchives.nseindia.com/365d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/30d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/today/NIFTY-FIN-SERVICE.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14572.9,136.85,0.95,14543.4,14592.05,14541.0,14436.05,14876.45,12046.2,0,35.29,4.77,0.61,6,18,1,12.74,0.96,25-Jul-2025,25-Jun-2026,27-Jul-2026,20-Jul-2026,14434.55,14779.7,12925.9,14572.9,https://nsearchives.nseindia.com/365d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/30d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/today/NIFTY-MID-SELECT.svg
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,25088.6,247.85,1.0,25006.0,25099.05,24979.9,24840.75,26975.15,22720.45,0,20.29,3.03,1.22,13,86,1,-1.39,-0.1,25-Jul-2025,25-Jun-2026,27-Jul-2026,20-Jul-2026,25114.1,25286.45,25442.1,25088.6,https://nsearchives.nseindia.com/365d/NIFTY-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-100.svg,https://nsearchives.nseindia.com/today/NIFTY-100.svg
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,13902.7,140.3,1.02,13857.45,13908.25,13849.35,13762.4,14700.95,12396.1,0,21.85,3.26,1.1,39,159,2,0.26,0.08,25-Jul-2025,25-Jun-2026,27-Jul-2026,20-Jul-2026,13891.25,14012.65,13866.75,13902.7,https://nsearchives.nseindia.com/365d/NIFTY-200.svg,https://nsearchives.nseindia.com/30d/NIFTY-200.svg,https://nsearchives.nseindia.com/today/NIFTY-200.svg
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23153.1,239.8,1.05,23070.6,23160.6,23061.35,22913.3,24144.2,20385.65,0,22.9,3.32,1.03,110,387,3,0.6,0.17,25-Jul-2025,25-Jun-2026,27-Jul-2026,20-Jul-2026,23113.7,23338.05,23014.8,23153.1,https://nsearchives.nseindia.com/365d/NIFTY-500.svg,https://nsearchives.nseindia.com/30d/NIFTY-500.svg,https://nsearchives.nseindia.com/today/NIFTY-500.svg
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,17935.25,225.8,1.28,17857.5,17947.3,17856.95,17709.45,18114.45,14804.55,0,36.77,4.69,0.59,10,39,1,9.8,1.98,25-Jul-2025,25-Jun-2026,27-Jul-2026,20-Jul-2026,17587.85,18040.15,16334.55,17935.25,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-50.svg
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,62303.65,681.3,1.11,62109.95,62356.8,62109.0,61622.35,63183.35,52032.85,0,31.5,4.67,0.59,26,73,1,7.4,0.82,25-Jul-2025,25-Jun-2026,27-Jul-2026,20-Jul-2026,61795.5,62801.75,58009.45,62303.65,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-100.svg
