key,index,indexSymbol,last,variation,percentChange,open,high,low,previousClose,yearHigh,yearLow,indicativeClose,pe,pb,dy,declines,advances,unchanged,perChange365d,perChange30d,date365dAgo,date30dAgo,previousDay,oneWeekAgo,oneMonthAgoVal,oneWeekAgoVal,oneYearAgoVal,previousDayVal,chart365dPath,chart30dPath,chartTodayPath
INDICES ELIGIBLE IN DERIVATIVES,NIFTY 50,NIFTY 50,23914.45,-141.35,-0.59,23858.0,23914.45,23786.8,24055.8,26373.2,22182.55,0,20.22,2.89,1.19,36,14,0,-2.71,-1.92,01-Sep-2025,31-Jul-2026,02-Sep-2026,26-Aug-2026,24383.6,24207.75,24625.05,23914.45,https://nsearchives.nseindia.com/365d/NIFTY-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-50.svg,https://nsearchives.nseindia.com/today/NIFTY-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY NEXT 50,NIFTY NEXT 50,72947.45,72.7,0.1,72319.0,72947.45,71821.6,72874.75,75000.4,59896.1,0,19.28,3.25,0.99,25,24,1,8.85,-0.96,01-Sep-2025,31-Jul-2026,02-Sep-2026,26-Aug-2026,73651.3,74501.05,66670.15,72947.45,https://nsearchives.nseindia.com/365d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/today/NIFTY-NEXT-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY BANK,NIFTY BANK,57172.0,-237.6,-0.41,57006.45,57221.1,56823.2,57409.6,61764.85,49954.85,0,13.53,1.71,0.69,7,7,0,6.54,-0.16,01-Sep-2025,31-Jul-2026,02-Sep-2026,26-Aug-2026,57264.85,57783.75,54002.45,57172.0,https://nsearchives.nseindia.com/365d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/30d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/today/NIFTY-BANK.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,25813.05,-190.85,-0.73,25777.2,25842.4,25670.85,26003.9,28562.5,23373.95,0,15.83,2.39,0.97,11,9,0,0.94,-2.94,01-Sep-2025,31-Jul-2026,02-Sep-2026,26-Aug-2026,26594.05,26386.75,25743.5,25813.05,https://nsearchives.nseindia.com/365d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/30d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/today/NIFTY-FIN-SERVICE.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14663.65,-149.7,-1.01,14715.45,14719.95,14551.9,14813.35,15089.75,12046.2,0,32.01,4.43,0.49,17,7,1,15.38,-0.82,01-Sep-2025,31-Jul-2026,02-Sep-2026,26-Aug-2026,14784.4,14948.05,12715.7,14663.65,https://nsearchives.nseindia.com/365d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/30d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/today/NIFTY-MID-SELECT.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY INDIA FPI 150,NIFTY FPI 150,1555.65,-6.75,-0.43,1550.35,1555.65,1542.6,1562.4,1641.4,1346.5,0,22.27,3.3,1.06,92,56,2,0.0,-1.57,,31-Jul-2026,02-Sep-2026,26-Aug-2026,1580.5,1575.95,0.0,1555.65,,https://nsearchives.nseindia.com/30d/NIFTY-FPI-150.svg,https://nsearchives.nseindia.com/today/NIFTY-FPI-150.svg
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,25041.65,-115.75,-0.46,24953.35,25041.65,24861.15,25157.4,26975.15,22720.45,0,20.04,2.95,1.15,61,38,1,-0.69,-1.74,01-Sep-2025,31-Jul-2026,02-Sep-2026,26-Aug-2026,25486.35,25390.95,25231.2,25041.65,https://nsearchives.nseindia.com/365d/NIFTY-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-100.svg,https://nsearchives.nseindia.com/today/NIFTY-100.svg
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,13913.25,-66.15,-0.47,13873.55,13913.25,13808.95,13979.4,14700.95,12396.1,0,21.52,3.16,1.03,122,76,2,1.39,-1.37,01-Sep-2025,31-Jul-2026,02-Sep-2026,26-Aug-2026,14106.3,14117.2,13723.05,13913.25,https://nsearchives.nseindia.com/365d/NIFTY-200.svg,https://nsearchives.nseindia.com/30d/NIFTY-200.svg,https://nsearchives.nseindia.com/today/NIFTY-200.svg
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23222.8,-117.1,-0.5,23176.95,23226.2,23058.3,23339.9,24144.2,20385.65,0,22.5,3.23,0.97,325,171,4,2.19,-1.01,01-Sep-2025,31-Jul-2026,02-Sep-2026,26-Aug-2026,23460.7,23559.2,22713.55,23222.8,https://nsearchives.nseindia.com/365d/NIFTY-500.svg,https://nsearchives.nseindia.com/30d/NIFTY-500.svg,https://nsearchives.nseindia.com/today/NIFTY-500.svg
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,18120.2,-128.6,-0.7,18136.7,18138.3,17966.55,18248.8,18500.95,14804.55,0,35.64,4.34,0.52,31,18,1,12.77,0.08,01-Sep-2025,31-Jul-2026,02-Sep-2026,26-Aug-2026,18105.85,18380.6,16033.55,18120.2,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-50.svg
