key,index,indexSymbol,last,variation,percentChange,open,high,low,previousClose,yearHigh,yearLow,indicativeClose,pe,pb,dy,declines,advances,unchanged,perChange365d,perChange30d,date365dAgo,date30dAgo,previousDay,oneWeekAgo,oneMonthAgoVal,oneWeekAgoVal,oneYearAgoVal,previousDayVal,chart365dPath,chart30dPath,chartTodayPath
INDICES ELIGIBLE IN DERIVATIVES,NIFTY 50,NIFTY 50,24398.7,-31.65,-0.13,24464.45,24530.9,24348.95,24430.35,26373.2,22182.55,0,21.03,3.18,1.21,31,19,0,-4.17,4.42,04-Jul-2025,05-Jun-2026,07-Jul-2026,30-Jun-2026,23366.7,23865.75,25461.0,24398.7,https://nsearchives.nseindia.com/365d/NIFTY-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-50.svg,https://nsearchives.nseindia.com/today/NIFTY-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY NEXT 50,NIFTY NEXT 50,72248.45,-437.15,-0.6,72845.35,72871.05,72107.5,72685.6,73141.05,59896.1,0,18.82,3.5,1.22,35,15,0,5.13,2.93,04-Jul-2025,05-Jun-2026,07-Jul-2026,30-Jun-2026,70191.95,71629.45,68607.8,72248.45,https://nsearchives.nseindia.com/365d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/today/NIFTY-NEXT-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY BANK,NIFTY BANK,58200.7,-90.8,-0.16,58567.85,58581.1,58110.1,58291.5,61764.85,49954.85,0,14.62,1.87,0.78,9,5,0,2.2,6.8,04-Jul-2025,05-Jun-2026,07-Jul-2026,30-Jun-2026,54496.25,57542.9,57031.9,58200.7,https://nsearchives.nseindia.com/365d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/30d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/today/NIFTY-BANK.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,26985.05,-8.8,-0.03,27111.75,27127.15,26928.15,26993.85,28562.5,23373.95,0,17.25,2.74,0.95,10,10,0,0.56,7.7,04-Jul-2025,05-Jun-2026,07-Jul-2026,30-Jun-2026,25056.8,26554.55,26866.3,26985.05,https://nsearchives.nseindia.com/365d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/30d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/today/NIFTY-FIN-SERVICE.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14638.45,26.25,0.18,14642.95,14669.05,14510.95,14612.2,14770.5,12046.2,0,30.61,4.91,0.55,13,12,0,9.26,3.76,04-Jul-2025,05-Jun-2026,07-Jul-2026,30-Jun-2026,14107.5,14426.35,13416.0,14638.45,https://nsearchives.nseindia.com/365d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/30d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/today/NIFTY-MID-SELECT.svg
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,25409.65,-54.8,-0.22,25503.7,25524.6,25362.65,25464.45,26975.15,22720.45,0,20.6,3.24,1.21,66,34,0,-2.55,4.15,04-Jul-2025,05-Jun-2026,07-Jul-2026,30-Jun-2026,24397.3,24915.6,26066.65,25409.65,https://nsearchives.nseindia.com/365d/NIFTY-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-100.svg,https://nsearchives.nseindia.com/today/NIFTY-100.svg
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,14044.05,-32.6,-0.23,14098.9,14107.6,14020.5,14076.65,14700.95,12396.1,0,21.97,3.46,1.09,128,72,0,-1.2,3.82,04-Jul-2025,05-Jun-2026,07-Jul-2026,30-Jun-2026,13527.0,13803.4,14217.15,14044.05,https://nsearchives.nseindia.com/365d/NIFTY-200.svg,https://nsearchives.nseindia.com/30d/NIFTY-200.svg,https://nsearchives.nseindia.com/today/NIFTY-200.svg
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23368.85,-65.1,-0.28,23472.4,23485.35,23332.9,23433.95,24144.2,20385.65,0,23.09,3.53,1.03,341,158,1,-0.77,4.02,04-Jul-2025,05-Jun-2026,07-Jul-2026,30-Jun-2026,22465.35,22995.65,23562.45,23368.85,https://nsearchives.nseindia.com/365d/NIFTY-500.svg,https://nsearchives.nseindia.com/30d/NIFTY-500.svg,https://nsearchives.nseindia.com/today/NIFTY-500.svg
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,17864.05,0.5,0.0,17904.7,17909.45,17763.0,17863.55,17909.45,14804.55,0,33.38,4.83,0.59,28,22,0,6.26,3.87,04-Jul-2025,05-Jun-2026,07-Jul-2026,30-Jun-2026,17198.9,17594.9,16841.15,17864.05,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-50.svg
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,62285.3,-186.2,-0.3,62579.8,62611.4,62047.6,62471.5,62909.55,52032.85,0,30.02,4.85,0.61,62,38,0,4.65,2.52,04-Jul-2025,05-Jun-2026,07-Jul-2026,30-Jun-2026,60754.9,61797.7,59677.75,62285.3,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-100.svg
BROAD MARKET INDICES,NIFTY SMALLCAP 100,NIFTY SMLCAP 100,19213.4,-105.7,-0.55,19352.25,19360.05,19161.95,19319.1,19360.05,14986.0,0,33.12,3.73,0.59,76,24,0,1.39,6.09,04-Jul-2025,05-Jun-2026,07-Jul-2026,30-Jun-2026,18110.3,18863.1,19033.05,19213.4,https://nsearchives.nseindia.com/365d/NIFTY-SMLCAP-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-SMLCAP-100.svg,https://nsearchives.nseindia.com/today/NIFTY-SMLCAP-100.svg
BROAD MARKET INDICES,INDIA VIX,INDIA VIX,11.65,-0.17,-1.43,11.82,11.94,11.06,11.82,28.91,8.72,0,0,0,0,,,,-7.25,-26.22,04-Jul-2025,05-Jun-2026,07-Jul-2026,30-Jun-2026,15.79,13.6,12.32,11.65,https://nsearchives.nseindia.com/365d/INDIA-VIX.svg,https://nsearchives.nseindia.com/30d/INDIA-VIX.svg,https://nsearchives.nseindia.com/today/INDIA-VIX.svg
BROAD MARKET INDICES,NIFTY MIDCAP 150,NIFTY MIDCAP 150,22912.3,-61.05,-0.27,23016.8,23026.75,22826.7,22973.35,23138.9,19218.0,0,29.35,4.8,0.66,93,57,0,4.54,2.97,04-Jul-2025,05-Jun-2026,07-Jul-2026,30-Jun-2026,22251.8,22774.25,21973.15,22912.3,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-150.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-150.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-150.svg
BROAD MARKET INDICES,NIFTY SMALLCAP 50,NIFTY SMLCAP 50,9531.7,-46.45,-0.48,9597.6,9602.5,9507.1,9578.15,9602.5,7338.35,0,32.5,3.56,0.59,38,12,0,4.04,6.98,04-Jul-2025,05-Jun-2026,07-Jul-2026,30-Jun-2026,8909.55,9332.55,9199.45,9531.7,https://nsearchives.nseindia.com/365d/NIFTY-SMLCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-SMLCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-SMLCAP-50.svg
BROAD MARKET INDICES,NIFTY SMALLCAP 250,NIFTY SMLCAP 250,17953.1,-125.5,-0.69,18111.0,18118.2,17910.0,18078.6,18118.2,14143.45,0,35.98,3.78,0.62,182,67,1,1.28,5.27,04-Jul-2025,05-Jun-2026,07-Jul-2026,30-Jun-2026,17054.5,17720.3,17762.2,17953.1,https://nsearchives.nseindia.com/365d/NIFTY-SMLCAP-250.svg,https://nsearchives.nseindia.com/30d/NIFTY-SMLCAP-250.svg,https://nsearchives.nseindia.com/today/NIFTY-SMLCAP-250.svg
BROAD MARKET INDICES,NIFTY MIDSMALLCAP 400,NIFTY MIDSML 400,21110.45,-87.65,-0.41,21237.5,21245.8,21047.85,21198.1,21245.8,17390.85,0,31.34,4.39,0.64,275,124,1,3.31,3.75,04-Jul-2025,05-Jun-2026,07-Jul-2026,30-Jun-2026,20347.85,20932.8,20482.05,21110.45,https://nsearchives.nseindia.com/365d/NIFTY-MIDSML-400.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDSML-400.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDSML-400.svg
BROAD MARKET INDICES,NIFTY500 MULTICAP 50:25:25,NIFTY500 MULTICAP,16520.05,-57.65,-0.35,16605.75,16613.45,16497.55,16577.7,16681.75,14102.2,0,25.15,3.66,0.93,341,158,1,0.31,4.13,04-Jul-2025,05-Jun-2026,07-Jul-2026,30-Jun-2026,15864.25,16280.55,16485.25,16520.05,https://nsearchives.nseindia.com/365d/NIFTY500-MULTICAP.svg,https://nsearchives.nseindia.com/30d/NIFTY500-MULTICAP.svg,https://nsearchives.nseindia.com/today/NIFTY500-MULTICAP.svg
BROAD MARKET INDICES,NIFTY LARGEMIDCAP 250,NIFTY LARGEMID250,16689.55,-40.2,-0.24,16758.45,16765.2,16665.85,16729.75,17077.75,14445.65,0,24.18,3.86,0.93,159,91,0,1.0,3.55,04-Jul-2025,05-Jun-2026,07-Jul-2026,30-Jun-2026,16117.5,16476.35,16543.35,16689.55,https://nsearchives.nseindia.com/365d/NIFTY-LARGEMID250.svg,https://nsearchives.nseindia.com/30d/NIFTY-LARGEMID250.svg,https://nsearchives.nseindia.com/today/NIFTY-LARGEMID250.svg
