key,index,indexSymbol,last,variation,percentChange,open,high,low,previousClose,yearHigh,yearLow,indicativeClose,pe,pb,dy,declines,advances,unchanged,perChange365d,perChange30d,date365dAgo,date30dAgo,previousDay,oneWeekAgo,oneMonthAgoVal,oneWeekAgoVal,oneYearAgoVal,previousDayVal,chart365dPath,chart30dPath,chartTodayPath
INDICES ELIGIBLE IN DERIVATIVES,NIFTY 50,NIFTY 50,23767.45,-102.15,-0.43,23666.35,23823.6,23606.3,23869.6,26373.2,22182.55,0,20.29,2.97,1.28,36,14,0,-5.17,-1.06,23-Jul-2025,23-Jun-2026,24-Jul-2026,17-Jul-2026,23824.1,24334.3,25219.9,23767.45,https://nsearchives.nseindia.com/365d/NIFTY-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-50.svg,https://nsearchives.nseindia.com/today/NIFTY-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY NEXT 50,NIFTY NEXT 50,71766.0,-74.45,-0.1,71285.15,71979.75,71063.2,71840.45,73141.05,59896.1,0,19.1,3.39,1.26,21,29,0,5.22,-0.41,23-Jul-2025,23-Jun-2026,24-Jul-2026,17-Jul-2026,72068.75,71828.4,68363.0,71766.0,https://nsearchives.nseindia.com/365d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/today/NIFTY-NEXT-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY BANK,NIFTY BANK,56693.5,101.5,0.18,56169.4,56831.45,56023.6,56592.0,61764.85,49954.85,0,13.6,1.76,0.8,3,11,0,-0.65,-2.51,23-Jul-2025,23-Jun-2026,24-Jul-2026,17-Jul-2026,57183.75,58521.4,57210.45,56693.5,https://nsearchives.nseindia.com/365d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/30d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/today/NIFTY-BANK.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,25909.9,-82.15,-0.32,25784.65,26025.75,25672.75,25992.05,28562.5,23373.95,0,16.19,2.49,1,9,11,0,-4.2,-3.09,23-Jul-2025,23-Jun-2026,24-Jul-2026,17-Jul-2026,26329.3,26903.35,27215.85,25909.9,https://nsearchives.nseindia.com/365d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/30d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/today/NIFTY-FIN-SERVICE.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14436.05,7.7,0.05,14335.25,14451.1,14232.9,14428.35,14876.45,12046.2,0,34.96,4.73,0.65,11,14,0,10.13,-0.55,23-Jul-2025,23-Jun-2026,24-Jul-2026,17-Jul-2026,14481.55,14715.4,13276.35,14436.05,https://nsearchives.nseindia.com/365d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/30d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/today/NIFTY-MID-SELECT.svg
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,24840.75,-91.75,-0.37,24723.85,24901.8,24659.8,24932.5,26975.15,22720.45,0,20.06,3.04,1.27,57,43,0,-3.35,-0.94,23-Jul-2025,23-Jun-2026,24-Jul-2026,17-Jul-2026,24907.8,25327.65,25846.0,24840.75,https://nsearchives.nseindia.com/365d/NIFTY-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-100.svg,https://nsearchives.nseindia.com/today/NIFTY-100.svg
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,13762.4,-43.45,-0.31,13696.0,13791.3,13651.0,13805.85,14700.95,12396.1,0,21.6,3.26,1.14,108,92,0,-1.86,-0.91,23-Jul-2025,23-Jun-2026,24-Jul-2026,17-Jul-2026,13812.0,14014.15,14102.3,13762.4,https://nsearchives.nseindia.com/365d/NIFTY-200.svg,https://nsearchives.nseindia.com/30d/NIFTY-200.svg,https://nsearchives.nseindia.com/today/NIFTY-200.svg
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,22913.3,-69.1,-0.3,22805.55,22956.95,22713.5,22982.4,24144.2,20385.65,0,22.65,3.32,1.08,253,245,2,-1.66,-0.92,23-Jul-2025,23-Jun-2026,24-Jul-2026,17-Jul-2026,23010.95,23336.3,23428.4,22913.3,https://nsearchives.nseindia.com/365d/NIFTY-500.svg,https://nsearchives.nseindia.com/30d/NIFTY-500.svg,https://nsearchives.nseindia.com/today/NIFTY-500.svg
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,17709.45,18.95,0.11,17581.3,17732.35,17478.3,17690.5,18114.45,14804.55,0,36.31,4.64,0.61,23,27,0,6.9,0.11,23-Jul-2025,23-Jun-2026,24-Jul-2026,17-Jul-2026,17639.8,17930.85,16694.15,17709.45,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-50.svg
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,61622.35,-62.65,-0.1,61295.45,61689.85,60898.6,61685.0,63183.35,52032.85,0,31.16,4.64,0.61,51,49,0,4.51,-0.83,23-Jul-2025,23-Jun-2026,24-Jul-2026,17-Jul-2026,62070.35,62428.05,59307.1,61622.35,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-100.svg
