key,index,indexSymbol,last,variation,percentChange,open,high,low,previousClose,yearHigh,yearLow,indicativeClose,pe,pb,dy,declines,advances,unchanged,perChange365d,perChange30d,date365dAgo,date30dAgo,previousDay,oneWeekAgo,oneMonthAgoVal,oneWeekAgoVal,oneYearAgoVal,previousDayVal,chart365dPath,chart30dPath,chartTodayPath
INDICES ELIGIBLE IN DERIVATIVES,NIFTY 50,NIFTY 50,24471.7,-112.1,-0.46,24575.1,24576.85,24429.25,24583.8,26373.2,22182.55,0,20.65,2.99,1.27,37,13,0,-0.46,1.09,08-Aug-2025,10-Jul-2026,11-Aug-2026,04-Aug-2026,24206.9,24614.9,24363.3,24471.7,https://nsearchives.nseindia.com/365d/NIFTY-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-50.svg,https://nsearchives.nseindia.com/today/NIFTY-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY NEXT 50,NIFTY NEXT 50,74650.85,-116.0,-0.16,74878.45,74878.45,74367.35,74766.85,74878.45,59896.1,0,19.81,3.49,1.1,31,19,0,12.62,3.12,08-Aug-2025,10-Jul-2026,11-Aug-2026,04-Aug-2026,72391.8,74210.55,65514.7,74650.85,https://nsearchives.nseindia.com/365d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/today/NIFTY-NEXT-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY BANK,NIFTY BANK,57446.25,-240.7,-0.42,57604.35,57607.25,57158.1,57686.95,61764.85,49954.85,0,13.59,1.74,0.79,9,4,1,3.49,-1.03,08-Aug-2025,10-Jul-2026,11-Aug-2026,04-Aug-2026,58045.9,57907.2,55004.9,57446.25,https://nsearchives.nseindia.com/365d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/30d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/today/NIFTY-BANK.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,26432.4,-112.9,-0.43,26521.1,26521.1,26324.7,26545.3,28562.5,23373.95,0,16.21,2.47,1.06,15,5,0,0.1,-1.49,08-Aug-2025,10-Jul-2026,11-Aug-2026,04-Aug-2026,26831.05,26844.7,26167.35,26432.4,https://nsearchives.nseindia.com/365d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/30d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/today/NIFTY-FIN-SERVICE.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14990.55,29.95,0.2,14979.55,14998.8,14897.45,14960.6,15022.3,12046.2,0,35.07,4.58,0.57,11,12,2,18.87,1.14,08-Aug-2025,10-Jul-2026,11-Aug-2026,04-Aug-2026,14820.9,14871.5,12506.3,14990.55,https://nsearchives.nseindia.com/365d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/30d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/today/NIFTY-MID-SELECT.svg
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,25625.4,-102.9,-0.4,25728.05,25729.2,25578.3,25728.3,26975.15,22720.45,0,20.49,3.07,1.24,68,32,0,1.8,1.47,08-Aug-2025,10-Jul-2026,11-Aug-2026,04-Aug-2026,25255.1,25719.15,24934.05,25625.4,https://nsearchives.nseindia.com/365d/NIFTY-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-100.svg,https://nsearchives.nseindia.com/today/NIFTY-100.svg
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,14209.5,-46.1,-0.32,14259.0,14259.35,14179.7,14255.6,14700.95,12396.1,0,21.99,3.29,1.1,126,72,2,3.85,1.43,08-Aug-2025,10-Jul-2026,11-Aug-2026,04-Aug-2026,14009.25,14235.2,13555.15,14209.5,https://nsearchives.nseindia.com/365d/NIFTY-200.svg,https://nsearchives.nseindia.com/30d/NIFTY-200.svg,https://nsearchives.nseindia.com/today/NIFTY-200.svg
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23681.15,-62.05,-0.26,23755.4,23756.05,23638.55,23743.2,24144.2,20385.65,0,23.05,3.36,1.04,298,200,2,4.63,1.43,08-Aug-2025,10-Jul-2026,11-Aug-2026,04-Aug-2026,23348.4,23690.15,22443.15,23681.15,https://nsearchives.nseindia.com/365d/NIFTY-500.svg,https://nsearchives.nseindia.com/30d/NIFTY-500.svg,https://nsearchives.nseindia.com/today/NIFTY-500.svg
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,18312.35,13.45,0.07,18319.95,18327.05,18219.15,18298.9,18336.75,14804.55,0,36,4.56,0.57,29,19,2,15.01,1.4,08-Aug-2025,10-Jul-2026,11-Aug-2026,04-Aug-2026,18059.5,18215.85,15785.6,18312.35,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-50.svg
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,63843.85,-11.85,-0.02,63934.05,63953.95,63586.75,63855.7,63986.7,52032.85,0,31,4.54,0.58,58,40,2,13.04,1.28,08-Aug-2025,10-Jul-2026,11-Aug-2026,04-Aug-2026,63036.8,63491.6,56002.2,63843.85,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-100.svg
