key,index,indexSymbol,last,variation,percentChange,open,high,low,previousClose,yearHigh,yearLow,indicativeClose,pe,pb,dy,declines,advances,unchanged,perChange365d,perChange30d,date365dAgo,date30dAgo,previousDay,oneWeekAgo,oneMonthAgoVal,oneWeekAgoVal,oneYearAgoVal,previousDayVal,chart365dPath,chart30dPath,chartTodayPath
INDICES ELIGIBLE IN DERIVATIVES,NIFTY 50,NIFTY 50,23873.45,-41.0,-0.17,23997.95,24025.4,23873.45,23914.45,26373.2,22182.55,0,20.18,2.89,1.19,29,21,0,-3.41,-3.64,02-Sep-2025,03-Aug-2026,03-Sep-2026,27-Aug-2026,24774.3,24090.85,24579.6,23873.45,https://nsearchives.nseindia.com/365d/NIFTY-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-50.svg,https://nsearchives.nseindia.com/today/NIFTY-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY NEXT 50,NIFTY NEXT 50,73051.85,104.4,0.14,73081.3,73210.35,72855.2,72947.45,75000.4,59896.1,0,19.31,3.25,0.99,25,24,1,8.28,-2.09,02-Sep-2025,03-Aug-2026,03-Sep-2026,27-Aug-2026,74608.7,74347.45,67017.75,73051.85,https://nsearchives.nseindia.com/365d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/today/NIFTY-NEXT-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY BANK,NIFTY BANK,57380.6,208.6,0.36,57497.85,57753.6,57380.6,57172.0,61764.85,49954.85,0,13.58,1.72,0.68,6,8,0,6.13,-1.49,02-Sep-2025,03-Aug-2026,03-Sep-2026,27-Aug-2026,58247.95,57509.95,53661.0,57380.6,https://nsearchives.nseindia.com/365d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/30d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/today/NIFTY-BANK.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,25923.05,110.0,0.43,25967.05,26100.1,25922.9,25813.05,28562.5,23373.95,0,15.9,2.4,0.96,8,12,0,0.74,-3.93,02-Sep-2025,03-Aug-2026,03-Sep-2026,27-Aug-2026,26984.45,26280.65,25572.95,25923.05,https://nsearchives.nseindia.com/365d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/30d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/today/NIFTY-FIN-SERVICE.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14760.0,96.35,0.66,14692.65,14760.35,14650.75,14663.65,15089.75,12046.2,0,32.22,4.46,0.49,9,16,0,15.55,-0.93,02-Sep-2025,03-Aug-2026,03-Sep-2026,27-Aug-2026,14898.15,14948.85,12709.4,14760.0,https://nsearchives.nseindia.com/365d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/30d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/today/NIFTY-MID-SELECT.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY INDIA FPI 150,NIFTY FPI 150,1554.35,-1.3,-0.08,1559.8,1561.4,1552.7,1555.65,1641.4,1346.5,0,22.25,3.3,1.06,75,74,1,0.0,-3.06,,03-Aug-2026,03-Sep-2026,27-Aug-2026,1603.4,1570.95,0.0,1554.35,,https://nsearchives.nseindia.com/30d/NIFTY-FPI-150.svg,https://nsearchives.nseindia.com/today/NIFTY-FPI-150.svg
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,25013.45,-28.2,-0.11,25121.35,25151.9,25003.85,25041.65,26975.15,22720.45,0,20.01,2.95,1.15,54,45,1,-1.36,-3.35,02-Sep-2025,03-Aug-2026,03-Sep-2026,27-Aug-2026,25880.45,25281.6,25215.05,25013.45,https://nsearchives.nseindia.com/365d/NIFTY-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-100.svg,https://nsearchives.nseindia.com/today/NIFTY-100.svg
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,13911.2,-2.05,-0.01,13956.8,13972.35,13900.2,13913.25,14700.95,12396.1,0,21.52,3.16,1.03,95,104,1,0.79,-2.82,02-Sep-2025,03-Aug-2026,03-Sep-2026,27-Aug-2026,14315.0,14065.8,13721.95,13911.2,https://nsearchives.nseindia.com/365d/NIFTY-200.svg,https://nsearchives.nseindia.com/30d/NIFTY-200.svg,https://nsearchives.nseindia.com/today/NIFTY-200.svg
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23254.05,31.25,0.13,23300.75,23332.85,23237.25,23222.8,24144.2,20385.65,0,22.53,3.24,0.97,189,307,4,1.7,-2.31,02-Sep-2025,03-Aug-2026,03-Sep-2026,27-Aug-2026,23802.85,23482.0,22724.4,23254.05,https://nsearchives.nseindia.com/365d/NIFTY-500.svg,https://nsearchives.nseindia.com/30d/NIFTY-500.svg,https://nsearchives.nseindia.com/today/NIFTY-500.svg
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,18170.25,50.05,0.28,18165.2,18181.3,18066.35,18120.2,18500.95,14804.55,0,35.73,4.35,0.52,22,28,0,12.47,-0.72,02-Sep-2025,03-Aug-2026,03-Sep-2026,27-Aug-2026,18301.85,18361.75,16068.9,18170.25,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-50.svg
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,63235.2,233.6,0.37,63186.15,63253.2,62902.35,63001.6,64450.9,52032.85,0,30.48,4.35,0.55,41,59,0,10.27,-0.7,02-Sep-2025,03-Aug-2026,03-Sep-2026,27-Aug-2026,63679.3,64035.45,56977.4,63235.2,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-100.svg
BROAD MARKET INDICES,NIFTY SMALLCAP 100,NIFTY SMLCAP 100,20050.75,238.5,1.2,19904.3,20072.5,19903.75,19812.25,20143.55,14986.0,0,31.76,3.6,0.56,28,72,0,12.97,2.36,02-Sep-2025,03-Aug-2026,03-Sep-2026,27-Aug-2026,19589.35,20040.65,17591.3,20050.75,https://nsearchives.nseindia.com/365d/NIFTY-SMLCAP-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-SMLCAP-100.svg,https://nsearchives.nseindia.com/today/NIFTY-SMLCAP-100.svg
BROAD MARKET INDICES,INDIA VIX,INDIA VIX,11.45,-0.14,-1.27,11.59,11.59,10.75,11.59,28.91,8.72,0,0,0,0,,,,4.76,-4.02,02-Sep-2025,03-Aug-2026,03-Sep-2026,27-Aug-2026,11.93,11.07,11.4,11.34,https://nsearchives.nseindia.com/365d/INDIA-VIX.svg,https://nsearchives.nseindia.com/30d/INDIA-VIX.svg,https://nsearchives.nseindia.com/today/INDIA-VIX.svg
BROAD MARKET INDICES,NIFTY MIDCAP 150,NIFTY MIDCAP 150,23220.5,105.75,0.46,23187.3,23224.1,23108.1,23114.75,23647.5,19218.0,0,29.04,4.38,0.59,58,91,1,9.06,-0.85,02-Sep-2025,03-Aug-2026,03-Sep-2026,27-Aug-2026,23418.95,23508.3,21149.7,23220.5,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-150.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-150.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-150.svg
BROAD MARKET INDICES,NIFTY SMALLCAP 50,NIFTY SMLCAP 50,9987.95,122.15,1.24,9917.05,9996.3,9916.65,9865.8,10050.9,7338.35,0,31.97,3.48,0.58,13,37,0,16.93,2.36,02-Sep-2025,03-Aug-2026,03-Sep-2026,27-Aug-2026,9757.55,10020.9,8458.75,9987.95,https://nsearchives.nseindia.com/365d/NIFTY-SMLCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-SMLCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-SMLCAP-50.svg
BROAD MARKET INDICES,NIFTY SMALLCAP 250,NIFTY SMLCAP 250,18444.95,188.65,1.03,18344.8,18460.4,18341.3,18256.3,18526.95,14143.45,0,34.04,3.59,0.55,77,171,2,8.63,1.53,02-Sep-2025,03-Aug-2026,03-Sep-2026,27-Aug-2026,18166.65,18432.75,16837.85,18444.95,https://nsearchives.nseindia.com/365d/NIFTY-SMLCAP-250.svg,https://nsearchives.nseindia.com/30d/NIFTY-SMLCAP-250.svg,https://nsearchives.nseindia.com/today/NIFTY-SMLCAP-250.svg
BROAD MARKET INDICES,NIFTY MIDSMALLCAP 400,NIFTY MIDSML 400,21495.25,139.9,0.66,21434.9,21500.55,21386.2,21355.35,21770.3,17390.85,0,30.59,4.08,0.58,135,262,3,8.83,-0.04,02-Sep-2025,03-Aug-2026,03-Sep-2026,27-Aug-2026,21503.5,21664.9,19608.2,21495.25,https://nsearchives.nseindia.com/365d/NIFTY-MIDSML-400.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDSML-400.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDSML-400.svg
