key,index,indexSymbol,last,variation,percentChange,open,high,low,previousClose,yearHigh,yearLow,indicativeClose,pe,pb,dy,declines,advances,unchanged,perChange365d,perChange30d,date365dAgo,date30dAgo,previousDay,oneWeekAgo,oneMonthAgoVal,oneWeekAgoVal,oneYearAgoVal,previousDayVal,chart365dPath,chart30dPath,chartTodayPath
INDICES ELIGIBLE IN DERIVATIVES,NIFTY 50,NIFTY 50,23329.0,-85.3,-0.36,23454.05,23489.0,23285.75,23414.3,26373.2,22182.55,0,19.72,2.82,1.21,35,15,0,-7.43,-3.81,19-Sep-2025,21-Aug-2026,22-Sep-2026,15-Sep-2026,24252.0,23118.6,25327.05,23329.0,https://nsearchives.nseindia.com/365d/NIFTY-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-50.svg,https://nsearchives.nseindia.com/today/NIFTY-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY NEXT 50,NIFTY NEXT 50,71804.05,-279.9,-0.39,72213.25,72407.8,71729.4,72083.95,75000.4,59896.1,0,18.98,3.19,1.01,33,17,0,2.63,-2.96,19-Sep-2025,21-Aug-2026,22-Sep-2026,15-Sep-2026,73992.1,70281.15,69736.6,71804.05,https://nsearchives.nseindia.com/365d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/today/NIFTY-NEXT-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY BANK,NIFTY BANK,56215.55,-255.1,-0.45,56489.9,56671.1,56106.95,56470.65,61764.85,49954.85,0,13.3,1.68,0.7,12,2,0,1.68,-2.68,19-Sep-2025,21-Aug-2026,22-Sep-2026,15-Sep-2026,57761.95,55794.75,55458.85,56215.55,https://nsearchives.nseindia.com/365d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/30d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/today/NIFTY-BANK.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,25417.95,-106.75,-0.42,25553.5,25652.7,25391.55,25524.7,28562.5,23373.95,0,15.59,2.35,0.98,16,4,0,-4.19,-3.21,19-Sep-2025,21-Aug-2026,22-Sep-2026,15-Sep-2026,26261.0,25076.65,26527.6,25417.95,https://nsearchives.nseindia.com/365d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/30d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/today/NIFTY-FIN-SERVICE.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14544.3,40.05,0.28,14528.2,14586.1,14471.65,14504.25,15089.75,12046.2,0,31.75,4.36,0.5,12,13,0,11.07,-2.23,19-Sep-2025,21-Aug-2026,22-Sep-2026,15-Sep-2026,14875.45,14266.35,13240.5,14544.3,https://nsearchives.nseindia.com/365d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/30d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/today/NIFTY-MID-SELECT.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY INDIA FPI 150,NIFTY FPI 150,1519.6,-4.65,-0.31,1527.25,1529.4,1516.3,1524.25,1641.4,1346.5,0,21.54,3.2,1.08,94,55,1,0.0,-3.57,,21-Aug-2026,22-Sep-2026,15-Sep-2026,1575.85,1501.25,0.0,1519.6,,https://nsearchives.nseindia.com/30d/NIFTY-FPI-150.svg,https://nsearchives.nseindia.com/today/NIFTY-FPI-150.svg
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,24469.75,-90.6,-0.37,24602.45,24641.4,24428.25,24560.35,26975.15,22720.45,0,19.58,2.88,1.18,68,32,0,-5.65,-3.65,19-Sep-2025,21-Aug-2026,22-Sep-2026,15-Sep-2026,25396.05,24193.0,26025.85,24469.75,https://nsearchives.nseindia.com/365d/NIFTY-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-100.svg,https://nsearchives.nseindia.com/today/NIFTY-100.svg
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,13613.4,-42.4,-0.31,13680.3,13701.95,13586.35,13655.8,14700.95,12396.1,0,21.06,3.08,1.05,128,71,1,-3.57,-3.47,19-Sep-2025,21-Aug-2026,22-Sep-2026,15-Sep-2026,14103.1,13442.25,14174.85,13613.4,https://nsearchives.nseindia.com/365d/NIFTY-200.svg,https://nsearchives.nseindia.com/30d/NIFTY-200.svg,https://nsearchives.nseindia.com/today/NIFTY-200.svg
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,22794.2,-65.85,-0.29,22902.85,22938.2,22751.35,22860.05,24144.2,20385.65,0,22.09,3.16,0.98,307,191,3,-2.51,-3.13,19-Sep-2025,21-Aug-2026,22-Sep-2026,15-Sep-2026,23530.3,22477.45,23486.65,22794.2,https://nsearchives.nseindia.com/365d/NIFTY-500.svg,https://nsearchives.nseindia.com/30d/NIFTY-500.svg,https://nsearchives.nseindia.com/today/NIFTY-500.svg
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,17878.6,-1.05,-0.01,17909.35,17949.0,17812.4,17879.65,18500.95,14804.55,0,35.16,4.24,0.53,28,21,1,8.28,-2.41,19-Sep-2025,21-Aug-2026,22-Sep-2026,15-Sep-2026,18320.25,17556.35,16633.9,17878.6,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-50.svg
