key,index,indexSymbol,last,variation,percentChange,open,high,low,previousClose,yearHigh,yearLow,indicativeClose,pe,pb,dy,declines,advances,unchanged,perChange365d,perChange30d,date365dAgo,date30dAgo,previousDay,oneWeekAgo,oneMonthAgoVal,oneWeekAgoVal,oneYearAgoVal,previousDayVal,chart365dPath,chart30dPath,chartTodayPath
INDICES ELIGIBLE IN DERIVATIVES,NIFTY 50,NIFTY 50,24435.95,-35.75,-0.15,24472.45,24473.3,24265.95,24471.7,26373.2,22182.55,0,20.62,2.99,1.2,30,17,3,-0.21,0.95,11-Aug-2025,10-Jul-2026,12-Aug-2026,05-Aug-2026,24206.9,24624.65,24585.05,24435.95,https://nsearchives.nseindia.com/365d/NIFTY-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-50.svg,https://nsearchives.nseindia.com/today/NIFTY-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY NEXT 50,NIFTY NEXT 50,74748.1,97.25,0.13,74580.35,74759.4,74130.25,74650.85,74878.45,59896.1,0,19.86,3.49,1.1,20,29,1,12.87,3.25,11-Aug-2025,10-Jul-2026,12-Aug-2026,05-Aug-2026,72391.8,74469.95,66283.95,74748.1,https://nsearchives.nseindia.com/365d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/today/NIFTY-NEXT-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY BANK,NIFTY BANK,57885.85,439.6,0.77,57391.8,57885.85,57254.0,57446.25,61764.85,49954.85,0,13.7,1.75,0.68,1,12,1,5.16,-0.28,11-Aug-2025,10-Jul-2026,12-Aug-2026,05-Aug-2026,58045.9,57739.95,55510.75,57885.85,https://nsearchives.nseindia.com/365d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/30d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/today/NIFTY-BANK.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,26426.75,-5.65,-0.02,26423.75,26441.6,26250.35,26432.4,28562.5,23373.95,0,16.21,2.47,0.95,8,11,1,1.12,-1.51,11-Aug-2025,10-Jul-2026,12-Aug-2026,05-Aug-2026,26831.05,26843.9,26405.8,26426.75,https://nsearchives.nseindia.com/365d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/30d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/today/NIFTY-FIN-SERVICE.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,15032.65,42.1,0.28,15003.35,15032.65,14879.5,14990.55,15032.65,12046.2,0,35.28,4.59,0.57,8,16,1,19.67,1.43,11-Aug-2025,10-Jul-2026,12-Aug-2026,05-Aug-2026,14820.9,14880.3,12610.5,15032.65,https://nsearchives.nseindia.com/365d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/30d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/today/NIFTY-MID-SELECT.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY INDIA FPI 150,NIFTY FPI 150,1588.55,-1.4,-0.09,1589.95,1589.95,1576.6,1589.95,1641.4,1346.5,0,22.74,3.45,1.1,73,72,5,0.0,1.65,,10-Jul-2026,12-Aug-2026,05-Aug-2026,1562.8,1595.65,0.0,1588.55,,https://nsearchives.nseindia.com/30d/NIFTY-FPI-150.svg,https://nsearchives.nseindia.com/today/NIFTY-FPI-150.svg
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,25601.2,-24.2,-0.09,25621.5,25622.2,25419.8,25625.4,26975.15,22720.45,0,20.47,3.07,1.18,50,46,4,2.06,1.37,11-Aug-2025,10-Jul-2026,12-Aug-2026,05-Aug-2026,25255.1,25744.05,25172.2,25601.2,https://nsearchives.nseindia.com/365d/NIFTY-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-100.svg,https://nsearchives.nseindia.com/today/NIFTY-100.svg
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,14206.85,-2.65,-0.02,14211.15,14211.5,14106.2,14209.5,14700.95,12396.1,0,21.97,3.29,1.06,96,98,6,4.18,1.41,11-Aug-2025,10-Jul-2026,12-Aug-2026,05-Aug-2026,14009.25,14251.35,13682.25,14206.85,https://nsearchives.nseindia.com/365d/NIFTY-200.svg,https://nsearchives.nseindia.com/30d/NIFTY-200.svg,https://nsearchives.nseindia.com/today/NIFTY-200.svg
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23672.45,-8.7,-0.04,23689.55,23690.05,23526.2,23681.15,24144.2,20385.65,0,23.02,3.35,1,276,218,6,4.89,1.39,11-Aug-2025,10-Jul-2026,12-Aug-2026,05-Aug-2026,23348.4,23735.55,22633.45,23672.45,https://nsearchives.nseindia.com/365d/NIFTY-500.svg,https://nsearchives.nseindia.com/30d/NIFTY-500.svg,https://nsearchives.nseindia.com/today/NIFTY-500.svg
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,18355.95,43.6,0.24,18333.25,18355.95,18197.0,18312.35,18355.95,14804.55,0,36.16,4.56,0.57,20,29,1,15.77,1.64,11-Aug-2025,10-Jul-2026,12-Aug-2026,05-Aug-2026,18059.5,18218.45,15922.25,18355.95,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-50.svg
