key,index,indexSymbol,last,variation,percentChange,open,high,low,previousClose,yearHigh,yearLow,indicativeClose,pe,pb,dy,declines,advances,unchanged,perChange365d,perChange30d,date365dAgo,date30dAgo,previousDay,oneWeekAgo,oneMonthAgoVal,oneWeekAgoVal,oneYearAgoVal,previousDayVal,chart365dPath,chart30dPath,chartTodayPath
BROAD MARKET INDICES,NIFTY MICROCAP 250,NIFTY MICROCAP250,25443.15,160.7,0.64,25364.8,25593.75,25362.95,25282.45,25593.75,18858.5,0,28.76,3.61,0.58,103,147,1,3.58,4.37,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,23956.85,24682.55,24263.15,25443.15,https://nsearchives.nseindia.com/365d/NIFTY-MICROCAP250.svg,https://nsearchives.nseindia.com/30d/NIFTY-MICROCAP250.svg,https://nsearchives.nseindia.com/today/NIFTY-MICROCAP250.svg
BROAD MARKET INDICES,NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,NIFTY500 LMS EQL,18474.05,78.75,0.43,18446.4,18545.35,18425.7,18395.3,18551.6,15495.1,0,27.19,3.8,0.82,192,307,1,1.25,2.68,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,17756.75,18078.8,18112.5,18474.05,https://nsearchives.nseindia.com/365d/NIFTY500-LMS-EQL.svg,https://nsearchives.nseindia.com/30d/NIFTY500-LMS-EQL.svg,https://nsearchives.nseindia.com/today/NIFTY500-LMS-EQL.svg
BROAD MARKET INDICES,NIFTY INDIA FPI 150,NIFTY FPI 150,1556.4,1.65,0.11,1557.45,1564.7,1552.65,1554.75,1641.4,1346.5,0,22.3,3.54,1.15,66,83,1,0.0,1.28,,12-Jun-2026,15-Jul-2026,08-Jul-2026,1516.9,1536.7,0.0,1556.4,,https://nsearchives.nseindia.com/30d/NIFTY-FPI-150.svg,https://nsearchives.nseindia.com/today/NIFTY-FPI-150.svg
BROAD MARKET INDICES,NIFTY SMALLCAP 500,NIFTY SMALLCAP 500,20531.25,134.4,0.66,20470.55,20622.8,20468.65,20396.85,20638.95,15960.2,0,33.58,3.72,0.62,202,297,1,0.0,4.39,,12-Jun-2026,15-Jul-2026,08-Jul-2026,19396.2,19956.35,0.0,20531.25,,https://nsearchives.nseindia.com/30d/NIFTY-SMALLCAP-500.svg,https://nsearchives.nseindia.com/today/NIFTY-SMALLCAP-500.svg
BROAD MARKET INDICES,NIFTY MIDSMALLCAP400 50:50,NIFTY MIDSMALL 50 50,20769.8,115.35,0.56,20721.8,20837.7,20713.75,20654.45,20838.75,16874.3,0,32.57,4.23,0.61,154,245,1,0.0,3.58,,12-Jun-2026,15-Jul-2026,08-Jul-2026,19782.0,20206.85,0.0,20769.8,,https://nsearchives.nseindia.com/30d/NIFTY-MIDSMALL-50-50.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDSMALL-50-50.svg
SECTORAL INDICES,NIFTY AUTO,NIFTY AUTO,26645.1,97.6,0.37,26603.7,26844.35,26573.2,26547.5,29179.1,23378.9,0,30.74,4.3,1.16,3,12,0,11.46,-1.23,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,26293.85,26733.4,23552.0,26645.1,https://nsearchives.nseindia.com/365d/NIFTY-AUTO.svg,https://nsearchives.nseindia.com/30d/NIFTY-AUTO.svg,https://nsearchives.nseindia.com/today/NIFTY-AUTO.svg
SECTORAL INDICES,NIFTY FINANCIAL SERVICES 25/50,NIFTY FINSRV25 50,29129.05,181.45,0.63,29059.05,29346.5,29003.8,28947.6,0.0,0.0,0,16.71,2.81,1.04,7,13,0,0.32,2.27,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,28093.35,28678.35,28896.8,29129.05,https://nsearchives.nseindia.com/365d/NIFTY-FINSRV25-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-FINSRV25-50.svg,https://nsearchives.nseindia.com/today/NIFTY-FINSRV25-50.svg
SECTORAL INDICES,NIFTY FMCG,NIFTY FMCG,48286.5,-238.45,-0.49,48639.8,48694.95,48177.1,48524.95,58485.05,45334.15,0,33.22,8.16,0.99,10,5,0,-14.43,-1.54,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,48827.6,48977.4,56025.6,48286.5,https://nsearchives.nseindia.com/365d/NIFTY-FMCG.svg,https://nsearchives.nseindia.com/30d/NIFTY-FMCG.svg,https://nsearchives.nseindia.com/today/NIFTY-FMCG.svg
SECTORAL INDICES,NIFTY IT,NIFTY IT,28532.25,-192.5,-0.67,28412.8,28725.25,28223.8,28724.75,40301.4,25699.1,0,18.58,5.08,3.01,7,3,0,-23.76,1.65,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,27795.75,27555.2,37273.7,28532.25,https://nsearchives.nseindia.com/365d/NIFTY-IT.svg,https://nsearchives.nseindia.com/30d/NIFTY-IT.svg,https://nsearchives.nseindia.com/today/NIFTY-IT.svg
SECTORAL INDICES,NIFTY MEDIA,NIFTY MEDIA,1503.7,-6.9,-0.46,1513.4,1519.5,1498.95,1510.6,1786.15,1245.05,0,35.71,1.58,1.17,7,3,0,-13.37,1.23,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,1487.6,1452.45,1727.5,1503.7,https://nsearchives.nseindia.com/365d/NIFTY-MEDIA.svg,https://nsearchives.nseindia.com/30d/NIFTY-MEDIA.svg,https://nsearchives.nseindia.com/today/NIFTY-MEDIA.svg
SECTORAL INDICES,NIFTY METAL,NIFTY METAL,12536.9,-140.8,-1.11,12700.3,12728.2,12528.85,12677.7,13931.35,9086.35,0,16.71,2.62,1.82,11,4,0,33.2,-4.18,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,12854.5,12468.7,9407.95,12536.9,https://nsearchives.nseindia.com/365d/NIFTY-METAL.svg,https://nsearchives.nseindia.com/30d/NIFTY-METAL.svg,https://nsearchives.nseindia.com/today/NIFTY-METAL.svg
SECTORAL INDICES,NIFTY PHARMA,NIFTY PHARMA,26003.6,96.5,0.37,26027.75,26103.3,25950.1,25907.1,26103.3,21149.9,0,39.73,5.16,0.59,8,12,0,14.73,7.36,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,24380.05,25429.8,22410.35,26003.6,https://nsearchives.nseindia.com/365d/NIFTY-PHARMA.svg,https://nsearchives.nseindia.com/30d/NIFTY-PHARMA.svg,https://nsearchives.nseindia.com/today/NIFTY-PHARMA.svg
SECTORAL INDICES,NIFTY PSU BANK,NIFTY PSU BANK,8386.85,78.95,0.95,8334.05,8465.05,8326.75,8307.9,9918.65,6730.3,0,7.94,1.18,1.03,2,10,0,17.49,-2.27,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,8528.75,8072.3,7076.7,8386.85,https://nsearchives.nseindia.com/365d/NIFTY-PSU-BANK.svg,https://nsearchives.nseindia.com/30d/NIFTY-PSU-BANK.svg,https://nsearchives.nseindia.com/today/NIFTY-PSU-BANK.svg
SECTORAL INDICES,NIFTY PRIVATE BANK,NIFTY PVT BANK,28002.5,86.55,0.31,28015.05,28259.1,27885.7,27915.95,29748.45,23957.45,0,18.26,2.19,0.66,5,5,0,-0.34,0.69,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,27649.7,27591.65,28060.7,28002.5,https://nsearchives.nseindia.com/365d/NIFTY-PVT-BANK.svg,https://nsearchives.nseindia.com/30d/NIFTY-PVT-BANK.svg,https://nsearchives.nseindia.com/today/NIFTY-PVT-BANK.svg
SECTORAL INDICES,NIFTY REALTY,NIFTY REALTY,915.15,-3.5,-0.38,918.7,931.55,913.9,918.65,1009.3,638.65,0,40.26,4.27,0.33,4,5,1,-6.99,14.39,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,769.6,875.95,976.25,915.15,https://nsearchives.nseindia.com/365d/NIFTY-REALTY.svg,https://nsearchives.nseindia.com/30d/NIFTY-REALTY.svg,https://nsearchives.nseindia.com/today/NIFTY-REALTY.svg
SECTORAL INDICES,NIFTY HEALTHCARE INDEX,NIFTY HEALTHCARE,16507.8,66.35,0.4,16518.35,16585.2,16474.8,16441.45,16585.2,13536.5,0,42.76,5.66,0.5,7,13,0,11.63,6.58,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,15551.7,16145.75,14607.7,16507.8,https://nsearchives.nseindia.com/365d/NIFTY-HEALTHCARE.svg,https://nsearchives.nseindia.com/30d/NIFTY-HEALTHCARE.svg,https://nsearchives.nseindia.com/today/NIFTY-HEALTHCARE.svg
SECTORAL INDICES,NIFTY CONSUMER DURABLES,NIFTY CONSR DURBL,38937.35,280.4,0.73,38811.5,39028.0,38710.15,38656.95,40472.45,32587.95,0,70.05,12.22,0.37,5,8,0,0.42,8.17,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,34982.85,37209.6,38435.7,38937.35,https://nsearchives.nseindia.com/365d/NIFTY-CONSR-DURBL.svg,https://nsearchives.nseindia.com/30d/NIFTY-CONSR-DURBL.svg,https://nsearchives.nseindia.com/today/NIFTY-CONSR-DURBL.svg
SECTORAL INDICES,NIFTY OIL & GAS,NIFTY OIL AND GAS,11178.85,76.45,0.69,11120.75,11221.9,11118.45,11102.4,12445.7,10580.95,0,8.88,1.52,2.44,5,10,0,-5.36,-0.02,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,11012.3,10998.55,11755.55,11178.85,https://nsearchives.nseindia.com/365d/NIFTY-OIL-AND-GAS.svg,https://nsearchives.nseindia.com/30d/NIFTY-OIL-AND-GAS.svg,https://nsearchives.nseindia.com/today/NIFTY-OIL-AND-GAS.svg
SECTORAL INDICES,NIFTY MIDSMALL HEALTHCARE,NIFTY MIDSML HLTH,51426.4,205.25,0.4,51423.3,51696.45,51288.05,51221.15,51696.45,40352.9,0,46.54,6.19,0.32,11,19,0,13.63,7.75,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,48244.85,49861.1,44788.55,51426.4,https://nsearchives.nseindia.com/365d/NIFTY-MIDSML-HLTH.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDSML-HLTH.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDSML-HLTH.svg
SECTORAL INDICES,NIFTY FINANCIAL SERVICES EX-BANK,NIFTY FINSEREXBNK,32152.05,240.15,0.75,32063.1,32402.1,32009.6,31911.9,32654.2,26788.05,0,22.95,4.24,0.73,7,23,0,6.15,2.77,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,30375.05,31414.7,29989.95,32152.05,https://nsearchives.nseindia.com/365d/NIFTY-FINSEREXBNK.svg,https://nsearchives.nseindia.com/30d/NIFTY-FINSEREXBNK.svg,https://nsearchives.nseindia.com/today/NIFTY-FINSEREXBNK.svg
SECTORAL INDICES,NIFTY MIDSMALL FINANCIAL SERVICES,NIFTY MS FIN SERV,22617.4,87.65,0.39,22623.75,22772.5,22537.75,22529.75,22772.5,17421.5,0,29.06,3.4,0.41,9,21,0,20.38,1.68,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,21749.5,21945.4,18569.4,22617.4,https://nsearchives.nseindia.com/365d/NIFTY-MS-FIN-SERV.svg,https://nsearchives.nseindia.com/30d/NIFTY-MS-FIN-SERV.svg,https://nsearchives.nseindia.com/today/NIFTY-MS-FIN-SERV.svg
SECTORAL INDICES,NIFTY MIDSMALL IT & TELECOM,NIFTY MS IT TELCM,9606.05,-11.8,-0.12,9586.4,9672.25,9552.85,9617.85,10591.6,7748.35,0,18.72,8.65,0.63,12,8,0,-6.89,2.74,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,9273.35,9228.95,10240.2,9606.05,https://nsearchives.nseindia.com/365d/NIFTY-MS-IT-TELCM.svg,https://nsearchives.nseindia.com/30d/NIFTY-MS-IT-TELCM.svg,https://nsearchives.nseindia.com/today/NIFTY-MS-IT-TELCM.svg
SECTORAL INDICES,NIFTY CHEMICALS,NIFTY CHEMICALS,29894.05,269.3,0.91,29721.9,30132.05,29718.7,29624.75,31895.45,24851.65,0,47.9,4.32,0.48,6,14,0,-4.63,1.23,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,29261.6,29147.4,30979.75,29894.05,https://nsearchives.nseindia.com/365d/NIFTY-CHEMICALS.svg,https://nsearchives.nseindia.com/30d/NIFTY-CHEMICALS.svg,https://nsearchives.nseindia.com/today/NIFTY-CHEMICALS.svg
SECTORAL INDICES,NIFTY500 HEALTHCARE,NIFTY500 HEALTH,21392.9,100.1,0.47,21388.85,21470.95,21342.3,21292.8,21470.95,16294.6,0,45.05,6.06,0.44,17,32,0,0.0,6.86,,12-Jun-2026,15-Jul-2026,08-Jul-2026,20140.05,20900.85,0.0,21392.9,,https://nsearchives.nseindia.com/30d/NIFTY500-HEALTH.svg,https://nsearchives.nseindia.com/today/NIFTY500-HEALTH.svg
SECTORAL INDICES,NIFTY REITS & REALTY,NIFTY REITS REALTY,1955.25,-0.45,-0.02,1955.5,1969.95,1951.0,1955.7,1976.65,1632.55,0,53.38,2.68,3.19,4,10,1,0.0,8.47,,12-Jun-2026,15-Jul-2026,08-Jul-2026,1769.5,1913.9,0.0,1955.25,,https://nsearchives.nseindia.com/30d/NIFTY-REITS-REALTY.svg,https://nsearchives.nseindia.com/today/NIFTY-REITS-REALTY.svg
SECTORAL INDICES,NIFTY CEMENT,NIFTY CEMENT,15340.15,269.1,1.79,15110.25,15439.85,15104.05,15071.05,18188.6,13534.8,0,29.09,2.3,0.44,1,15,0,0.0,3.09,,12-Jun-2026,15-Jul-2026,08-Jul-2026,14480.35,14873.5,0.0,15340.15,,https://nsearchives.nseindia.com/30d/NIFTY-CEMENT.svg,https://nsearchives.nseindia.com/today/NIFTY-CEMENT.svg
STRATEGY INDICES,NIFTY DIVIDEND OPPORTUNITIES 50,NIFTY DIV OPPS 50,5775.65,-0.6,-0.01,5773.1,5804.7,5759.6,5776.25,6584.65,5614.0,0,12.88,2.52,2.45,23,27,0,-5.26,-1.17,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,5774.5,5711.75,6060.5,5775.65,https://nsearchives.nseindia.com/365d/NIFTY-DIV-OPPS-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-DIV-OPPS-50.svg,https://nsearchives.nseindia.com/today/NIFTY-DIV-OPPS-50.svg
STRATEGY INDICES,NIFTY GROWTH SECTORS 15,NIFTY GROWSECT 15,10972.8,-15.15,-0.14,10962.1,11016.55,10941.3,10987.95,12852.45,10329.35,0,27.58,6.36,1.58,7,8,0,-5.7,1.51,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,10669.55,10847.0,11506.1,10972.8,https://nsearchives.nseindia.com/365d/NIFTY-GROWSECT-15.svg,https://nsearchives.nseindia.com/30d/NIFTY-GROWSECT-15.svg,https://nsearchives.nseindia.com/today/NIFTY-GROWSECT-15.svg
STRATEGY INDICES,NIFTY100 QUALITY 30,NIFTY100 QUALTY30,5487.6,12.15,0.22,5475.45,5507.45,5471.25,5475.45,0.0,0.0,0,26.99,6.89,1.78,13,17,0,-2.78,0.57,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,5411.5,5459.35,5610.8,5487.6,https://nsearchives.nseindia.com/365d/NIFTY100-QUALTY30.svg,https://nsearchives.nseindia.com/30d/NIFTY100-QUALTY30.svg,https://nsearchives.nseindia.com/today/NIFTY100-QUALTY30.svg
STRATEGY INDICES,NIFTY50 VALUE 20,NIFTY50 VALUE 20,11977.25,-0.4,0.0,11980.9,12059.65,11936.25,11977.65,13684.4,11528.6,0,14.87,2.12,1.73,13,7,0,-6.32,-0.59,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,12012.6,11867.0,12709.15,11977.25,https://nsearchives.nseindia.com/365d/NIFTY50-VALUE-20.svg,https://nsearchives.nseindia.com/30d/NIFTY50-VALUE-20.svg,https://nsearchives.nseindia.com/today/NIFTY50-VALUE-20.svg
STRATEGY INDICES,NIFTY50 TR 2X LEVERAGE,NIFTY50 TR 2X LEV,18164.6,41.3,0.23,18175.7,18377.95,18062.85,18123.3,22435.45,15547.15,0,0,0,0,,,,-12.81,1.98,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,17477.95,17877.9,20650.6,18164.6,https://nsearchives.nseindia.com/365d/NIFTY50-TR-2X-LEV.svg,https://nsearchives.nseindia.com/30d/NIFTY50-TR-2X-LEV.svg,https://nsearchives.nseindia.com/today/NIFTY50-TR-2X-LEV.svg
STRATEGY INDICES,NIFTY50 PR 2X LEVERAGE,NIFTY50 PR 2X LEV,11972.35,24.55,0.21,11979.65,12113.0,11905.25,11947.8,14993.4,10365.7,0,0,0,0,,,,-14.81,1.34,14-Jul-2025,12-Jun-2026,15-Jul-2026,08-Jul-2026,11592.25,11791.55,13929.0,11972.35,https://nsearchives.nseindia.com/365d/NIFTY50-PR-2X-LEV.svg,https://nsearchives.nseindia.com/30d/NIFTY50-PR-2X-LEV.svg,https://nsearchives.nseindia.com/today/NIFTY50-PR-2X-LEV.svg
