key,index,indexSymbol,last,variation,percentChange,open,high,low,previousClose,yearHigh,yearLow,indicativeClose,pe,pb,dy,declines,advances,unchanged,perChange365d,perChange30d,date365dAgo,date30dAgo,previousDay,oneWeekAgo,oneMonthAgoVal,oneWeekAgoVal,oneYearAgoVal,previousDayVal,chart365dPath,chart30dPath,chartTodayPath
INDICES ELIGIBLE IN DERIVATIVES,NIFTY 50,NIFTY 50,24774.3,390.7,1.6,24572.7,24774.3,24515.15,24383.6,26373.2,22182.55,0,21.03,3.04,1.25,6,44,0,0.85,2.07,01-Aug-2025,03-Jul-2026,03-Aug-2026,27-Jul-2026,24270.85,23995.95,24565.35,24774.3,https://nsearchives.nseindia.com/365d/NIFTY-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-50.svg,https://nsearchives.nseindia.com/today/NIFTY-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY NEXT 50,NIFTY NEXT 50,74608.7,957.4,1.3,74109.3,74611.8,74055.8,73651.3,74611.8,59896.1,0,19.69,3.52,1.16,10,40,0,12.71,3.24,01-Aug-2025,03-Jul-2026,03-Aug-2026,27-Jul-2026,72268.95,72596.85,66192.8,74608.7,https://nsearchives.nseindia.com/365d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/today/NIFTY-NEXT-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY BANK,NIFTY BANK,58247.95,983.1,1.72,57569.6,58247.95,57465.95,57264.85,61764.85,49954.85,0,13.84,1.77,0.77,0,14,0,4.73,0.53,01-Aug-2025,03-Jul-2026,03-Aug-2026,27-Jul-2026,57938.5,57087.2,55617.6,58247.95,https://nsearchives.nseindia.com/365d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/30d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/today/NIFTY-BANK.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,26984.45,390.4,1.47,26807.25,26984.45,26717.3,26594.05,28562.5,23373.95,0,16.72,2.54,1.04,5,15,0,1.86,0.41,01-Aug-2025,03-Jul-2026,03-Aug-2026,27-Jul-2026,26875.05,26126.15,26492.5,26984.45,https://nsearchives.nseindia.com/365d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/30d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/today/NIFTY-FIN-SERVICE.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14898.15,113.75,0.77,14851.75,14908.55,14812.7,14784.4,14908.55,12046.2,0,35.74,4.75,0.58,6,19,0,17.6,2.42,01-Aug-2025,03-Jul-2026,03-Aug-2026,27-Jul-2026,14545.9,14572.9,12668.25,14898.15,https://nsearchives.nseindia.com/365d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/30d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/today/NIFTY-MID-SELECT.svg
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,25880.45,394.1,1.55,25676.75,25880.65,25627.2,25486.35,26975.15,22720.45,0,20.77,3.12,1.23,16,84,0,2.91,2.29,01-Aug-2025,03-Jul-2026,03-Aug-2026,27-Jul-2026,25301.9,25088.6,25149.6,25880.45,https://nsearchives.nseindia.com/365d/NIFTY-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-100.svg,https://nsearchives.nseindia.com/today/NIFTY-100.svg
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,14315.0,208.7,1.48,14204.95,14315.15,14178.55,14106.3,14700.95,12396.1,0,22.3,3.34,1.1,44,156,0,4.65,2.31,01-Aug-2025,03-Jul-2026,03-Aug-2026,27-Jul-2026,13992.05,13902.7,13678.5,14315.0,https://nsearchives.nseindia.com/365d/NIFTY-200.svg,https://nsearchives.nseindia.com/30d/NIFTY-200.svg,https://nsearchives.nseindia.com/today/NIFTY-200.svg
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23802.85,342.15,1.46,23619.15,23803.75,23578.55,23460.7,24144.2,20385.65,0,23.34,3.4,1.04,118,382,0,4.98,2.15,01-Aug-2025,03-Jul-2026,03-Aug-2026,27-Jul-2026,23301.15,23153.1,22673.65,23802.85,https://nsearchives.nseindia.com/365d/NIFTY-500.svg,https://nsearchives.nseindia.com/30d/NIFTY-500.svg,https://nsearchives.nseindia.com/today/NIFTY-500.svg
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,18301.85,196.0,1.08,18188.75,18301.85,18140.6,18105.85,18301.85,14804.55,0,36.86,4.69,0.57,13,37,0,14.65,2.92,01-Aug-2025,03-Jul-2026,03-Aug-2026,27-Jul-2026,17783.25,17935.25,15963.15,18301.85,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-50.svg
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,63679.3,764.0,1.21,63235.6,63681.8,63107.55,62915.3,63681.8,52032.85,0,31.63,4.7,0.58,28,72,0,12.43,2.39,01-Aug-2025,03-Jul-2026,03-Aug-2026,27-Jul-2026,62190.3,62303.65,56637.15,63679.3,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-100.svg
BROAD MARKET INDICES,NIFTY SMALLCAP 100,NIFTY SMLCAP 100,19589.35,249.7,1.29,19446.3,19610.85,19407.7,19339.65,19610.85,14986.0,0,32.43,3.56,0.61,29,71,0,10.87,2.16,01-Aug-2025,03-Jul-2026,03-Aug-2026,27-Jul-2026,19175.1,19122.6,17668.2,19589.35,https://nsearchives.nseindia.com/365d/NIFTY-SMLCAP-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-SMLCAP-100.svg,https://nsearchives.nseindia.com/today/NIFTY-SMLCAP-100.svg
BROAD MARKET INDICES,INDIA VIX,INDIA VIX,11.98,0.22,1.91,11.76,12.06,11.7,11.76,28.91,8.72,0,0,0,0,,,,0.0,1.53,01-Aug-2025,03-Jul-2026,03-Aug-2026,27-Jul-2026,11.8,12.66,11.98,11.93,https://nsearchives.nseindia.com/365d/INDIA-VIX.svg,https://nsearchives.nseindia.com/30d/INDIA-VIX.svg,https://nsearchives.nseindia.com/today/INDIA-VIX.svg
BROAD MARKET INDICES,NIFTY MIDCAP 150,NIFTY MIDCAP 150,23418.95,280.5,1.21,23257.2,23420.15,23214.0,23138.45,23420.15,19218.0,0,30.7,4.68,0.61,37,113,0,11.05,2.34,01-Aug-2025,03-Jul-2026,03-Aug-2026,27-Jul-2026,22884.35,22933.05,21088.65,23418.95,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-150.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-150.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-150.svg
BROAD MARKET INDICES,NIFTY SMALLCAP 50,NIFTY SMLCAP 50,9757.55,113.1,1.17,9697.0,9777.8,9676.65,9644.45,9777.8,7338.35,0,32.25,3.45,0.66,15,35,0,14.55,3.03,01-Aug-2025,03-Jul-2026,03-Aug-2026,27-Jul-2026,9470.4,9486.35,8517.95,9757.55,https://nsearchives.nseindia.com/365d/NIFTY-SMLCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-SMLCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-SMLCAP-50.svg
BROAD MARKET INDICES,NIFTY SMALLCAP 250,NIFTY SMLCAP 250,18166.65,246.75,1.38,18015.45,18194.8,17986.1,17919.9,18194.8,14143.45,0,34.61,3.61,0.61,65,185,0,7.73,0.95,01-Aug-2025,03-Jul-2026,03-Aug-2026,27-Jul-2026,17996.25,17824.5,16863.25,18166.65,https://nsearchives.nseindia.com/365d/NIFTY-SMLCAP-250.svg,https://nsearchives.nseindia.com/30d/NIFTY-SMLCAP-250.svg,https://nsearchives.nseindia.com/today/NIFTY-SMLCAP-250.svg
BROAD MARKET INDICES,NIFTY MIDSMALLCAP 400,NIFTY MIDSML 400,21503.5,269.3,1.27,21344.65,21506.35,21308.35,21234.2,21506.35,17390.85,0,31.93,4.25,0.61,102,298,0,9.81,1.86,01-Aug-2025,03-Jul-2026,03-Aug-2026,27-Jul-2026,21111.0,21071.35,19582.0,21503.5,https://nsearchives.nseindia.com/365d/NIFTY-MIDSML-400.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDSML-400.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDSML-400.svg
