key,index,indexSymbol,last,variation,percentChange,open,high,low,previousClose,yearHigh,yearLow,indicativeClose,pe,pb,dy,declines,advances,unchanged,perChange365d,perChange30d,date365dAgo,date30dAgo,previousDay,oneWeekAgo,oneMonthAgoVal,oneWeekAgoVal,oneYearAgoVal,previousDayVal,chart365dPath,chart30dPath,chartTodayPath
INDICES ELIGIBLE IN DERIVATIVES,NIFTY 50,NIFTY 50,24250.2,264.85,1.1,24176.65,24283.55,24136.75,23985.35,26373.2,22182.55,0,20.69,2.98,1.2,12,38,0,-2.3,1.27,28-Jul-2025,25-Jun-2026,29-Jul-2026,22-Jul-2026,24056.0,23996.25,24680.9,24250.2,https://nsearchives.nseindia.com/365d/NIFTY-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-50.svg,https://nsearchives.nseindia.com/today/NIFTY-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY NEXT 50,NIFTY NEXT 50,72626.55,539.1,0.75,72317.7,72693.4,72248.65,72087.45,73141.05,59896.1,0,19.27,3.42,1.18,18,32,0,7.79,1.56,28-Jul-2025,25-Jun-2026,29-Jul-2026,22-Jul-2026,72199.55,72296.65,66768.9,72626.55,https://nsearchives.nseindia.com/365d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/today/NIFTY-NEXT-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY BANK,NIFTY BANK,57205.9,450.3,0.79,57126.6,57315.95,56939.35,56755.6,61764.85,49954.85,0,13.59,1.75,0.66,3,11,0,1.75,-0.9,28-Jul-2025,25-Jun-2026,29-Jul-2026,22-Jul-2026,58177.05,57126.8,56084.9,57205.9,https://nsearchives.nseindia.com/365d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/30d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/today/NIFTY-BANK.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,26287.1,262.9,1.01,26217.1,26325.0,26135.8,26024.2,28562.5,23373.95,0,16.36,2.48,0.92,3,17,0,-1.55,-1.17,28-Jul-2025,25-Jun-2026,29-Jul-2026,22-Jul-2026,26770.55,26188.85,26615.2,26287.1,https://nsearchives.nseindia.com/365d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/30d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/today/NIFTY-FIN-SERVICE.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14683.05,142.0,0.98,14615.45,14704.3,14590.75,14541.05,14876.45,12046.2,0,35.4,4.8,0.6,8,16,1,12.65,2.2,28-Jul-2025,25-Jun-2026,29-Jul-2026,22-Jul-2026,14434.55,14626.35,12898.95,14683.05,https://nsearchives.nseindia.com/365d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/30d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/today/NIFTY-MID-SELECT.svg
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,25307.05,260.1,1.04,25224.65,25338.35,25186.25,25046.95,26975.15,22720.45,0,20.41,3.05,1.2,30,70,0,-0.54,1.32,28-Jul-2025,25-Jun-2026,29-Jul-2026,22-Jul-2026,25114.1,25069.65,25285.0,25307.05,https://nsearchives.nseindia.com/365d/NIFTY-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-100.svg,https://nsearchives.nseindia.com/today/NIFTY-100.svg
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,14024.45,138.1,0.99,13978.55,14041.45,13958.9,13886.35,14700.95,12396.1,0,21.94,3.28,1.08,55,143,2,1.14,1.48,28-Jul-2025,25-Jun-2026,29-Jul-2026,22-Jul-2026,13891.25,13894.15,13775.75,14024.45,https://nsearchives.nseindia.com/365d/NIFTY-200.svg,https://nsearchives.nseindia.com/30d/NIFTY-200.svg,https://nsearchives.nseindia.com/today/NIFTY-200.svg
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23352.6,237.7,1.03,23261.05,23377.8,23233.4,23114.9,24144.2,20385.65,0,22.99,3.35,1.01,126,372,2,1.5,1.53,28-Jul-2025,25-Jun-2026,29-Jul-2026,22-Jul-2026,23113.7,23145.05,22846.95,23352.6,https://nsearchives.nseindia.com/365d/NIFTY-500.svg,https://nsearchives.nseindia.com/30d/NIFTY-500.svg,https://nsearchives.nseindia.com/today/NIFTY-500.svg
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,18087.7,113.8,0.63,18065.75,18120.2,18036.25,17973.9,18120.2,14804.55,0,36.55,4.73,0.59,16,33,1,10.38,3.23,28-Jul-2025,25-Jun-2026,29-Jul-2026,22-Jul-2026,17587.85,17884.15,16254.45,18087.7,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-50.svg
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,62862.25,510.75,0.82,62651.95,62933.55,62567.55,62351.5,63183.35,52032.85,0,31.31,4.71,0.59,25,73,2,8.41,2.1,28-Jul-2025,25-Jun-2026,29-Jul-2026,22-Jul-2026,61795.5,62300.6,57519.35,62862.25,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-100.svg
