key,index,indexSymbol,last,variation,percentChange,open,high,low,previousClose,yearHigh,yearLow,indicativeClose,pe,pb,dy,declines,advances,unchanged,perChange365d,perChange30d,date365dAgo,date30dAgo,previousDay,oneWeekAgo,oneMonthAgoVal,oneWeekAgoVal,oneYearAgoVal,previousDayVal,chart365dPath,chart30dPath,chartTodayPath
INDICES ELIGIBLE IN DERIVATIVES,NIFTY 50,NIFTY 50,23270.6,53.0,0.23,23195.25,23363.55,23193.65,23217.6,26373.2,22182.55,0,19.67,2.81,1.22,14,36,0,-8.13,-4.19,16-Sep-2025,17-Aug-2026,17-Sep-2026,10-Sep-2026,24287.65,23477.8,25239.1,23270.6,https://nsearchives.nseindia.com/365d/NIFTY-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-50.svg,https://nsearchives.nseindia.com/today/NIFTY-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY NEXT 50,NIFTY NEXT 50,71144.0,775.4,1.1,70374.4,71188.5,70372.15,70368.6,75000.4,59896.1,0,18.81,3.17,1.02,12,38,0,2.89,-4.47,16-Sep-2025,17-Aug-2026,17-Sep-2026,10-Sep-2026,74474.1,72530.9,69000.75,71144.0,https://nsearchives.nseindia.com/365d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/today/NIFTY-NEXT-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY BANK,NIFTY BANK,56055.75,-236.7,-0.42,56126.6,56570.45,56038.5,56292.45,61764.85,49954.85,0,13.26,1.68,0.7,9,5,0,1.01,-2.51,16-Sep-2025,17-Aug-2026,17-Sep-2026,10-Sep-2026,57497.8,56471.95,55147.6,56055.75,https://nsearchives.nseindia.com/365d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/30d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/today/NIFTY-BANK.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,25318.35,55.95,0.22,25224.55,25447.6,25199.2,25262.4,28562.5,23373.95,0,15.53,2.34,0.99,8,12,0,-4.69,-3.43,16-Sep-2025,17-Aug-2026,17-Sep-2026,10-Sep-2026,26217.15,25520.3,26495.3,25318.35,https://nsearchives.nseindia.com/365d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/30d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/today/NIFTY-FIN-SERVICE.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14421.85,133.4,0.93,14306.25,14474.25,14300.45,14288.45,15089.75,12046.2,0,31.48,4.35,0.5,3,22,0,9.66,-3.52,16-Sep-2025,17-Aug-2026,17-Sep-2026,10-Sep-2026,14948.6,14528.3,13146.55,14421.85,https://nsearchives.nseindia.com/365d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/30d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/today/NIFTY-MID-SELECT.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY INDIA FPI 150,NIFTY FPI 150,1513.65,8.55,0.57,1504.55,1517.9,1504.55,1505.1,1641.4,1346.5,0,21.46,3.19,1.09,35,115,0,0.0,-4.17,,17-Aug-2026,17-Sep-2026,10-Sep-2026,1579.55,1531.6,0.0,1513.65,,https://nsearchives.nseindia.com/30d/NIFTY-FPI-150.svg,https://nsearchives.nseindia.com/today/NIFTY-FPI-150.svg
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,24377.75,94.8,0.39,24264.3,24456.25,24262.9,24282.95,26975.15,22720.45,0,19.5,2.87,1.18,26,74,0,-6.2,-4.24,16-Sep-2025,17-Aug-2026,17-Sep-2026,10-Sep-2026,25457.3,24643.05,25903.55,24377.75,https://nsearchives.nseindia.com/365d/NIFTY-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-100.svg,https://nsearchives.nseindia.com/today/NIFTY-100.svg
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,13548.9,67.0,0.5,13474.35,13590.45,13473.9,13481.9,14700.95,12396.1,0,20.96,3.07,1.05,47,153,0,-4.24,-4.14,16-Sep-2025,17-Aug-2026,17-Sep-2026,10-Sep-2026,14133.85,13707.85,14107.55,13548.9,https://nsearchives.nseindia.com/365d/NIFTY-200.svg,https://nsearchives.nseindia.com/30d/NIFTY-200.svg,https://nsearchives.nseindia.com/today/NIFTY-200.svg
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,22654.65,122.65,0.54,22518.75,22718.85,22515.85,22532.0,24144.2,20385.65,0,21.95,3.14,0.99,143,357,1,-3.37,-3.86,16-Sep-2025,17-Aug-2026,17-Sep-2026,10-Sep-2026,23564.45,22952.35,23369.3,22654.65,https://nsearchives.nseindia.com/365d/NIFTY-500.svg,https://nsearchives.nseindia.com/30d/NIFTY-500.svg,https://nsearchives.nseindia.com/today/NIFTY-500.svg
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,17728.75,168.65,0.96,17567.25,17789.8,17561.6,17560.1,18500.95,14804.55,0,34.87,4.24,0.54,9,41,0,6.81,-3.01,16-Sep-2025,17-Aug-2026,17-Sep-2026,10-Sep-2026,18279.0,17928.7,16600.45,17728.75,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-50.svg
