key,index,indexSymbol,last,variation,percentChange,open,high,low,previousClose,yearHigh,yearLow,indicativeClose,pe,pb,dy,declines,advances,unchanged,perChange365d,perChange30d,date365dAgo,date30dAgo,previousDay,oneWeekAgo,oneMonthAgoVal,oneWeekAgoVal,oneYearAgoVal,previousDayVal,chart365dPath,chart30dPath,chartTodayPath
INDICES ELIGIBLE IN DERIVATIVES,NIFTY 50,NIFTY 50,24055.8,-24.6,-0.1,24077.55,24143.15,23952.55,24080.4,26373.2,22182.55,0,20.34,2.92,1.17,30,20,0,-2.31,-1.34,29-Aug-2025,31-Jul-2026,01-Sep-2026,25-Aug-2026,24383.6,24334.55,24426.85,24055.8,https://nsearchives.nseindia.com/365d/NIFTY-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-50.svg,https://nsearchives.nseindia.com/today/NIFTY-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY NEXT 50,NIFTY NEXT 50,72874.75,-884.95,-1.2,73462.4,73480.2,72550.0,73759.7,75000.4,59896.1,0,19.26,3.24,0.99,34,14,2,9.31,-1.05,29-Aug-2025,31-Jul-2026,01-Sep-2026,25-Aug-2026,73651.3,74508.9,65745.75,72874.75,https://nsearchives.nseindia.com/365d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/today/NIFTY-NEXT-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY BANK,NIFTY BANK,57409.6,-615.35,-1.06,57560.3,57766.25,57150.7,58024.95,61764.85,49954.85,0,13.58,1.72,0.68,11,3,0,6.31,0.25,29-Aug-2025,31-Jul-2026,01-Sep-2026,25-Aug-2026,57264.85,57514.2,53655.65,57409.6,https://nsearchives.nseindia.com/365d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/30d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/today/NIFTY-BANK.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,26003.9,-289.75,-1.1,26171.35,26195.9,25896.5,26293.65,28562.5,23373.95,0,15.95,2.41,0.96,16,3,1,1.01,-2.22,29-Aug-2025,31-Jul-2026,01-Sep-2026,25-Aug-2026,26594.05,26246.95,25567.7,26003.9,https://nsearchives.nseindia.com/365d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/30d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/today/NIFTY-FIN-SERVICE.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14813.35,-215.25,-1.43,14985.1,14985.7,14757.45,15028.6,15089.75,12046.2,0,32.33,4.47,0.49,19,6,0,16.5,0.2,29-Aug-2025,31-Jul-2026,01-Sep-2026,25-Aug-2026,14784.4,15000.9,12450.2,14813.35,https://nsearchives.nseindia.com/365d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/30d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/today/NIFTY-MID-SELECT.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY INDIA FPI 150,NIFTY FPI 150,1562.4,-6.1,-0.39,1567.45,1568.05,1555.75,1568.5,1641.4,1346.5,0,22.37,3.32,1.04,97,51,2,0.0,-1.15,,31-Jul-2026,01-Sep-2026,25-Aug-2026,1580.5,1583.65,0.0,1562.4,,https://nsearchives.nseindia.com/30d/NIFTY-FPI-150.svg,https://nsearchives.nseindia.com/today/NIFTY-FPI-150.svg
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,25157.4,-77.65,-0.31,25213.55,25251.35,25048.95,25235.05,26975.15,22720.45,0,20.13,2.97,1.13,64,34,2,-0.29,-1.29,29-Aug-2025,31-Jul-2026,01-Sep-2026,25-Aug-2026,25486.35,25499.5,25003.05,25157.4,https://nsearchives.nseindia.com/365d/NIFTY-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-100.svg,https://nsearchives.nseindia.com/today/NIFTY-100.svg
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,13979.4,-74.3,-0.53,14034.9,14037.1,13921.35,14053.7,14700.95,12396.1,0,21.62,3.18,1.01,137,60,3,1.87,-0.9,29-Aug-2025,31-Jul-2026,01-Sep-2026,25-Aug-2026,14106.3,14168.05,13575.1,13979.4,https://nsearchives.nseindia.com/365d/NIFTY-200.svg,https://nsearchives.nseindia.com/30d/NIFTY-200.svg,https://nsearchives.nseindia.com/today/NIFTY-200.svg
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23339.9,-110.45,-0.47,23429.65,23435.65,23243.25,23450.35,24144.2,20385.65,0,22.62,3.26,0.96,306,190,4,2.76,-0.51,29-Aug-2025,31-Jul-2026,01-Sep-2026,25-Aug-2026,23460.7,23611.6,22462.95,23339.9,https://nsearchives.nseindia.com/365d/NIFTY-500.svg,https://nsearchives.nseindia.com/30d/NIFTY-500.svg,https://nsearchives.nseindia.com/today/NIFTY-500.svg
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,18248.8,-242.65,-1.31,18416.9,18418.05,18174.25,18491.45,18500.95,14804.55,0,35.89,4.38,0.52,35,14,1,13.82,0.79,29-Aug-2025,31-Jul-2026,01-Sep-2026,25-Aug-2026,18105.85,18412.25,15714.75,18248.8,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-50.svg
