key,index,indexSymbol,last,variation,percentChange,open,high,low,previousClose,yearHigh,yearLow,indicativeClose,pe,pb,dy,declines,advances,unchanged,perChange365d,perChange30d,date365dAgo,date30dAgo,previousDay,oneWeekAgo,oneMonthAgoVal,oneWeekAgoVal,oneYearAgoVal,previousDayVal,chart365dPath,chart30dPath,chartTodayPath
INDICES ELIGIBLE IN DERIVATIVES,NIFTY 50,NIFTY 50,24219.05,-32.95,-0.14,24285.05,24313.0,24144.3,24252.0,26373.2,22182.55,0,20.47,2.94,1.16,26,23,1,-2.62,1.9,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,23767.45,24287.65,24870.1,24219.05,https://nsearchives.nseindia.com/365d/NIFTY-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-50.svg,https://nsearchives.nseindia.com/today/NIFTY-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY NEXT 50,NIFTY NEXT 50,74022.4,30.3,0.04,73965.8,74043.3,73734.75,73992.1,74878.45,59896.1,0,19.57,3.31,1.09,27,23,0,9.6,3.14,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,71766.0,74474.1,67540.1,74022.4,https://nsearchives.nseindia.com/365d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/today/NIFTY-NEXT-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY BANK,NIFTY BANK,57525.95,-236.0,-0.41,57828.15,57873.75,57245.95,57761.95,61764.85,49954.85,0,13.61,1.72,0.68,10,4,0,4.31,1.47,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,56693.5,57497.8,55149.4,57525.95,https://nsearchives.nseindia.com/365d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/30d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/today/NIFTY-BANK.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,26158.5,-102.5,-0.39,26272.3,26361.65,26088.9,26261.0,28562.5,23373.95,0,16.04,2.43,0.94,13,7,0,-0.6,0.96,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,25909.9,26217.15,26317.05,26158.5,https://nsearchives.nseindia.com/365d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/30d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/today/NIFTY-FIN-SERVICE.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14898.5,23.05,0.15,14891.75,14919.7,14857.9,14875.45,15078.15,12046.2,0,34.91,4.44,0.5,14,11,0,15.17,3.2,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,14436.05,14948.6,12935.8,14898.5,https://nsearchives.nseindia.com/365d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/30d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/today/NIFTY-MID-SELECT.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY INDIA FPI 150,NIFTY FPI 150,1575.05,-0.8,-0.05,1577.65,1578.95,1570.3,1575.85,1641.4,1346.5,0,22.55,3.35,1.06,81,68,1,0.0,2.35,,24-Jul-2026,24-Aug-2026,17-Aug-2026,1538.85,1579.55,0.0,1575.05,,https://nsearchives.nseindia.com/30d/NIFTY-FPI-150.svg,https://nsearchives.nseindia.com/today/NIFTY-FPI-150.svg
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,25369.95,-26.1,-0.1,25422.55,25448.55,25288.15,25396.05,26975.15,22720.45,0,20.3,3,1.15,53,46,1,-0.49,2.13,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,24840.75,25457.3,25495.6,25369.95,https://nsearchives.nseindia.com/365d/NIFTY-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-100.svg,https://nsearchives.nseindia.com/today/NIFTY-100.svg
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,14095.15,-7.95,-0.06,14118.95,14133.55,14054.15,14103.1,14700.95,12396.1,0,21.8,3.21,1.02,108,90,2,1.58,2.42,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,13762.4,14133.85,13875.4,14095.15,https://nsearchives.nseindia.com/365d/NIFTY-200.svg,https://nsearchives.nseindia.com/30d/NIFTY-200.svg,https://nsearchives.nseindia.com/today/NIFTY-200.svg
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23511.75,-18.55,-0.08,23560.6,23587.85,23454.1,23530.3,24144.2,20385.65,0,22.84,3.28,0.97,285,212,3,2.26,2.61,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,22913.3,23564.45,22991.3,23511.75,https://nsearchives.nseindia.com/365d/NIFTY-500.svg,https://nsearchives.nseindia.com/30d/NIFTY-500.svg,https://nsearchives.nseindia.com/today/NIFTY-500.svg
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,18331.75,11.5,0.06,18334.65,18358.8,18283.7,18320.25,18403.5,14804.55,0,36.05,4.43,0.51,27,23,0,12.42,3.51,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,17709.45,18279.0,16306.85,18331.75,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-50.svg
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,63817.25,81.5,0.13,63828.75,63990.35,63683.35,63735.75,64139.05,52032.85,0,30.76,4.42,0.54,55,44,1,10.74,3.56,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,61622.35,63817.0,57629.75,63817.25,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-100.svg
BROAD MARKET INDICES,NIFTY SMALLCAP 100,NIFTY SMLCAP 100,19926.75,-51.0,-0.26,20021.95,20080.3,19911.0,19977.75,20080.3,14986.0,0,31.58,3.6,0.56,60,40,0,11.2,5.57,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,18874.95,19809.25,17919.5,19926.75,https://nsearchives.nseindia.com/365d/NIFTY-SMLCAP-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-SMLCAP-100.svg,https://nsearchives.nseindia.com/today/NIFTY-SMLCAP-100.svg
BROAD MARKET INDICES,INDIA VIX,INDIA VIX,11.7,0.5,4.51,11.2,11.76,10.32,11.2,28.91,8.72,0,0,0,0,,,,-0.26,-16.61,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,14.03,11.33,11.73,11.53,https://nsearchives.nseindia.com/365d/INDIA-VIX.svg,https://nsearchives.nseindia.com/30d/INDIA-VIX.svg,https://nsearchives.nseindia.com/today/INDIA-VIX.svg
BROAD MARKET INDICES,NIFTY MIDCAP 150,NIFTY MIDCAP 150,23423.7,16.0,0.07,23445.9,23497.25,23381.8,23407.7,23545.0,19218.0,0,29.84,4.43,0.59,82,67,1,9.26,3.26,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,22685.25,23454.95,21438.2,23423.7,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-150.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-150.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-150.svg
BROAD MARKET INDICES,NIFTY SMALLCAP 50,NIFTY SMLCAP 50,9952.25,-34.8,-0.35,10008.65,10032.4,9943.2,9987.05,10032.4,7338.35,0,31.89,3.49,0.58,33,17,0,15.35,6.3,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,9362.65,9901.9,8628.05,9952.25,https://nsearchives.nseindia.com/365d/NIFTY-SMLCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-SMLCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-SMLCAP-50.svg
BROAD MARKET INDICES,NIFTY SMALLCAP 250,NIFTY SMLCAP 250,18375.45,-39.0,-0.21,18454.0,18514.3,18363.2,18414.45,18514.3,14143.45,0,33.91,3.6,0.57,150,99,1,7.77,4.4,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,17601.2,18312.2,17050.35,18375.45,https://nsearchives.nseindia.com/365d/NIFTY-SMLCAP-250.svg,https://nsearchives.nseindia.com/30d/NIFTY-SMLCAP-250.svg,https://nsearchives.nseindia.com/today/NIFTY-SMLCAP-250.svg
BROAD MARKET INDICES,NIFTY MIDSMALLCAP 400,NIFTY MIDSML 400,21590.6,-6.05,-0.03,21635.7,21686.8,21562.5,21596.65,21686.8,17390.85,0,31.12,4.11,0.58,232,166,2,8.67,3.64,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,20831.3,21584.0,19868.6,21590.6,https://nsearchives.nseindia.com/365d/NIFTY-MIDSML-400.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDSML-400.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDSML-400.svg
BROAD MARKET INDICES,NIFTY500 MULTICAP 50:25:25,NIFTY500 MULTICAP,16696.25,-14.65,-0.09,16735.5,16758.45,16664.75,16710.9,16847.15,14102.2,0,24.8,3.42,0.86,285,212,3,4.1,2.98,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,16213.3,16715.85,16038.8,16696.25,https://nsearchives.nseindia.com/365d/NIFTY500-MULTICAP.svg,https://nsearchives.nseindia.com/30d/NIFTY500-MULTICAP.svg,https://nsearchives.nseindia.com/today/NIFTY500-MULTICAP.svg
BROAD MARKET INDICES,NIFTY LARGEMIDCAP 250,NIFTY LARGEMID250,16861.95,-2.8,-0.02,16887.35,16906.3,16823.55,16864.75,17077.75,14445.65,0,24.2,3.58,0.86,135,113,2,4.34,2.69,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,16419.45,16902.05,16160.7,16861.95,https://nsearchives.nseindia.com/365d/NIFTY-LARGEMID250.svg,https://nsearchives.nseindia.com/30d/NIFTY-LARGEMID250.svg,https://nsearchives.nseindia.com/today/NIFTY-LARGEMID250.svg
BROAD MARKET INDICES,NIFTY TOTAL MARKET,NIFTY TOTAL MKT,13285.6,-8.5,-0.06,13311.85,13327.95,13254.85,13294.1,13548.0,11436.55,0,23.05,3.3,0.94,427,319,6,2.66,2.76,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,12929.2,13309.15,12940.85,13285.6,https://nsearchives.nseindia.com/365d/NIFTY-TOTAL-MKT.svg,https://nsearchives.nseindia.com/30d/NIFTY-TOTAL-MKT.svg,https://nsearchives.nseindia.com/today/NIFTY-TOTAL-MKT.svg
BROAD MARKET INDICES,NIFTY MICROCAP 250,NIFTY MICROCAP250,26401.3,66.95,0.25,26397.3,26532.55,26366.8,26334.35,26532.55,18858.5,0,28.36,3.59,0.5,142,107,3,11.7,5.92,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,24926.65,26186.8,23634.85,26401.3,https://nsearchives.nseindia.com/365d/NIFTY-MICROCAP250.svg,https://nsearchives.nseindia.com/30d/NIFTY-MICROCAP250.svg,https://nsearchives.nseindia.com/today/NIFTY-MICROCAP250.svg
BROAD MARKET INDICES,NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,NIFTY500 LMS EQL,18700.05,-15.45,-0.08,18745.65,18776.45,18671.0,18715.5,18831.8,15495.1,0,26.77,3.59,0.77,285,212,3,5.61,3.26,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,18109.4,18707.95,17706.25,18700.05,https://nsearchives.nseindia.com/365d/NIFTY500-LMS-EQL.svg,https://nsearchives.nseindia.com/30d/NIFTY500-LMS-EQL.svg,https://nsearchives.nseindia.com/today/NIFTY500-LMS-EQL.svg
BROAD MARKET INDICES,NIFTY SMALLCAP 500,NIFTY SMALLCAP 500,20988.85,-15.0,-0.07,21050.05,21127.65,20970.95,21003.85,21127.65,15960.2,0,31.88,3.6,0.56,293,205,4,0.0,4.82,,24-Jul-2026,24-Aug-2026,17-Aug-2026,20022.95,20891.45,0.0,20988.85,,https://nsearchives.nseindia.com/30d/NIFTY-SMALLCAP-500.svg,https://nsearchives.nseindia.com/today/NIFTY-SMALLCAP-500.svg
BROAD MARKET INDICES,NIFTY MIDSMALLCAP400 50:50,NIFTY MIDSMALL 50 50,21050.55,-15.35,-0.07,21105.7,21158.9,21027.8,21065.9,21158.9,16874.3,0,31.74,3.97,0.58,232,166,2,0.0,3.82,,24-Jul-2026,24-Aug-2026,17-Aug-2026,20275.1,21028.7,0.0,21050.55,,https://nsearchives.nseindia.com/30d/NIFTY-MIDSMALL-50-50.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDSMALL-50-50.svg
SECTORAL INDICES,NIFTY AUTO,NIFTY AUTO,29101.3,-23.3,-0.08,29143.9,29229.05,28983.35,29124.6,29865.5,23560.1,0,33.81,4.44,1.07,10,5,0,14.89,6.92,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,27217.95,29178.1,25329.45,29101.3,https://nsearchives.nseindia.com/365d/NIFTY-AUTO.svg,https://nsearchives.nseindia.com/30d/NIFTY-AUTO.svg,https://nsearchives.nseindia.com/today/NIFTY-AUTO.svg
SECTORAL INDICES,NIFTY FINANCIAL SERVICES 25/50,NIFTY FINSRV25 50,28466.4,-92.45,-0.32,28578.55,28674.65,28393.5,28558.85,0.0,0.0,0,15.74,2.5,1.02,13,7,0,0.33,0.41,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,28351.4,28569.45,28372.55,28466.4,https://nsearchives.nseindia.com/365d/NIFTY-FINSRV25-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-FINSRV25-50.svg,https://nsearchives.nseindia.com/today/NIFTY-FINSRV25-50.svg
SECTORAL INDICES,NIFTY FMCG,NIFTY FMCG,47527.8,16.85,0.04,47604.2,47604.8,47139.0,47510.95,58485.05,45334.15,0,32.97,7.93,1,10,5,0,-14.73,-3.11,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,49053.3,48105.05,55737.45,47527.8,https://nsearchives.nseindia.com/365d/NIFTY-FMCG.svg,https://nsearchives.nseindia.com/30d/NIFTY-FMCG.svg,https://nsearchives.nseindia.com/today/NIFTY-FMCG.svg
SECTORAL INDICES,NIFTY IT,NIFTY IT,30596.9,64.65,0.21,30579.6,30892.9,30484.8,30532.25,40301.4,25699.1,0,19.52,5.38,2.62,4,5,1,-13.67,6.36,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,28767.95,30807.8,35440.85,30596.9,https://nsearchives.nseindia.com/365d/NIFTY-IT.svg,https://nsearchives.nseindia.com/30d/NIFTY-IT.svg,https://nsearchives.nseindia.com/today/NIFTY-IT.svg
SECTORAL INDICES,NIFTY MEDIA,NIFTY MEDIA,1603.3,-9.4,-0.58,1617.6,1636.25,1597.7,1612.7,1643.8,1245.05,0,42.59,1.68,1,5,5,0,-3.06,4.97,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,1527.45,1595.75,1653.95,1603.3,https://nsearchives.nseindia.com/365d/NIFTY-MEDIA.svg,https://nsearchives.nseindia.com/30d/NIFTY-MEDIA.svg,https://nsearchives.nseindia.com/today/NIFTY-MEDIA.svg
SECTORAL INDICES,NIFTY METAL,NIFTY METAL,13381.45,208.85,1.59,13250.0,13381.45,13230.95,13172.6,13931.35,9132.2,0,16.29,2.76,1.58,3,12,0,42.73,7.9,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,12401.55,13104.6,9375.45,13381.45,https://nsearchives.nseindia.com/365d/NIFTY-METAL.svg,https://nsearchives.nseindia.com/30d/NIFTY-METAL.svg,https://nsearchives.nseindia.com/today/NIFTY-METAL.svg
SECTORAL INDICES,NIFTY PHARMA,NIFTY PHARMA,26339.3,-20.45,-0.08,26336.7,26408.75,26159.0,26359.75,26801.2,21149.9,0,40.78,4.95,0.54,13,7,0,18.3,3.1,22-Aug-2025,24-Jul-2026,24-Aug-2026,17-Aug-2026,25548.15,26341.55,22265.0,26339.3,https://nsearchives.nseindia.com/365d/NIFTY-PHARMA.svg,https://nsearchives.nseindia.com/30d/NIFTY-PHARMA.svg,https://nsearchives.nseindia.com/today/NIFTY-PHARMA.svg
