key,index,indexSymbol,last,variation,percentChange,open,high,low,previousClose,yearHigh,yearLow,indicativeClose,pe,pb,dy,declines,advances,unchanged,perChange365d,perChange30d,date365dAgo,date30dAgo,previousDay,oneWeekAgo,oneMonthAgoVal,oneWeekAgoVal,oneYearAgoVal,previousDayVal,chart365dPath,chart30dPath,chartTodayPath
INDICES ELIGIBLE IN DERIVATIVES,NIFTY 50,NIFTY 50,24624.65,9.75,0.04,24669.2,24677.6,24497.95,24614.9,26373.2,22182.55,0,20.91,3.02,1.26,22,26,2,-0.1,1.46,04-Aug-2025,03-Jul-2026,05-Aug-2026,29-Jul-2026,24270.85,24250.2,24722.75,24624.65,https://nsearchives.nseindia.com/365d/NIFTY-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-50.svg,https://nsearchives.nseindia.com/today/NIFTY-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY NEXT 50,NIFTY NEXT 50,74469.95,259.4,0.35,74661.35,74860.1,74254.65,74210.55,74860.1,59896.1,0,19.82,3.5,1.13,22,27,1,11.55,3.05,04-Aug-2025,03-Jul-2026,05-Aug-2026,29-Jul-2026,72268.95,72626.55,66917.5,74469.95,https://nsearchives.nseindia.com/365d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/today/NIFTY-NEXT-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY BANK,NIFTY BANK,57739.95,-167.25,-0.29,57810.05,57931.85,57456.35,57907.2,61764.85,49954.85,0,13.72,1.75,0.78,9,5,0,4.3,-0.34,04-Aug-2025,03-Jul-2026,05-Aug-2026,29-Jul-2026,57938.5,57205.9,55619.35,57739.95,https://nsearchives.nseindia.com/365d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/30d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/today/NIFTY-BANK.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,26843.9,-0.8,0.0,26857.7,26925.9,26659.6,26844.7,28562.5,23373.95,0,16.58,2.53,1.04,9,11,0,1.78,-0.12,04-Aug-2025,03-Jul-2026,05-Aug-2026,29-Jul-2026,26875.05,26287.1,26476.6,26843.9,https://nsearchives.nseindia.com/365d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/30d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/today/NIFTY-FIN-SERVICE.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14880.3,8.8,0.06,14954.0,14954.0,14841.75,14871.5,14954.0,12046.2,0,35.38,4.66,0.58,11,14,0,16.61,2.3,04-Aug-2025,03-Jul-2026,05-Aug-2026,29-Jul-2026,14545.9,14683.05,12861.1,14880.3,https://nsearchives.nseindia.com/365d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/30d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/today/NIFTY-MID-SELECT.svg
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,25744.05,24.9,0.1,25794.3,25801.45,25622.85,25719.15,26975.15,22720.45,0,20.7,3.1,1.23,44,53,3,1.92,1.75,04-Aug-2025,03-Jul-2026,05-Aug-2026,29-Jul-2026,25301.9,25307.05,25330.2,25744.05,https://nsearchives.nseindia.com/365d/NIFTY-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-100.svg,https://nsearchives.nseindia.com/today/NIFTY-100.svg
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,14251.35,16.15,0.11,14284.65,14287.0,14190.55,14235.2,14700.95,12396.1,0,22.2,3.32,1.1,87,110,3,3.64,1.85,04-Aug-2025,03-Jul-2026,05-Aug-2026,29-Jul-2026,13992.05,14024.45,13792.6,14251.35,https://nsearchives.nseindia.com/365d/NIFTY-200.svg,https://nsearchives.nseindia.com/30d/NIFTY-200.svg,https://nsearchives.nseindia.com/today/NIFTY-200.svg
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23735.55,45.4,0.19,23779.35,23782.7,23643.3,23690.15,24144.2,20385.65,0,23.26,3.38,1.04,212,285,3,4.11,1.86,04-Aug-2025,03-Jul-2026,05-Aug-2026,29-Jul-2026,23301.15,23352.6,22860.4,23735.55,https://nsearchives.nseindia.com/365d/NIFTY-500.svg,https://nsearchives.nseindia.com/30d/NIFTY-500.svg,https://nsearchives.nseindia.com/today/NIFTY-500.svg
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,18218.45,2.6,0.01,18323.8,18324.45,18179.35,18215.85,18324.45,14804.55,0,36.45,4.61,0.58,24,26,0,13.27,2.45,04-Aug-2025,03-Jul-2026,05-Aug-2026,29-Jul-2026,17783.25,18087.7,16177.75,18218.45,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-50.svg
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,63605.25,113.65,0.18,63852.15,63852.15,63442.65,63491.6,63852.15,52032.85,0,31.24,4.65,0.58,43,57,0,11.18,2.28,04-Aug-2025,03-Jul-2026,05-Aug-2026,29-Jul-2026,62190.3,62862.25,57432.35,63605.25,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-100.svg
