key,index,indexSymbol,last,variation,percentChange,open,high,low,previousClose,yearHigh,yearLow,indicativeClose,pe,pb,dy,declines,advances,unchanged,perChange365d,perChange30d,date365dAgo,date30dAgo,previousDay,oneWeekAgo,oneMonthAgoVal,oneWeekAgoVal,oneYearAgoVal,previousDayVal,chart365dPath,chart30dPath,chartTodayPath
INDICES ELIGIBLE IN DERIVATIVES,NIFTY 50,NIFTY 50,24080.4,-95.25,-0.39,24117.55,24128.7,23993.6,24175.65,26373.2,22182.55,0,20.36,2.92,1.17,30,20,0,-1.42,-1.24,29-Aug-2025,31-Jul-2026,31-Aug-2026,24-Aug-2026,24383.6,24219.05,24426.85,24080.4,https://nsearchives.nseindia.com/365d/NIFTY-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-50.svg,https://nsearchives.nseindia.com/today/NIFTY-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY NEXT 50,NIFTY NEXT 50,73759.7,-399.45,-0.54,73886.75,73886.75,73085.5,74159.15,75000.4,59896.1,0,19.5,3.28,0.97,30,20,0,12.19,0.15,29-Aug-2025,31-Jul-2026,31-Aug-2026,24-Aug-2026,73651.3,74022.4,65745.75,73759.7,https://nsearchives.nseindia.com/365d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/today/NIFTY-NEXT-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY BANK,NIFTY BANK,58024.95,528.65,0.92,57353.75,58024.95,57187.35,57496.3,61764.85,49954.85,0,13.73,1.74,0.68,5,9,0,8.14,1.33,29-Aug-2025,31-Jul-2026,31-Aug-2026,24-Aug-2026,57264.85,57525.95,53655.65,58024.95,https://nsearchives.nseindia.com/365d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/30d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/today/NIFTY-BANK.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,26293.65,7.15,0.03,26204.4,26293.65,26052.25,26286.5,28562.5,23373.95,0,16.13,2.43,0.95,9,11,0,2.84,-1.13,29-Aug-2025,31-Jul-2026,31-Aug-2026,24-Aug-2026,26594.05,26158.5,25567.7,26293.65,https://nsearchives.nseindia.com/365d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/30d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/today/NIFTY-FIN-SERVICE.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,15028.6,61.9,0.41,14941.05,15028.6,14799.7,14966.7,15089.75,12046.2,0,32.8,4.54,0.48,9,16,0,20.71,1.65,29-Aug-2025,31-Jul-2026,31-Aug-2026,24-Aug-2026,14784.4,14898.5,12450.2,15028.6,https://nsearchives.nseindia.com/365d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/30d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/today/NIFTY-MID-SELECT.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY INDIA FPI 150,NIFTY FPI 150,1568.5,-6.45,-0.41,1570.8,1571.25,1559.25,1574.95,1641.4,1346.5,0,22.45,3.33,1.04,83,67,0,0.0,-0.76,,31-Jul-2026,31-Aug-2026,24-Aug-2026,1580.5,1575.05,0.0,1568.5,,https://nsearchives.nseindia.com/30d/NIFTY-FPI-150.svg,https://nsearchives.nseindia.com/today/NIFTY-FPI-150.svg
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,25235.05,-106.7,-0.42,25274.8,25284.6,25118.0,25341.75,26975.15,22720.45,0,20.19,2.98,1.13,60,40,0,0.93,-0.99,29-Aug-2025,31-Jul-2026,31-Aug-2026,24-Aug-2026,25486.35,25369.95,25003.05,25235.05,https://nsearchives.nseindia.com/365d/NIFTY-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-100.svg,https://nsearchives.nseindia.com/today/NIFTY-100.svg
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,14053.7,-40.3,-0.29,14060.35,14065.15,13962.7,14094.0,14700.95,12396.1,0,21.74,3.2,1.01,112,88,0,3.53,-0.37,29-Aug-2025,31-Jul-2026,31-Aug-2026,24-Aug-2026,14106.3,14095.15,13575.1,14053.7,https://nsearchives.nseindia.com/365d/NIFTY-200.svg,https://nsearchives.nseindia.com/30d/NIFTY-200.svg,https://nsearchives.nseindia.com/today/NIFTY-200.svg
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23450.35,-78.2,-0.33,23477.75,23485.15,23307.2,23528.55,24144.2,20385.65,0,22.73,3.27,0.95,321,178,1,4.4,-0.04,29-Aug-2025,31-Jul-2026,31-Aug-2026,24-Aug-2026,23460.7,23511.75,22462.95,23450.35,https://nsearchives.nseindia.com/365d/NIFTY-500.svg,https://nsearchives.nseindia.com/30d/NIFTY-500.svg,https://nsearchives.nseindia.com/today/NIFTY-500.svg
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,18491.45,85.65,0.47,18380.9,18491.45,18207.75,18405.8,18500.95,14804.55,0,36.37,4.45,0.51,21,29,0,17.67,2.13,29-Aug-2025,31-Jul-2026,31-Aug-2026,24-Aug-2026,18105.85,18331.75,15714.75,18491.45,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-50.svg
