key,index,indexSymbol,last,variation,percentChange,open,high,low,previousClose,yearHigh,yearLow,indicativeClose,pe,pb,dy,declines,advances,unchanged,perChange365d,perChange30d,date365dAgo,date30dAgo,previousDay,oneWeekAgo,oneMonthAgoVal,oneWeekAgoVal,oneYearAgoVal,previousDayVal,chart365dPath,chart30dPath,chartTodayPath
INDICES ELIGIBLE IN DERIVATIVES,NIFTY 50,NIFTY 50,24317.15,66.95,0.28,24249.55,24342.95,24187.1,24250.2,26373.2,22182.55,0,20.72,2.99,1.2,25,25,0,-2.16,1.89,29-Jul-2025,29-Jun-2026,30-Jul-2026,23-Jul-2026,23946.25,23869.6,24821.1,24317.15,https://nsearchives.nseindia.com/365d/NIFTY-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-50.svg,https://nsearchives.nseindia.com/today/NIFTY-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY NEXT 50,NIFTY NEXT 50,72698.95,72.4,0.1,72617.9,72767.9,72365.15,72626.55,73141.05,59896.1,0,19.23,3.43,1.18,25,25,0,7.81,1.49,29-Jul-2025,29-Jun-2026,30-Jul-2026,23-Jul-2026,71510.3,71840.45,67379.2,72698.95,https://nsearchives.nseindia.com/365d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/today/NIFTY-NEXT-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY BANK,NIFTY BANK,57147.5,-58.4,-0.1,57127.05,57236.65,56768.6,57205.9,61764.85,49954.85,0,13.58,1.75,0.66,11,3,0,1.78,-0.69,29-Jul-2025,29-Jun-2026,30-Jul-2026,23-Jul-2026,57727.35,56592.0,56222.0,57147.5,https://nsearchives.nseindia.com/365d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/30d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/today/NIFTY-BANK.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,26251.25,-35.85,-0.14,26210.6,26311.0,26070.1,26287.1,28562.5,23373.95,0,16.32,2.48,0.93,16,4,0,-1.69,-1.14,29-Jul-2025,29-Jun-2026,30-Jul-2026,23-Jul-2026,26598.35,25992.05,26700.7,26251.25,https://nsearchives.nseindia.com/365d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/30d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/today/NIFTY-FIN-SERVICE.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14676.65,-6.4,-0.04,14675.85,14732.4,14610.65,14683.05,14876.45,12046.2,0,35.4,4.8,0.62,17,8,0,12.81,1.74,29-Jul-2025,29-Jun-2026,30-Jul-2026,23-Jul-2026,14367.4,14428.35,13033.7,14676.65,https://nsearchives.nseindia.com/365d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/30d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/today/NIFTY-MID-SELECT.svg
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,25368.75,61.7,0.24,25306.0,25393.95,25242.15,25307.05,26975.15,22720.45,0,20.43,3.06,1.2,50,50,0,-0.42,1.82,29-Jul-2025,29-Jun-2026,30-Jul-2026,23-Jul-2026,24976.7,24932.5,25443.65,25368.75,https://nsearchives.nseindia.com/365d/NIFTY-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-100.svg,https://nsearchives.nseindia.com/today/NIFTY-100.svg
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,14041.95,17.5,0.12,14020.4,14054.65,13986.75,14024.45,14700.95,12396.1,0,21.93,3.29,1.08,117,83,0,1.17,1.73,29-Jul-2025,29-Jun-2026,30-Jul-2026,23-Jul-2026,13820.1,13805.85,13866.45,14041.95,https://nsearchives.nseindia.com/365d/NIFTY-200.svg,https://nsearchives.nseindia.com/30d/NIFTY-200.svg,https://nsearchives.nseindia.com/today/NIFTY-200.svg
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23353.55,0.95,0.0,23347.2,23384.65,23274.15,23352.6,24144.2,20385.65,0,22.95,3.35,1.02,336,164,0,1.39,1.56,29-Jul-2025,29-Jun-2026,30-Jul-2026,23-Jul-2026,23000.0,22982.4,23007.35,23353.55,https://nsearchives.nseindia.com/365d/NIFTY-500.svg,https://nsearchives.nseindia.com/30d/NIFTY-500.svg,https://nsearchives.nseindia.com/today/NIFTY-500.svg
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,18028.65,-59.05,-0.33,18062.05,18091.15,17959.2,18087.7,18120.2,14804.55,0,36.28,4.71,0.6,34,16,0,10.15,2.47,29-Jul-2025,29-Jun-2026,30-Jul-2026,23-Jul-2026,17521.0,17690.5,16386.15,18028.65,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-50.svg
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,62641.75,-220.5,-0.35,62782.05,62829.4,62412.45,62862.25,63183.35,52032.85,0,31.11,4.7,0.6,67,33,0,8.11,1.37,29-Jul-2025,29-Jun-2026,30-Jul-2026,23-Jul-2026,61567.3,61685.0,57984.85,62641.75,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-100.svg
