key,index,indexSymbol,last,variation,percentChange,open,high,low,previousClose,yearHigh,yearLow,indicativeClose,pe,pb,dy,declines,advances,unchanged,perChange365d,perChange30d,date365dAgo,date30dAgo,previousDay,oneWeekAgo,oneMonthAgoVal,oneWeekAgoVal,oneYearAgoVal,previousDayVal,chart365dPath,chart30dPath,chartTodayPath
INDICES ELIGIBLE IN DERIVATIVES,NIFTY 50,NIFTY 50,24090.85,-116.9,-0.48,24277.6,24297.45,24090.85,24207.75,26373.2,22182.55,0,20.37,2.92,1.17,31,18,1,-2.51,0.4,26-Aug-2025,28-Jul-2026,27-Aug-2026,21-Aug-2026,23985.35,24252.0,24712.05,24090.85,https://nsearchives.nseindia.com/365d/NIFTY-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-50.svg,https://nsearchives.nseindia.com/today/NIFTY-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY NEXT 50,NIFTY NEXT 50,74347.45,-153.6,-0.21,74680.25,74738.2,74234.9,74501.05,75000.4,59896.1,0,19.65,3.31,0.97,30,19,1,11.3,2.41,26-Aug-2025,28-Jul-2026,27-Aug-2026,21-Aug-2026,72087.45,73992.1,66800.35,74347.45,https://nsearchives.nseindia.com/365d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/today/NIFTY-NEXT-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY BANK,NIFTY BANK,57509.95,-273.8,-0.47,57985.0,58012.4,57509.95,57783.75,61764.85,49954.85,0,13.61,1.72,0.68,11,3,0,5.62,0.74,26-Aug-2025,28-Jul-2026,27-Aug-2026,21-Aug-2026,56755.6,57761.95,54450.45,57509.95,https://nsearchives.nseindia.com/365d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/30d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/today/NIFTY-BANK.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,26280.65,-106.1,-0.4,26445.35,26494.9,26280.65,26386.75,28562.5,23373.95,0,16.12,2.43,0.95,12,8,0,1.26,0.59,26-Aug-2025,28-Jul-2026,27-Aug-2026,21-Aug-2026,26024.2,26261.0,25952.6,26280.65,https://nsearchives.nseindia.com/365d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/30d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/today/NIFTY-FIN-SERVICE.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14948.85,0.8,0.01,14990.2,15024.85,14920.1,14948.05,15089.75,12046.2,0,35.03,4.44,0.5,14,11,0,17.97,2.58,26-Aug-2025,28-Jul-2026,27-Aug-2026,21-Aug-2026,14541.05,14875.45,12671.75,14948.85,https://nsearchives.nseindia.com/365d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/30d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/today/NIFTY-MID-SELECT.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY INDIA FPI 150,NIFTY FPI 150,1570.95,-5.0,-0.32,1580.25,1582.35,1570.95,1575.95,1641.4,1346.5,0,22.49,3.34,1.04,84,63,3,0.0,1.0,,28-Jul-2026,27-Aug-2026,21-Aug-2026,1554.05,1575.85,0.0,1570.95,,https://nsearchives.nseindia.com/30d/NIFTY-FPI-150.svg,https://nsearchives.nseindia.com/today/NIFTY-FPI-150.svg
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,25281.6,-109.35,-0.43,25461.95,25480.75,25281.6,25390.95,26975.15,22720.45,0,20.23,2.99,1.13,61,37,2,-0.13,0.77,26-Aug-2025,28-Jul-2026,27-Aug-2026,21-Aug-2026,25046.95,25396.05,25313.5,25281.6,https://nsearchives.nseindia.com/365d/NIFTY-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-100.svg,https://nsearchives.nseindia.com/today/NIFTY-100.svg
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,14065.8,-51.4,-0.36,14153.75,14168.7,14065.75,14117.2,14700.95,12396.1,0,21.76,3.2,1.01,116,81,3,2.24,1.17,26-Aug-2025,28-Jul-2026,27-Aug-2026,21-Aug-2026,13886.35,14103.1,13757.8,14065.8,https://nsearchives.nseindia.com/365d/NIFTY-200.svg,https://nsearchives.nseindia.com/30d/NIFTY-200.svg,https://nsearchives.nseindia.com/today/NIFTY-200.svg
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23482.0,-77.2,-0.33,23615.65,23642.85,23480.15,23559.2,24144.2,20385.65,0,22.81,3.27,0.95,310,186,4,3.13,1.42,26-Aug-2025,28-Jul-2026,27-Aug-2026,21-Aug-2026,23114.9,23530.3,22768.65,23482.0,https://nsearchives.nseindia.com/365d/NIFTY-500.svg,https://nsearchives.nseindia.com/30d/NIFTY-500.svg,https://nsearchives.nseindia.com/today/NIFTY-500.svg
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,18361.75,-18.85,-0.1,18414.9,18452.0,18348.45,18380.6,18500.95,14804.55,0,36.11,4.42,0.51,27,23,0,14.61,2.38,26-Aug-2025,28-Jul-2026,27-Aug-2026,21-Aug-2026,17973.9,18320.25,16020.4,18361.75,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-50.svg
