key,index,indexSymbol,last,variation,percentChange,open,high,low,previousClose,yearHigh,yearLow,indicativeClose,pe,pb,dy,declines,advances,unchanged,perChange365d,perChange30d,date365dAgo,date30dAgo,previousDay,oneWeekAgo,oneMonthAgoVal,oneWeekAgoVal,oneYearAgoVal,previousDayVal,chart365dPath,chart30dPath,chartTodayPath
INDICES ELIGIBLE IN DERIVATIVES,NIFTY 50,NIFTY 50,23398.1,-79.7,-0.34,23270.3,23448.1,23231.4,23477.8,26373.2,22182.55,0,19.78,2.83,1.21,37,12,1,-6.43,-4.39,10-Sep-2025,11-Aug-2026,11-Sep-2026,04-Sep-2026,24471.7,23897.7,24973.1,23398.1,https://nsearchives.nseindia.com/365d/NIFTY-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-50.svg,https://nsearchives.nseindia.com/today/NIFTY-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY NEXT 50,NIFTY NEXT 50,72083.7,-447.2,-0.62,71926.55,72238.45,71400.25,72530.9,75000.4,59896.1,0,19.06,3.21,1,37,13,0,6.04,-3.44,10-Sep-2025,11-Aug-2026,11-Sep-2026,04-Sep-2026,74650.85,72880.9,67753.8,72083.7,https://nsearchives.nseindia.com/365d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/today/NIFTY-NEXT-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY BANK,NIFTY BANK,56606.55,134.6,0.24,55970.15,56645.85,55699.45,56471.95,61764.85,49954.85,0,13.39,1.7,0.69,8,5,1,3.54,-1.46,10-Sep-2025,11-Aug-2026,11-Sep-2026,04-Sep-2026,57446.25,57369.65,54536.0,56606.55,https://nsearchives.nseindia.com/365d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/30d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/today/NIFTY-BANK.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,25545.4,25.1,0.1,25247.3,25576.95,25124.25,25520.3,28562.5,23373.95,0,15.67,2.36,0.98,13,6,1,-2.42,-3.36,10-Sep-2025,11-Aug-2026,11-Sep-2026,04-Sep-2026,26432.4,26051.0,26123.75,25545.4,https://nsearchives.nseindia.com/365d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/30d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/today/NIFTY-FIN-SERVICE.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14584.7,56.4,0.39,14431.5,14618.15,14292.05,14528.3,15089.75,12046.2,0,31.83,4.4,0.5,16,9,0,11.87,-2.71,10-Sep-2025,11-Aug-2026,11-Sep-2026,04-Sep-2026,14990.55,14713.65,13040.9,14584.7,https://nsearchives.nseindia.com/365d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/30d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/today/NIFTY-MID-SELECT.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY INDIA FPI 150,NIFTY FPI 150,1525.25,-6.35,-0.41,1519.15,1527.85,1513.65,1531.6,1641.4,1346.5,0,21.62,3.22,1.08,101,48,1,0.0,-4.07,,11-Aug-2026,11-Sep-2026,04-Sep-2026,1589.95,1553.7,0.0,1525.25,,https://nsearchives.nseindia.com/30d/NIFTY-FPI-150.svg,https://nsearchives.nseindia.com/today/NIFTY-FPI-150.svg
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,24546.55,-96.5,-0.39,24427.6,24592.0,24368.35,24643.05,26975.15,22720.45,0,19.64,2.89,1.17,74,25,1,-4.26,-4.21,10-Sep-2025,11-Aug-2026,11-Sep-2026,04-Sep-2026,25625.4,25023.15,25596.95,24546.55,https://nsearchives.nseindia.com/365d/NIFTY-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-100.svg,https://nsearchives.nseindia.com/today/NIFTY-100.svg
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,13657.9,-49.95,-0.36,13595.9,13676.75,13543.4,13707.85,14700.95,12396.1,0,21.13,3.1,1.05,140,59,1,-2.14,-3.88,10-Sep-2025,11-Aug-2026,11-Sep-2026,04-Sep-2026,14209.5,13908.5,13936.3,13657.9,https://nsearchives.nseindia.com/365d/NIFTY-200.svg,https://nsearchives.nseindia.com/30d/NIFTY-200.svg,https://nsearchives.nseindia.com/today/NIFTY-200.svg
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,22866.5,-85.85,-0.37,22774.05,22894.55,22672.85,22952.35,24144.2,20385.65,0,22.16,3.18,0.98,336,160,5,-1.02,-3.44,10-Sep-2025,11-Aug-2026,11-Sep-2026,04-Sep-2026,23681.15,23254.15,23074.15,22866.5,https://nsearchives.nseindia.com/365d/NIFTY-500.svg,https://nsearchives.nseindia.com/30d/NIFTY-500.svg,https://nsearchives.nseindia.com/today/NIFTY-500.svg
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,17929.75,1.05,0.01,17827.7,17955.5,17655.15,17928.7,18500.95,14804.55,0,35.26,4.29,0.53,32,18,0,9.48,-2.09,10-Sep-2025,11-Aug-2026,11-Sep-2026,04-Sep-2026,18312.35,18127.75,16361.7,17929.75,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-50.svg
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,62197.2,-160.15,-0.26,61988.2,62264.0,61374.45,62357.35,64450.9,52032.85,0,29.98,4.28,0.56,66,34,0,7.16,-2.58,10-Sep-2025,11-Aug-2026,11-Sep-2026,04-Sep-2026,63843.85,63079.05,57999.55,62197.2,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-100.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-100.svg
BROAD MARKET INDICES,NIFTY SMALLCAP 100,NIFTY SMLCAP 100,19906.3,-115.65,-0.58,19893.55,19924.45,19728.1,20021.95,20187.8,14986.0,0,31.53,3.52,0.56,65,35,0,11.36,0.25,10-Sep-2025,11-Aug-2026,11-Sep-2026,04-Sep-2026,19857.15,20095.45,17874.6,19906.3,https://nsearchives.nseindia.com/365d/NIFTY-SMLCAP-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-SMLCAP-100.svg,https://nsearchives.nseindia.com/today/NIFTY-SMLCAP-100.svg
BROAD MARKET INDICES,INDIA VIX,INDIA VIX,12.27,0.47,4.0,11.8,12.57,11.02,11.8,28.91,8.72,0,0,0,0,,,,18.44,3.46,10-Sep-2025,11-Aug-2026,11-Sep-2026,04-Sep-2026,11.86,10.68,10.54,12.29,https://nsearchives.nseindia.com/365d/INDIA-VIX.svg,https://nsearchives.nseindia.com/30d/INDIA-VIX.svg,https://nsearchives.nseindia.com/today/INDIA-VIX.svg
