indexSymbol
NIFTY 50
NIFTY NEXT 50
NIFTY BANK
NIFTY FIN SERVICE
NIFTY 500
INDIA VIX
NIFTY MIDSML 400
NIFTY TOTAL MKT
NIFTY AUTO
NIFTY FMCG
NIFTY IT
NIFTY MEDIA
NIFTY METAL
NIFTY PHARMA
NIFTY PSU BANK
NIFTY PVT BANK
NIFTY REALTY
NIFTY HEALTHCARE
NIFTY CONSR DURBL
NIFTY OIL AND GAS
NIFTY MIDSML HLTH
NIFTY FINSEREXBNK
NIFTY MS FIN SERV
NIFTY MS IT TELCM
NIFTY CHEMICALS
NIFTY REITS REALTY
NIFTY CEMENT
NIFTY COMMODITIES
NIFTY CONSUMPTION
NIFTY CPSE
NIFTY ENERGY
NIFTY INFRA
NIFTY MNC
NIFTY PSE
NIFTY SERV SECTOR
NIFTY IND DIGITAL
NIFTY100 ESG
NIFTY INDIA MFG
NIFTY IND DEFENCE
NIFTY IND TOURISM
NIFTY CAPITAL MKT
NIFTY EV
NIFTY NEW CONSUMP
NIFTY MOBILITY
NIFTY COREHOUSING
NIFTY HOUSING
NIFTY IPO
NIFTY MS IND CONS
NIFTY NONCYC CONS
NIFTY RURAL
NIFTY TRANS LOGIS
NIFTY SME EMERGE
NIFTY INTERNET
NIFTY WAVES
NIFTY INFRALOG
NIFTY RAILWAYSPSU
NIFTYCONGLOMERATE
