indexSymbol
NIFTY BANK
NIFTY PSU BANK
NIFTY PVT BANK
NIFTY FIN SERVICE
NIFTY CAPITAL MKT
NIFTY IT
NIFTY INTERNET
NIFTY PHARMA
NIFTY HEALTHCARE
NIFTY AUTO
NIFTY EV
NIFTY FMCG
NIFTY CONSR DURBL
NIFTY METAL
NIFTY REALTY
NIFTY MEDIA
NIFTY ENERGY
NIFTY OIL AND GAS
NIFTY CHEMICALS
NIFTY CEMENT
NIFTY IND DEFENCE
NIFTY RAILWAYSPSU
NIFTY IND TOURISM
NIFTY IPO
NIFTY PSE
