priority,identifier,change,symbol,series,marketType,lastPrice,totalTradedVolume,open,dayHigh,dayLow,previousClose,totalTradedValue,yearHigh,yearLow,ffmc,lastUpdateTime,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,nearWKH,nearWKL,chart30Path,chart365Path,companyName,pChange
1,NIFTY TOTAL MARKET,-50.0,NIFTY TOTAL MARKET,,,13211.75,2333121146,13263.45,13270.65,13190.9,13261.75,852005853704.66,13548.0,11436.55,,2026-08-19 18:40:24,0,1.76,0.39,18-Aug-2025,17-Jul-2026,2.4819161499852376,-15.52216358954405,,,,-0.38
0,ASTERDMEQN,-18.0,ASTERDM,EQ,N,800.0,73948298,779.9,835.0,766.1,818.0,57249293345.64,891.3,519.1,339812783619.76,2026-08-19 16:00:25,0,29.36,-2.43,19-Aug-2025,17-Jul-2026,10.243464602266352,-54.112887690233094,,,ASTER DM QUALITY CARE LIMITED,-2.2
0,HSCLEQN,-31.75,HSCL,EQ,N,750.05,33126152,782.5,785.0,701.7,781.8,24410330147.28,819.5,418.5,175681673861.22,2026-08-19 16:00:25,0,56.23,1.15,19-Aug-2025,17-Jul-2026,8.474679682733374,-79.22341696535246,,,HIMADRI SPECIALITY CHEMICAL LIMITED,-4.06
0,BSEEQN,44.0,BSE,EQ,N,3352.0,4767443,3317.0,3395.0,3291.7,3308.0,15986809635.19,4446.8,2021.5,1365925825594.35,2026-08-19 16:00:25,0,34.54,-6.42,19-Aug-2025,17-Jul-2026,24.619951425744354,-65.81746228048479,,,BSE LIMITED,1.33
0,HDFCBANKEQN,-3.0,HDFCBANK,EQ,N,720.0,21342651,724.0,725.4,715.1,723.0,15344939215.98,1020.5,715.1,11002046058889.73,2026-08-19 16:00:25,0,-27.68,-12.15,19-Aug-2025,17-Jul-2026,29.446349828515434,-0.6852188505104181,,,HDFC BANK LIMITED,-0.41
0,ICICIBANKEQN,-10.0,ICICIBANK,EQ,N,1402.0,10304210,1412.0,1416.0,1391.5,1412.0,14412807653.3,1480.0,1187.6,10019270471455.94,2026-08-19 16:00:25,0,-2.39,-2.93,19-Aug-2025,17-Jul-2026,5.27027027027027,-18.053216571236106,,,ICICI BANK LIMITED,-0.71
0,BHARTIARTLEQN,-12.2,BHARTIARTL,EQ,N,1922.0,6252338,1924.8,1941.8,1922.0,1934.2,12058008973.28,2174.5,1740.5,5969007012024.03,2026-08-19 16:00:25,0,0.64,0.69,19-Aug-2025,17-Jul-2026,11.611864796504944,-10.428037920137891,,,BHARTI AIRTEL LIMITED,-0.63
0,NETWEBEQN,-286.1,NETWEB,EQ,N,5068.4,1923210,5324.9,5338.0,5025.0,5354.5,9851931706.5,5396.4,2037.3,95269433134.72,2026-08-19 16:00:25,0,138.31,19.42,19-Aug-2025,17-Jul-2026,6.078126158179527,-148.78024836793796,,,NETWEB TECHNOLOGIES INDIA LIMITED,-5.34
0,RELIANCEEQN,-11.0,RELIANCE,EQ,N,1311.0,7489365,1320.3,1321.6,1303.5,1322.0,9832412840.25,1611.8,1249.8,8831867924937.77,2026-08-19 16:00:25,0,-7.68,-1.22,19-Aug-2025,17-Jul-2026,18.662365057699468,-4.896783485357657,,,RELIANCE INDUSTRIES LIMITED,-0.83
0,MCXEQN,-67.0,MCX,EQ,N,2973.0,3238717,3060.0,3068.0,2960.1,3040.0,9724863148.73,3480.0,1460.8,756313032364.09,2026-08-19 16:00:25,0,79.2,8.21,19-Aug-2025,17-Jul-2026,14.568965517241379,-103.51861993428258,,,MULTI COMMODITY EXCHANGE OF INDIA LIMITED,-2.2
0,CUPIDEQN,-0.53,CUPID,EQ,N,283.5,33857821,285.45,290.9,277.21,284.03,9618329789.68,299.0,32.87,191343298106.85,2026-08-19 16:00:25,0,725.09,32.0,19-Aug-2025,17-Jul-2026,5.183946488294314,-762.4885914207484,,,CUPID LIMITED,-0.19
0,INFYEQN,4.8,INFY,EQ,N,1119.8,8408573,1125.6,1134.7,1113.8,1115.0,9420712932.01,1728.0,982.4,3917487721627.87,2026-08-19 16:00:25,0,-22.24,2.12,19-Aug-2025,17-Jul-2026,35.19675925925926,-13.98615635179153,,,INFOSYS LIMITED,0.43
0,ETERNALEQN,4.1,ETERNAL,EQ,N,320.0,28100651,316.15,322.85,315.85,315.9,8996423417.65,368.45,212.6,2306977312381.44,2026-08-19 16:00:25,0,-0.45,11.65,19-Aug-2025,17-Jul-2026,13.149681096485276,-50.51740357478833,,,ETERNAL LIMITED,1.3
0,PAYTMEQN,37.2,PAYTM,EQ,N,1583.5,5645397,1551.1,1604.9,1546.3,1546.3,8964946889.97,1657.6,930.6,665643431646.87,2026-08-19 16:00:25,0,29.14,17.47,19-Aug-2025,17-Jul-2026,4.470318532818533,-70.15903718031377,,,ONE 97 COMMUNICATIONS LIMITED,2.41
0,CHENNPETROEQN,40.1,CHENNPETRO,EQ,N,1444.1,5720727,1429.0,1489.7,1421.2,1404.0,8372684415.39,1489.7,620.85,69267055421.18,2026-08-19 16:00:25,0,120.09,20.28,19-Aug-2025,17-Jul-2026,3.061018997113513,-132.60046710155433,,,CHENNAI PETROLEUM CORPORATION LIMITED,2.86
0,TCSEQN,9.0,TCS,EQ,N,2289.0,3368922,2293.6,2308.2,2258.3,2280.0,7676964696.72,3350.0,1976.8,2330482611692.09,2026-08-19 16:00:25,0,-24.11,0.88,19-Aug-2025,17-Jul-2026,31.671641791044777,-15.793201133144477,,,TATA CONSULTANCY SERVICES LIMITED,0.39
0,SBINEQN,-4.4,SBIN,EQ,N,1048.6,7182636,1053.2,1054.8,1041.4,1053.0,7520794502.88,1234.7,798.5,4322209795855.47,2026-08-19 16:00:25,0,26.28,0.41,19-Aug-2025,17-Jul-2026,15.072487243864906,-31.32122730118973,,,STATE BANK OF INDIA,-0.42
0,ZAGGLEEQN,19.21,ZAGGLE,EQ,N,185.09,39149680,187.4,194.7,180.0,165.88,7246214271.2,417.6,154.36,12905507230.15,2026-08-19 16:00:25,0,-54.89,-11.7,19-Aug-2025,17-Jul-2026,55.67768199233716,-19.908007255765742,,,ZAGGLE PREPAID OCEAN SERVICES LIMITED,11.58
0,KAYNESEQN,179.2,KAYNES,EQ,N,3823.3,1892334,3645.4,3828.0,3639.1,3644.1,7138432624.86,7705.0,2995.0,119264172985.45,2026-08-19 16:00:25,0,-39.04,12.92,19-Aug-2025,17-Jul-2026,50.3789746917586,-27.65609348914858,,,KAYNES TECHNOLOGY INDIA LIMITED,4.92
0,DIXONEQN,312.0,DIXON,EQ,N,14462.0,468989,14149.0,14550.0,14026.0,14150.0,6736675243.25,18471.0,9600.0,598864877911.5,2026-08-19 16:00:25,0,-14.45,0.93,19-Aug-2025,17-Jul-2026,21.704293216393264,-50.645833333333336,,,DIXON TECHNOLOGIES (INDIA) LIMITED,2.2
0,POWERINDIAEQN,-1475.0,POWERINDIA,EQ,N,33800.0,186593,35100.0,35100.0,33360.0,35275.0,6314797859.59,38785.0,16111.0,428749395518.42,2026-08-19 16:00:25,0,71.53,5.38,19-Aug-2025,17-Jul-2026,12.852907051695244,-109.7945503072435,,,HITACHI ENERGY INDIA LIMITED,-4.18
