priority,identifier,change,symbol,series,marketType,lastPrice,totalTradedVolume,open,dayHigh,dayLow,previousClose,totalTradedValue,yearHigh,yearLow,ffmc,lastUpdateTime,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,nearWKH,nearWKL,chart30Path,chart365Path,companyName,pChange
1,NIFTY TOTAL MARKET,-85.4,NIFTY TOTAL MARKET,,,13091.65,2867367464,13115.05,13141.2,13073.95,13177.05,1022155019687.32,13548.0,11436.55,,2026-07-14 15:39:59,0,-0.26,2.77,11-Jul-2025,12-Jun-2026,3.368393858872158,-14.472021719836839,,,,-0.65
0,KALYANKJILEQN,20.35,KALYANKJIL,EQ,N,531.0,95814205,515.55,535.0,507.3,510.65,50366653142.35,617.7,327.05,203466208300.6,2026-07-14 16:00:28,0,-9.35,54.02,14-Jul-2025,12-Jun-2026,14.035939776590578,-62.36049533710442,,,KALYAN JEWELLERS INDIA LIMITED,3.99
0,JUSTDIALEQN,126.15,JUSTDIAL,EQ,N,803.0,42569366,712.4,809.0,712.0,676.85,32473189465.78,957.9,480.5,17648563497.73,2026-07-14 16:00:28,0,-14.1,49.2,14-Jul-2025,12-Jun-2026,16.17079027038313,-67.11758584807492,,,JUST DIAL LIMITED,18.64
0,TCSEQN,15.5,TCS,EQ,N,2197.0,9546290,2182.9,2228.0,2179.0,2181.5,21005656516.0,3350.0,1976.8,2236815333284.19,2026-07-14 16:00:28,0,-31.83,1.65,14-Jul-2025,12-Jun-2026,34.417910447761194,-11.13921489275597,,,TATA CONSULTANCY SERVICES LIMITED,0.71
0,HDFCBANKEQN,-8.95,HDFCBANK,EQ,N,809.0,25605395,811.4,818.4,807.0,817.95,20789020200.5,1020.5,726.65,12354165422095.37,2026-07-14 16:00:28,0,-18.41,4.73,14-Jul-2025,12-Jun-2026,20.725134737873592,-11.332828734604005,,,HDFC BANK LIMITED,-1.09
0,ICICIBANKEQN,-3.1,ICICIBANK,EQ,N,1406.4,14133017,1400.0,1411.8,1392.0,1409.5,19847419763.61,1500.0,1187.6,10047529943469.66,2026-07-14 16:00:28,0,-1.17,4.89,14-Jul-2025,12-Jun-2026,6.24,-18.423711687436846,,,ICICI BANK LIMITED,-0.22
0,BIOCONEQN,26.05,BIOCON,EQ,N,437.0,43015136,427.35,444.5,422.2,410.95,18770945047.68,444.5,331.0,310906684643.38,2026-07-14 16:00:28,0,15.27,4.3,14-Jul-2025,12-Jun-2026,1.687289088863892,-32.02416918429003,,,BIOCON LIMITED,6.34
0,RELIANCEEQN,-1.9,RELIANCE,EQ,N,1295.0,13511284,1290.0,1308.0,1286.9,1296.9,17521162865.52,1611.8,1253.2,8724080063153.63,2026-07-14 16:00:28,0,-12.72,0.15,14-Jul-2025,12-Jun-2026,19.65504405013029,-3.335461219278647,,,RELIANCE INDUSTRIES LIMITED,-0.15
0,INFYEQN,-10.5,INFY,EQ,N,1092.1,14819413,1107.8,1113.5,1090.0,1102.6,16290832516.77,1728.0,982.4,3820132742682.21,2026-07-14 16:00:28,0,-30.45,-2.18,14-Jul-2025,12-Jun-2026,36.79976851851852,-11.166530944625407,,,INFOSYS LIMITED,-0.95
0,BHARTIARTLEQN,32.2,BHARTIARTL,EQ,N,1934.0,6964062,1885.0,1941.1,1885.0,1901.8,13446141268.98,2174.5,1740.5,6005831423641.72,2026-07-14 16:00:28,0,0.68,6.12,14-Jul-2025,12-Jun-2026,11.060013796275006,-11.117494972708991,,,BHARTI AIRTEL LIMITED,1.69
0,CUPIDEQN,10.57,CUPID,EQ,N,217.4,61486978,207.9,217.99,207.76,206.83,13157598422.22,226.0,23.8,146730275162.01,2026-07-14 16:00:28,0,759.97,35.9,14-Jul-2025,12-Jun-2026,3.8053097345132745,-813.4453781512605,,,CUPID LIMITED,5.11
0,ADANIPOWEREQN,10.52,ADANIPOWER,EQ,N,225.98,55601636,216.35,228.94,216.3,215.46,12473671020.24,254.2,110.45,935055965058.5,2026-07-14 16:00:28,0,85.37,1.3,14-Jul-2025,12-Jun-2026,11.101494885916601,-104.59936622906292,,,ADANI POWER LIMITED,4.88
0,ETERNALEQN,0.8,ETERNAL,EQ,N,286.0,42966836,283.05,287.9,278.55,285.2,12157466246.2,368.45,212.6,2061860972940.91,2026-07-14 16:00:28,0,5.69,17.31,14-Jul-2025,12-Jun-2026,22.377527479983716,-34.52492944496707,,,ETERNAL LIMITED,0.28
0,SBINEQN,-24.3,SBIN,EQ,N,1012.7,11562326,1033.3,1033.7,1011.4,1037.0,11784438282.46,1234.7,786.55,4174234083790.61,2026-07-14 16:00:28,0,25.2,-0.44,14-Jul-2025,12-Jun-2026,17.98007613185389,-28.752145445299092,,,STATE BANK OF INDIA,-2.34
0,HCLTECHEQN,-56.6,HCLTECH,EQ,N,1164.6,9754723,1200.0,1209.1,1164.0,1221.2,11554176751.81,1780.1,1030.0,1224386222939.07,2026-07-14 16:00:28,0,-28.1,4.96,14-Jul-2025,12-Jun-2026,34.57670917364193,-13.067961165048544,,,HCL TECHNOLOGIES LIMITED,-4.63
0,CARTRADEEQN,98.7,CARTRADE,EQ,N,2898.0,3742773,2793.0,3081.5,2793.0,2799.3,11076437271.66,3290.5,1600.0,122483903512.43,2026-07-14 16:00:28,0,45.83,23.57,14-Jul-2025,12-Jun-2026,11.92827837714633,-81.125,,,CARTRADE TECH LIMITED,3.53
0,BSEEQN,-4.7,BSE,EQ,N,3799.5,2788229,3802.0,3867.5,3765.0,3804.2,10647019730.24,4446.8,2021.5,1548280183277.37,2026-07-14 16:00:28,0,54.41,-5.98,14-Jul-2025,12-Jun-2026,14.556535036430692,-87.95448924066288,,,BSE LIMITED,-0.12
0,MCXEQN,116.9,MCX,EQ,N,2899.0,3673525,2780.0,2899.0,2779.0,2782.1,10555396529.25,3480.0,1460.8,737487884568.95,2026-07-14 16:00:28,0,76.57,1.61,14-Jul-2025,12-Jun-2026,16.695402298850574,-98.45290251916758,,,MULTI COMMODITY EXCHANGE OF INDIA LIMITED,4.2
0,LTEQN,-82.8,LT,EQ,N,3845.7,2409089,3892.0,3897.9,3843.0,3928.5,9298457176.86,4440.0,3288.1,4488564546214.58,2026-07-14 16:00:28,0,10.01,-5.03,14-Jul-2025,12-Jun-2026,13.385135135135135,-16.958121711626774,,,LARSEN & TOUBRO LIMITED,-2.11
0,BAJAJ-AUTOEQN,-211.0,BAJAJ-AUTO,EQ,N,10170.0,802768,10212.5,10374.0,10145.5,10381.0,8212260446.24,10834.0,7858.5,1123208271380.56,2026-07-14 16:00:28,0,25.75,1.06,14-Jul-2025,12-Jun-2026,6.128853609008677,-29.414010307310555,,,BAJAJ AUTO LIMITED,-2.03
