priority,identifier,change,symbol,series,marketType,lastPrice,totalTradedVolume,open,dayHigh,dayLow,previousClose,totalTradedValue,yearHigh,yearLow,ffmc,lastUpdateTime,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,nearWKH,nearWKL,chart30Path,chart365Path,companyName,pChange
1,NIFTY TOTAL MARKET,192.25,NIFTY TOTAL MARKET,,,13422.5,3057283155,13320.7,13423.4,13298.85,13230.25,1032621730015.57,13548.0,11436.55,,2026-08-03 15:40:31,0,5.13,2.09,01-Aug-2025,03-Jul-2026,0.926335990552111,-17.364939601540673,,,,1.45
0,MUTHOOTFINEQN,-228.7,MUTHOOTFIN,EQ,N,2890.9,8573629,2876.0,2928.0,2671.0,3119.6,24325871825.41,4149.5,2476.6,309156214749.87,2026-08-03 16:00:25,0,11.5,-5.37,01-Aug-2025,03-Jul-2026,30.33136522472587,-16.728579504158926,,,MUTHOOT FINANCE LIMITED,-7.33
0,REDINGTONEQN,25.55,REDINGTON,EQ,N,347.2,69118282,320.5,357.8,319.5,321.65,23852027935.38,357.8,191.31,205704532247.5,2026-08-03 16:00:25,0,39.19,26.25,01-Aug-2025,03-Jul-2026,2.9625489100055895,-81.48554701792902,,,REDINGTON LIMITED,7.94
0,BAJFINANCEEQN,11.8,BAJFINANCE,EQ,N,1153.0,13758012,1176.3,1176.4,1140.2,1141.2,15941546084.52,1176.4,787.9,3081654774357.65,2026-08-03 16:00:25,0,31.68,11.79,01-Aug-2025,03-Jul-2026,1.9891193471608297,-46.33836781317426,,,BAJAJ FINANCE LIMITED,1.03
0,DIVISLABEQN,529.0,DIVISLAB,EQ,N,8585.0,1798150,8380.0,8585.0,8105.0,8056.0,15008384845.5,8585.0,5636.5,1088003726003.26,2026-08-03 16:00:25,0,34.95,27.05,01-Aug-2025,03-Jul-2026,0.0,-52.31083118956799,,,DIVI'S LABORATORIES LIMITED,6.57
0,URBANCOEQN,16.46,URBANCO,EQ,N,145.85,92834272,136.33,152.21,136.3,129.39,13674488265.6,201.18,100.7,49053888506.17,2026-08-03 16:00:25,0,0.0,10.58,,03-Jul-2026,27.502733870166022,-44.836146971201586,,,URBAN COMPANY LIMITED,12.72
0,MARUTIEQN,-84.0,MARUTI,EQ,N,14150.0,961183,14300.0,14440.0,13901.0,14234.0,13566809690.1,17370.0,12201.0,1840778495572.32,2026-08-03 16:00:25,0,15.02,-1.5,01-Aug-2025,03-Jul-2026,18.537708693149106,-15.974100483566922,,,MARUTI SUZUKI INDIA LIMITED,-0.59
0,BSEEQN,-71.2,BSE,EQ,N,3575.0,3750195,3660.0,3671.4,3560.0,3646.2,13556092380.15,4446.8,2021.5,1456797382607.34,2026-08-03 16:00:25,0,48.26,-6.33,01-Aug-2025,03-Jul-2026,19.6051092920752,-76.84887459807074,,,BSE LIMITED,-1.95
0,ITCEQN,6.0,ITC,EQ,N,287.0,45392755,284.45,292.55,283.0,281.0,13119867977.65,427.0,275.0,2758847271577.51,2026-08-03 16:00:25,0,-31.08,-1.02,01-Aug-2025,03-Jul-2026,32.78688524590164,-4.363636363636363,,,ITC LIMITED,2.14
0,PAYTMEQN,67.0,PAYTM,EQ,N,1410.0,7964165,1348.0,1437.6,1344.4,1343.0,11180572676.9,1437.6,930.6,592295856579.98,2026-08-03 16:00:25,0,30.99,15.44,01-Aug-2025,03-Jul-2026,1.9198664440734559,-51.515151515151516,,,ONE 97 COMMUNICATIONS LIMITED,4.99
