priority,identifier,change,symbol,series,marketType,lastPrice,totalTradedVolume,open,dayHigh,dayLow,previousClose,totalTradedValue,yearHigh,yearLow,ffmc,lastUpdateTime,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,nearWKH,nearWKL,chart30Path,chart365Path,companyName,pChange
1,NIFTY TOTAL MARKET,71.15,NIFTY TOTAL MARKET,,,12813.2,2213749787,12734.25,12848.7,12731.75,12742.05,712461829855.0,13548.0,11436.55,,2026-09-17 15:39:59,0,-2.92,-3.73,16-Sep-2025,17-Aug-2026,5.423678771774432,-12.037283971127657,,,,0.56
0,HDFCBANKEQN,-8.5,HDFCBANK,EQ,N,713.0,21543303,717.5,719.4,713.0,721.5,15419188256.19,1020.5,681.9,10897243728910.23,2026-09-17 16:00:28,0,-26.23,-2.19,17-Sep-2025,17-Aug-2026,30.132288094071534,-4.5607860390086525,,,HDFC BANK LIMITED,-1.18
0,SYRMAEQN,104.9,SYRMA,EQ,N,1616.1,9182371,1513.5,1658.0,1513.5,1511.2,14940819501.52,1660.0,634.5,125610258925.36,2026-09-17 16:00:28,0,102.4,10.1,17-Sep-2025,17-Aug-2026,2.644578313253012,-154.70449172576832,,,SYRMA SGS TECHNOLOGY LIMITED,6.94
0,IFCIEQN,1.99,IFCI,EQ,N,77.05,176897944,75.21,80.97,75.21,75.06,13755584125.44,107.5,46.23,51191313744.69,2026-09-17 16:00:28,0,30.57,-2.38,17-Sep-2025,17-Aug-2026,28.325581395348838,-66.66666666666667,,,IFCI LIMITED,2.65
0,POLICYBZREQN,-62.1,POLICYBZR,EQ,N,1765.0,6641203,1839.0,1845.0,1718.1,1827.1,11689247812.33,1964.2,1364.0,609054210526.73,2026-09-17 16:00:28,0,-1.67,2.14,17-Sep-2025,17-Aug-2026,10.141533448732309,-29.39882697947214,,,PB FINTECH LIMITED,-3.4
0,TATACHEMEQN,42.85,TATACHEM,EQ,N,774.65,14321725,728.0,832.0,724.75,731.8,11189850177.0,1026.65,580.3,121611702828.08,2026-09-17 16:00:28,0,-22.93,16.86,17-Sep-2025,17-Aug-2026,24.545853017094434,-33.49129760468723,,,TATA CHEMICALS LIMITED,5.86
0,ICICIBANKEQN,-11.2,ICICIBANK,EQ,N,1347.6,7867524,1352.0,1363.0,1347.6,1358.8,10651053991.2,1480.0,1187.6,9632862798580.2,2026-09-17 16:00:28,0,-5.05,-4.78,17-Sep-2025,17-Aug-2026,8.945945945945946,-13.472549680026946,,,ICICI BANK LIMITED,-0.82
0,RELIANCEEQN,3.9,RELIANCE,EQ,N,1243.9,7752895,1244.8,1253.4,1238.5,1240.0,9647469951.15,1611.8,1235.3,8379832579580.54,2026-09-17 16:00:28,0,-12.02,-5.48,17-Sep-2025,17-Aug-2026,22.82541258220623,-0.696187161013519,,,RELIANCE INDUSTRIES LIMITED,0.31
0,BSEEQN,19.0,BSE,EQ,N,3259.0,2770028,3255.0,3303.0,3232.2,3240.0,9055415433.96,4446.8,2021.5,1328028718857.99,2026-09-17 16:00:28,0,47.48,-2.19,17-Sep-2025,17-Aug-2026,26.711342988216245,-61.21691813010141,,,BSE LIMITED,0.59
0,PINELABSEQN,-1.86,PINELABS,EQ,N,183.85,47871043,185.78,194.49,182.85,185.71,9038052918.4,284.0,134.73,40008165743.78,2026-09-17 16:00:28,0,0.0,13.05,,17-Aug-2026,35.264084507042256,-36.45810138796111,,,PINE LABS LIMITED,-1.0
0,ETERNALEQN,5.35,ETERNAL,EQ,N,322.35,27543143,318.3,327.8,318.25,317.0,8942432237.81,368.45,212.6,2323919177019.24,2026-09-17 16:00:28,0,-1.8,1.37,17-Sep-2025,17-Aug-2026,12.51187406703759,-51.622765757290686,,,ETERNAL LIMITED,1.69
0,SBINEQN,-2.7,SBIN,EQ,N,988.7,8624398,991.2,1000.9,985.2,991.4,8539188947.76,1234.7,821.65,4075374688329.04,2026-09-17 16:00:28,0,15.35,-6.83,17-Sep-2025,17-Aug-2026,19.923868146108365,-20.331041197590213,,,STATE BANK OF INDIA,-0.27
0,BHARTIARTLEQN,1.0,BHARTIARTL,EQ,N,1836.0,4368285,1841.8,1845.9,1827.6,1835.0,8021219648.4,2174.5,1740.5,5701923451652.5,2026-09-17 16:00:28,0,-5.42,-6.77,17-Sep-2025,17-Aug-2026,15.566796964819499,-5.48692904337834,,,BHARTI AIRTEL LIMITED,0.05
0,TEGAEQN,192.3,TEGA,EQ,N,1909.4,3909542,1699.1,1944.0,1699.0,1717.1,7350994536.34,2125.0,1473.0,31641911210.26,2026-09-17 16:00:28,0,-9.46,9.48,17-Sep-2025,17-Aug-2026,10.145882352941177,-29.626612355736594,,,TEGA INDUSTRIES LIMITED,11.2
0,TCSEQN,1.2,TCS,EQ,N,2190.0,3295917,2171.0,2263.6,2162.5,2188.8,7248149952.21,3350.0,1976.8,2229688475144.46,2026-09-17 16:00:28,0,-30.98,-5.33,17-Sep-2025,17-Aug-2026,34.62686567164179,-10.785107244030756,,,TATA CONSULTANCY SERVICES LIMITED,0.05
