priority,identifier,change,symbol,series,marketType,lastPrice,totalTradedVolume,open,dayHigh,dayLow,previousClose,totalTradedValue,yearHigh,yearLow,ffmc,lastUpdateTime,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,nearWKH,nearWKL,chart30Path,chart365Path,companyName,pChange
1,NIFTY TOTAL MARKET,-2.75,NIFTY TOTAL MARKET,,,13166.25,2679841714,13165.75,13185.7,13122.9,13169.0,1052481306800.8099,13548.0,11436.55,,2026-07-30 15:39:59,0,1.48,1.45,29-Jul-2025,29-Jun-2026,2.8177590788308238,-15.12431633665747,,,,-0.02
0,HDFCBANKEQN,5.2,HDFCBANK,EQ,N,753.4,35844392,752.8,757.9,745.5,748.2,26916270840.64,1020.5,726.65,11507952979097.49,2026-07-30 16:00:29,0,-25.62,-5.58,30-Jul-2025,30-Jun-2026,26.1734443900049,-3.6812770935113193,,,HDFC BANK LIMITED,0.7
0,INFYEQN,-0.6,INFY,EQ,N,1155.0,22630218,1168.0,1187.7,1151.3,1155.6,26545698318.36,1728.0,982.4,4040155038730.84,2026-07-30 16:00:29,0,-23.96,15.45,30-Jul-2025,30-Jun-2026,33.15972222222222,-17.569218241042346,,,INFOSYS LIMITED,-0.05
0,KALYANKJILEQN,3.25,KALYANKJIL,EQ,N,631.85,32636519,631.0,648.95,627.05,628.6,20834500999.22,648.95,327.05,242109460856.38,2026-07-30 16:00:29,0,4.15,63.4,30-Jul-2025,30-Jun-2026,2.635025810925341,-93.19675890536615,,,KALYAN JEWELLERS INDIA LIMITED,0.52
0,ICICIBANKEQN,-7.9,ICICIBANK,EQ,N,1430.0,14141173,1431.1,1442.2,1422.6,1437.9,20232907504.94,1494.5,1187.6,10218404351568.66,2026-07-30 16:00:29,0,-3.53,3.98,30-Jul-2025,30-Jun-2026,4.315824690531951,-20.410912765240823,,,ICICI BANK LIMITED,-0.55
0,REDINGTONEQN,22.55,REDINGTON,EQ,N,310.0,56111752,307.95,338.5,307.95,287.45,17977083105.76,338.5,191.31,183664760935.26,2026-07-30 16:00:29,0,16.78,12.25,30-Jul-2025,30-Jun-2026,8.419497784342688,-62.040666980293764,,,REDINGTON LIMITED,7.84
0,M&MEQN,72.8,M&M,EQ,N,3294.6,4851980,3220.0,3327.0,3197.5,3221.8,15866023119.8,3839.9,2896.0,2933123350768.73,2026-07-30 16:00:29,0,2.67,7.36,30-Jul-2025,30-Jun-2026,14.200890648193964,-13.763812154696133,,,MAHINDRA & MAHINDRA LIMITED,2.26
0,RELIANCEEQN,13.5,RELIANCE,EQ,N,1289.4,12158451,1279.8,1297.0,1275.3,1275.9,15689386754.91,1611.8,1249.8,8686354311529.18,2026-07-30 16:00:29,0,-8.56,-0.35,30-Jul-2025,30-Jun-2026,20.002481697481077,-3.168506961113778,,,RELIANCE INDUSTRIES LIMITED,1.06
0,EXIDEINDEQN,20.35,EXIDEIND,EQ,N,456.0,31728785,435.0,461.4,430.0,435.65,14228456345.4,461.4,287.0,206880724800.0,2026-07-30 16:00:29,0,16.61,17.65,30-Jul-2025,30-Jun-2026,1.1703511053315996,-58.88501742160279,,,EXIDE INDUSTRIES LIMITED,4.67
0,SYRMAEQN,29.4,SYRMA,EQ,N,1372.8,9950655,1379.0,1468.0,1361.0,1343.4,14038483580.55,1517.7,634.5,106594401590.37,2026-07-30 16:00:29,0,79.93,-1.68,30-Jul-2025,30-Jun-2026,9.54734137181261,-116.35933806146572,,,SYRMA SGS TECHNOLOGY LIMITED,2.19
0,WAAREEENEREQN,-104.2,WAAREEENER,EQ,N,2632.0,4868001,2626.0,2650.0,2561.0,2736.2,12673402483.41,3865.0,2403.0,251234747326.53,2026-07-30 16:00:29,0,-16.27,-10.69,30-Jul-2025,30-Jun-2026,31.90168175937904,-9.529754473574698,,,WAAREE ENERGIES LIMITED,-3.81
0,SWIGGYEQN,6.46,SWIGGY,EQ,N,293.8,42221706,285.99,298.85,281.23,287.34,12274694368.32,474.0,235.75,415821137009.51,2026-07-30 16:00:29,0,-26.75,22.75,30-Jul-2025,30-Jun-2026,38.016877637130804,-24.62354188759279,,,SWIGGY LIMITED,2.25
0,TVSMOTOREQN,129.4,TVSMOTOR,EQ,N,4205.0,2913373,4080.0,4219.0,4070.0,4075.6,12155611836.55,4219.0,2754.5,985030305359.04,2026-07-30 16:00:29,0,50.52,21.51,30-Jul-2025,30-Jun-2026,0.33183218772220907,-52.65928480667998,,,TVS MOTOR COMPANY LIMITED,3.17
0,TCSEQN,-12.6,TCS,EQ,N,2434.0,4901582,2440.0,2495.0,2423.0,2446.6,12055686008.1,3350.0,1976.8,2478110387443.66,2026-07-30 16:00:29,0,-20.29,19.81,30-Jul-2025,30-Jun-2026,27.34328358208955,-23.128288142452448,,,TATA CONSULTANCY SERVICES LIMITED,-0.52
0,EICHERMOTEQN,130.0,EICHERMOT,EQ,N,7909.0,1496307,7869.5,7930.0,7730.0,7779.0,11742478665.48,8230.0,5353.0,1086933343021.75,2026-07-30 16:00:29,0,44.3,11.81,30-Jul-2025,30-Jun-2026,3.9003645200486026,-47.748925835979826,,,EICHER MOTORS LIMITED,1.67
0,MOILEQN,11.75,MOIL,EQ,N,285.9,35498059,278.0,304.5,277.5,274.15,10497840988.07,404.9,242.35,20507421398.96,2026-07-30 16:00:29,0,-17.56,2.8,30-Jul-2025,30-Jun-2026,29.38997283279822,-17.969878275221788,,,MOIL LIMITED,4.29
0,BHARTIARTLEQN,-3.6,BHARTIARTL,EQ,N,1946.6,5356472,1954.0,1963.2,1943.9,1950.2,10462475369.28,2174.5,1740.5,6044959384312.81,2026-07-30 16:00:29,0,0.72,5.11,30-Jul-2025,30-Jun-2026,10.48057024603357,-11.841424877908647,,,BHARTI AIRTEL LIMITED,-0.18
