priority,identifier,change,symbol,series,marketType,lastPrice,totalTradedVolume,open,dayHigh,dayLow,previousClose,totalTradedValue,yearHigh,yearLow,ffmc,lastUpdateTime,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,nearWKH,nearWKL,chart30Path,chart365Path,companyName,pChange
1,NIFTY TOTAL MARKET,-50.3,NIFTY TOTAL MARKET,,,13097.8,4776064241,13146.95,13154.15,13080.2,13148.1,763199816113.73,13548.0,11436.55,,2026-09-07 15:39:59,0,1.92,-2.15,05-Sep-2025,07-Aug-2026,3.322999704753469,-14.525796678194036,,,,-0.38
0,PCJEWELLEREQN,2.13,PCJEWELLER,EQ,N,13.99,2196523618,12.29,14.08,12.21,11.86,29345555536.48,15.38,7.47,63224088820.11,2026-09-07 16:00:27,0,5.58,43.19,05-Sep-2025,07-Aug-2026,9.037711313394018,-87.28246318607765,,,PC JEWELLER LIMITED,17.96
0,IFCIEQN,0.91,IFCI,EQ,N,102.29,207830587,104.9,107.36,101.4,101.38,21581128154.08,107.5,46.23,67925275430.59,2026-09-07 16:00:27,0,95.1,38.27,05-Sep-2025,07-Aug-2026,4.846511627906977,-121.26324897252866,,,IFCI LIMITED,0.9
0,SYRMAEQN,169.7,SYRMA,EQ,N,1627.0,13079561,1458.5,1645.0,1458.3,1457.3,20825146228.59,1645.0,634.5,126332380089.98,2026-09-07 16:00:27,0,95.73,14.2,05-Sep-2025,07-Aug-2026,1.094224924012158,-156.42237982663514,,,SYRMA SGS TECHNOLOGY LIMITED,11.64
0,BSEEQN,36.4,BSE,EQ,N,3446.2,3952983,3430.0,3474.5,3420.0,3409.8,13619647158.03,4446.8,2021.5,1404311927256.34,2026-09-07 16:00:27,0,48.57,-0.32,05-Sep-2025,07-Aug-2026,22.501574165692183,-70.47736829087312,,,BSE LIMITED,1.07
0,RELIANCEEQN,-12.5,RELIANCE,EQ,N,1309.5,10210522,1323.1,1324.2,1301.9,1322.0,13363837509.26,1611.8,1249.8,8821762812895.51,2026-09-07 16:00:27,0,-4.76,-1.9,05-Sep-2025,07-Aug-2026,18.755428713239855,-4.776764282285166,,,RELIANCE INDUSTRIES LIMITED,-0.95
0,ICICIBANKEQN,4.3,ICICIBANK,EQ,N,1427.5,8035111,1428.0,1434.4,1422.6,1423.2,11464657077.02,1480.0,1187.6,10202846028196.97,2026-09-07 16:00:27,0,1.76,0.46,05-Sep-2025,07-Aug-2026,3.5472972972972974,-20.2004041764904,,,ICICI BANK LIMITED,0.3
0,BHARTIARTLEQN,14.0,BHARTIARTL,EQ,N,1854.0,5972458,1845.0,1855.5,1830.4,1840.0,11001685708.06,2174.5,1740.5,5757824661962.82,2026-09-07 16:00:27,0,-2.18,-5.4,05-Sep-2025,07-Aug-2026,14.739020464474592,-6.52111462223499,,,BHARTI AIRTEL LIMITED,0.76
0,IDEAEQN,0.58,IDEA,EQ,N,15.6,695355022,15.09,15.68,15.06,15.02,10784956391.22,15.68,6.58,428280970777.66,2026-09-07 16:00:27,0,115.77,22.55,05-Sep-2025,07-Aug-2026,0.5102040816326531,-137.08206686930092,,,VODAFONE IDEA LIMITED,3.86
0,SBINEQN,-10.2,SBIN,EQ,N,1005.9,10220001,1020.8,1021.7,1000.6,1016.1,10283058406.17,1234.7,803.65,4146272275705.65,2026-09-07 16:00:27,0,24.71,-8.32,05-Sep-2025,07-Aug-2026,18.530817202559327,-25.16642817146768,,,STATE BANK OF INDIA,-1.0
