priority,identifier,change,symbol,series,marketType,lastPrice,totalTradedVolume,open,dayHigh,dayLow,previousClose,totalTradedValue,yearHigh,yearLow,ffmc,lastUpdateTime,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,nearWKH,nearWKL,chart30Path,chart365Path,companyName,pChange
1,NIFTY TOTAL MARKET,-19.55,NIFTY TOTAL MARKET,,,13110.5,3006770085,13168.45,13174.55,13098.85,13130.05,1081081229450.76,13548.0,11436.55,,2026-07-16 15:39:59,0,-0.85,1.12,15-Jul-2025,15-Jun-2026,3.2292589312075584,-14.636844153175565,,,,-0.15
0,MRPLEQN,16.63,MRPL,EQ,N,174.1,204353491,163.75,178.4,160.62,157.47,35248933662.59,212.31,120.4,30602757304.46,2026-07-16 16:00:29,0,18.47,5.18,16-Jul-2025,16-Jun-2026,17.9972681456361,-44.60132890365448,,,MANGALORE REFINERY AND PETROCHEMICALS LIMITED,10.56
0,DIXONEQN,848.0,DIXON,EQ,N,14499.0,2267533,14101.0,14685.0,14101.0,13651.0,32709050148.35,18471.0,9600.0,600397031174.03,2026-07-16 16:00:29,0,-9.94,18.5,16-Jul-2025,16-Jun-2026,21.50397921065454,-51.03125,,,DIXON TECHNOLOGIES (INDIA) LIMITED,6.21
0,TORNTPHARMEQN,-87.8,TORNTPHARM,EQ,N,4930.0,5061339,5025.3,5085.8,4812.2,5017.8,25212503481.21,5085.8,3376.4,515911337136.64,2026-07-16 16:00:29,0,42.51,10.37,16-Jul-2025,16-Jun-2026,3.063431515199182,-46.01350550882597,,,TORRENT PHARMACEUTICALS LIMITED,-1.75
0,BHELEQN,22.15,BHEL,EQ,N,440.1,55731908,424.2,441.0,407.05,417.95,23635344863.72,441.0,205.12,639762103056.51,2026-07-16 16:00:29,0,73.03,14.55,16-Jul-2025,16-Jun-2026,0.20408163265306123,-114.55733229329174,,,BHARAT HEAVY ELECTRICALS LIMITED,5.3
0,KALYANKJILEQN,-2.05,KALYANKJIL,EQ,N,546.05,43022984,544.95,555.6,532.5,548.1,23382561574.16,617.7,327.05,209233000080.12,2026-07-16 16:00:29,0,-7.48,44.25,16-Jul-2025,16-Jun-2026,11.599481949166261,-66.96223818987923,,,KALYAN JEWELLERS INDIA LIMITED,-0.37
0,ICICIGIEQN,-195.6,ICICIGI,EQ,N,1619.0,13018936,1700.0,1723.9,1544.6,1814.6,20912837654.24,2064.9,1544.6,392485379349.7,2026-07-16 16:00:29,0,-17.85,-9.23,16-Jul-2025,16-Jun-2026,21.594266066153324,-4.816781043635893,,,ICICI LOMBARD GENERAL INSURANCE COMPANY LIMITED,-10.78
0,HSCLEQN,40.4,HSCL,EQ,N,721.95,28438175,690.0,734.0,687.65,681.55,20385052603.5,734.0,418.5,169093538216.52,2026-07-16 16:00:29,0,40.42,4.75,16-Jul-2025,16-Jun-2026,1.6416893732970028,-72.5089605734767,,,HIMADRI SPECIALITY CHEMICAL LIMITED,5.93
0,RELIANCEEQN,4.5,RELIANCE,EQ,N,1300.0,15631046,1295.5,1309.4,1291.8,1295.5,20338960744.74,1611.8,1253.2,8757763769961.17,2026-07-16 16:00:29,0,-12.49,-2.17,16-Jul-2025,16-Jun-2026,19.34483186499566,-3.7344398340248963,,,RELIANCE INDUSTRIES LIMITED,0.35
0,ABBEQN,451.0,ABB,EQ,N,7655.5,2577801,7210.5,7924.5,7191.0,7204.5,19912610494.65,7924.5,4637.5,400621478809.58,2026-07-16 16:00:29,0,37.91,9.04,16-Jul-2025,16-Jun-2026,3.394535932866427,-65.07816711590297,,,ABB INDIA LIMITED,6.26
0,GROWWEQN,-11.14,GROWW,EQ,N,205.19,74536961,219.69,220.98,204.55,216.33,15748914489.69,227.2,112.0,157474163157.11,2026-07-16 16:00:29,0,0.0,2.76,,16-Jun-2026,9.6875,-83.20535714285714,,,BILLIONBRAINS GARAGE VENTURES LIMITED,-5.15
0,HDFCBANKEQN,-7.1,HDFCBANK,EQ,N,808.35,18698186,814.5,818.0,806.5,815.45,15160489208.8,1020.5,726.65,12344239331212.36,2026-07-16 16:00:29,0,-19.02,2.99,16-Jul-2025,16-Jun-2026,20.788829005389516,-11.243377141677561,,,HDFC BANK LIMITED,-0.87
0,ICICIBANKEQN,1.8,ICICIBANK,EQ,N,1418.0,10165264,1420.1,1423.7,1406.2,1416.2,14372260159.04,1500.0,1187.6,10130615544319.17,2026-07-16 16:00:29,0,-0.59,6.27,16-Jul-2025,16-Jun-2026,5.466666666666667,-19.4004715392388,,,ICICI BANK LIMITED,0.13
0,BECTORFOODEQN,25.53,BECTORFOOD,EQ,N,194.5,71620356,182.01,197.5,177.52,168.97,13627921339.68,313.82,165.0,30430376879.89,2026-07-16 16:00:29,0,-34.72,5.63,16-Jul-2025,16-Jun-2026,38.02179593397489,-17.87878787878788,,,MRS. BECTORS FOOD SPECIALITIES LIMITED,15.11
0,ATHERENERGEQN,-26.4,ATHERENERG,EQ,N,1270.0,10436460,1325.0,1345.0,1251.5,1296.4,13393735305.6,1345.0,329.2,243092730918.89,2026-07-16 16:00:29,0,273.69,27.25,16-Jul-2025,16-Jun-2026,5.5762081784386615,-285.78371810449573,,,ATHER ENERGY LIMITED,-2.04
0,JBCHEPHARMEQN,-89.9,JBCHEPHARM,EQ,N,2416.1,4779224,2506.0,2525.5,2380.0,2506.0,11558839997.44,2525.5,1627.0,197230444551.12,2026-07-16 16:00:29,0,45.98,10.18,16-Jul-2025,16-Jun-2026,4.331815482082756,-48.50030731407499,,,JB CHEMICALS & PHARMACEUTICALS LIMITED,-3.59
0,TCSEQN,9.9,TCS,EQ,N,2199.1,5197595,2206.0,2231.4,2187.8,2189.2,11501030312.2,3350.0,1976.8,2238953390726.11,2026-07-16 16:00:29,0,-31.98,0.0,16-Jul-2025,16-Jun-2026,34.355223880597016,-11.245447187373532,,,TATA CONSULTANCY SERVICES LIMITED,0.45
0,RBLBANKEQN,-9.3,RBLBANK,EQ,N,363.5,30740165,373.2,373.95,361.3,372.8,11161753911.5,382.35,243.25,224175261519.46,2026-07-16 16:00:29,0,35.06,-1.68,16-Jul-2025,16-Jun-2026,4.9300379233686416,-49.43473792394656,,,RBL BANK LIMITED,-2.49
0,LTEQN,-4.1,LT,EQ,N,3779.8,2936753,3795.0,3802.0,3762.3,3783.9,11091088217.45,4440.0,3288.1,4411648405175.09,2026-07-16 16:00:29,0,7.88,-9.71,16-Jul-2025,16-Jun-2026,14.86936936936937,-14.95392475897935,,,LARSEN & TOUBRO LIMITED,-0.11
0,SWIGGYEQN,2.49,SWIGGY,EQ,N,272.58,34357269,272.0,283.5,271.0,270.09,9560253671.94,474.0,235.75,385788037869.47,2026-07-16 16:00:29,0,-30.08,4.98,16-Jul-2025,16-Jun-2026,42.49367088607595,-15.622481442205727,,,SWIGGY LIMITED,0.92
0,BAJFINANCEEQN,15.2,BAJFINANCE,EQ,N,1036.5,9079076,1024.0,1042.4,1021.2,1021.3,9396843660.0,1102.5,787.9,2770282023956.38,2026-07-16 16:00:29,0,12.45,8.01,16-Jul-2025,16-Jun-2026,5.98639455782313,-31.55222744003046,,,BAJAJ FINANCE LIMITED,1.49
0,INFYEQN,8.7,INFY,EQ,N,1085.0,8592146,1082.5,1097.3,1077.9,1076.3,9350488805.96,1728.0,982.4,3795297157595.64,2026-07-16 16:00:29,0,-32.52,-5.12,16-Jul-2025,16-Jun-2026,37.210648148148145,-10.443811074918568,,,INFOSYS LIMITED,0.81
