priority,identifier,change,symbol,series,marketType,lastPrice,totalTradedVolume,open,dayHigh,dayLow,previousClose,totalTradedValue,yearHigh,yearLow,ffmc,lastUpdateTime,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,nearWKH,nearWKL,chart30Path,chart365Path,companyName,pChange
1,NIFTY TOTAL MARKET,-66.7,NIFTY TOTAL MARKET,,,13123.55,3210156690,13100.1,13125.7,13032.6,13190.25,891669447851.52,13548.0,11436.55,,2026-09-02 15:39:59,0,2.58,-0.81,01-Sep-2025,31-Jul-2026,3.1329347505166814,-14.750951991640836,,,,-0.51
0,IFCIEQN,10.46,IFCI,EQ,N,97.72,428062214,87.5,99.49,87.01,87.26,41038324456.18,99.49,46.23,64890584759.78,2026-09-02 16:00:28,0,84.0,27.67,02-Sep-2025,31-Jul-2026,1.7790732736958488,-111.37789314298075,,,IFCI LIMITED,11.99
0,HDFCBANKEQN,-11.1,HDFCBANK,EQ,N,700.8,36950338,702.3,705.65,700.0,711.9,25946896846.98,1020.5,698.5,10710783177027.05,2026-09-02 16:00:28,0,-25.8,-6.33,02-Sep-2025,31-Jul-2026,31.327780499755022,-0.329277022190408,,,HDFC BANK LIMITED,-1.56
0,BSEEQN,-74.0,BSE,EQ,N,3168.0,6510791,3222.6,3265.0,3131.5,3242.0,20703794516.72,4446.8,2021.5,1290946603664.35,2026-09-02 16:00:28,0,44.38,-13.12,02-Sep-2025,31-Jul-2026,28.75775838805433,-56.71531041305961,,,BSE LIMITED,-2.28
0,RELIANCEEQN,4.1,RELIANCE,EQ,N,1313.1,13497841,1298.0,1321.9,1293.1,1309.0,17667998976.95,1611.8,1249.8,8846015081796.94,2026-09-02 16:00:28,0,-3.91,0.41,02-Sep-2025,31-Jul-2026,18.53207593994292,-5.0648103696591456,,,RELIANCE INDUSTRIES LIMITED,0.31
0,COALINDIAEQN,16.25,COALINDIA,EQ,N,417.85,34130970,408.2,422.4,406.5,401.6,14237392825.8,491.25,369.6,998078895728.62,2026-09-02 16:00:28,0,9.93,0.89,02-Sep-2025,31-Jul-2026,14.94147582697201,-13.05465367965368,,,COAL INDIA LIMITED,4.05
0,SBINEQN,-13.6,SBIN,EQ,N,1020.9,13843678,1026.0,1035.3,1017.3,1034.5,14155576065.34,1234.7,802.65,4208033550056.12,2026-09-02 16:00:28,0,26.99,-0.63,02-Sep-2025,31-Jul-2026,17.31594719365028,-27.1911792188376,,,STATE BANK OF INDIA,-1.31
0,KALYANKJILEQN,17.0,KALYANKJIL,EQ,N,590.0,21212135,568.6,595.45,556.5,573.0,12283311014.45,648.95,327.05,226075921307.14,2026-09-02 16:00:28,0,15.98,-3.69,02-Sep-2025,31-Jul-2026,9.083904769242622,-80.40055037456047,,,KALYAN JEWELLERS INDIA LIMITED,2.97
0,ICICIBANKEQN,-11.5,ICICIBANK,EQ,N,1426.5,8515824,1425.1,1436.0,1420.7,1438.0,12146375245.92,1480.0,1187.6,10194848478506.78,2026-09-02 16:00:28,0,2.32,-0.62,02-Sep-2025,31-Jul-2026,3.614864864864865,-20.116200740990234,,,ICICI BANK LIMITED,-0.8
0,ATHERENERGEQN,-39.5,ATHERENERG,EQ,N,1686.1,6312532,1722.0,1737.0,1641.0,1725.6,10735533796.44,1744.0,445.3,332155105373.16,2026-09-02 16:00:28,0,239.46,33.79,02-Sep-2025,31-Jul-2026,3.319954128440367,-278.6436110487312,,,ATHER ENERGY LIMITED,-2.29
