priority,identifier,change,symbol,series,marketType,lastPrice,totalTradedVolume,open,dayHigh,dayLow,previousClose,totalTradedValue,yearHigh,yearLow,ffmc,lastUpdateTime,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,nearWKH,nearWKL,chart30Path,chart365Path,companyName,pChange
1,NIFTY TOTAL MARKET,-1.1,NIFTY TOTAL MARKET,,,13159.2,2420820085,13109.8,13178.55,13096.4,13160.3,731949583474.14,13548.0,11436.55,,2026-07-20 14:38:13,0,0.34,0.78,18-Jul-2025,19-Jun-2026,2.8697962798937113,-15.062671872199221,,,,-0.01
0,HDFCBANKEQN,-40.35,HDFCBANK,EQ,N,779.25,47909378,790.0,790.0,774.55,819.6,37421056968.24,1020.5,726.65,11906727786907.0,2026-07-20 14:37:47,0,-20.37,-0.06,18-Jul-2025,19-Jun-2026,23.640372366487018,-7.238698135278332,,,HDFC BANK LIMITED,-4.92
0,AXISBANKEQN,-70.4,AXISBANK,EQ,N,1258.1,23033763,1275.0,1284.0,1249.1,1328.5,29069530256.52,1418.3,1042.5,3603702628308.7,2026-07-20 14:37:47,0,14.44,-7.36,18-Jul-2025,19-Jun-2026,11.295212578438976,-20.6810551558753,,,AXIS BANK LIMITED,-5.3
0,ICICIBANKEQN,14.3,ICICIBANK,EQ,N,1458.6,18936141,1444.5,1480.0,1439.5,1444.3,27591851051.1,1500.0,1187.6,10421525842760.4,2026-07-20 14:37:47,0,2.33,8.35,18-Jul-2025,19-Jun-2026,2.76,-22.819131020545637,,,ICICI BANK LIMITED,0.99
0,RELIANCEEQN,-5.5,RELIANCE,EQ,N,1321.7,11766558,1317.2,1345.9,1314.9,1327.2,15669642954.18,1611.8,1253.2,8915403517820.48,2026-07-20 14:37:47,0,-10.44,0.95,18-Jul-2025,19-Jun-2026,17.998510981511355,-5.46600702202362,,,RELIANCE INDUSTRIES LIMITED,-0.41
0,BECTORFOODEQN,24.35,BECTORFOOD,EQ,N,212.98,72272311,187.0,215.95,185.1,188.63,15075281351.49,313.82,165.0,33295056574.86,2026-07-20 14:37:47,0,-31.27,11.83,18-Jul-2025,19-Jun-2026,32.1330699126888,-29.078787878787878,,,MRS. BECTORS FOOD SPECIALITIES LIMITED,12.91
0,SBINEQN,16.1,SBIN,EQ,N,1060.4,13766348,1041.6,1065.0,1038.3,1044.3,14440486061.56,1234.7,786.55,4370435863575.77,2026-07-20 14:37:47,0,28.74,2.41,18-Jul-2025,19-Jun-2026,14.116789503523123,-34.81660415739623,,,STATE BANK OF INDIA,1.54
0,HSCLEQN,30.15,HSCL,EQ,N,771.7,16737904,742.05,786.85,741.1,741.55,12796964503.2,786.85,418.5,180699030035.38,2026-07-20 14:37:47,0,50.16,15.01,18-Jul-2025,19-Jun-2026,1.925398741818644,-84.39665471923536,,,HIMADRI SPECIALITY CHEMICAL LIMITED,4.07
0,PNBEQN,5.75,PNB,EQ,N,111.52,106667233,108.26,111.95,107.4,105.77,11793129280.48,135.15,98.5,383038828063.79,2026-07-20 14:37:47,0,-1.68,2.46,18-Jul-2025,19-Jun-2026,17.48427672955975,-13.218274111675127,,,PUNJAB NATIONAL BANK,5.44
0,CUPIDEQN,-9.38,CUPID,EQ,N,205.4,53759568,214.4,216.8,201.0,214.78,11091136474.08,226.0,25.68,138826818298.41,2026-07-20 14:37:44,0,599.97,16.12,18-Jul-2025,19-Jun-2026,9.11504424778761,-699.8442367601247,,,CUPID LIMITED,-4.37
