priority,identifier,change,symbol,series,marketType,lastPrice,totalTradedVolume,open,dayHigh,dayLow,previousClose,totalTradedValue,yearHigh,yearLow,ffmc,lastUpdateTime,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,nearWKH,nearWKL,chart30Path,chart365Path,companyName,pChange
1,NIFTY TOTAL MARKET,10.85,NIFTY TOTAL MARKET,,,13294.1,2429962939,13306.5,13306.5,13263.3,13283.25,860819481293.92,13548.0,11436.55,,2026-08-21 19:13:18,0,2.08,0.91,20-Aug-2025,21-Jul-2026,1.8740773545910836,-16.24222339779042,,,,0.08
0,WELCORPEQN,286.0,WELCORP,EQ,N,2291.2,19963038,2175.0,2348.9,2133.0,2005.2,45372192396.78,2348.9,710.0,299412896559.08,2026-08-21 16:00:29,0,155.96,40.66,21-Aug-2025,21-Jul-2026,2.4564689854825663,-222.70422535211267,,,WELSPUN CORP LIMITED,14.26
0,NETWEBEQN,148.9,NETWEB,EQ,N,5568.7,4267482,5400.0,5674.8,5360.0,5419.8,23737271177.52,5674.8,2037.3,104673445721.99,2026-08-21 16:00:29,0,169.57,30.8,21-Aug-2025,21-Jul-2026,1.869669415662226,-173.33726009915082,,,NETWEB TECHNOLOGIES INDIA LIMITED,2.75
0,BSEEQN,-50.1,BSE,EQ,N,3241.0,6640651,3252.0,3285.0,3223.0,3291.1,21541342152.86,4446.8,2021.5,1320693794973.53,2026-08-21 16:00:29,0,38.97,-11.54,21-Aug-2025,21-Jul-2026,27.11612845192048,-60.326490230027204,,,BSE LIMITED,-1.52
0,HDFCBANKEQN,1.9,HDFCBANK,EQ,N,726.95,26029811,728.3,732.8,726.6,725.05,19012173954.4,1020.5,715.1,11108246364597.07,2026-08-21 16:00:29,0,-26.98,-4.53,21-Aug-2025,21-Jul-2026,28.76531112199902,-1.6571108935813172,,,HDFC BANK LIMITED,0.26
0,BALRAMCHINEQN,-39.4,BALRAMCHIN,EQ,N,727.7,19995747,747.35,765.0,714.0,767.1,14730266942.49,780.95,393.55,82686052827.77,2026-08-21 16:00:29,0,24.5,17.78,21-Aug-2025,21-Jul-2026,6.818618349446187,-84.90661923516707,,,BALRAMPUR CHINI MILLS LIMITED,-5.14
0,HSCLEQN,-49.2,HSCL,EQ,N,655.0,17256079,705.1,711.0,650.0,704.2,11670286227.7,819.5,418.5,153422561908.53,2026-08-21 16:00:29,0,36.94,-18.22,21-Aug-2025,21-Jul-2026,20.0732153752288,-56.511350059737154,,,HIMADRI SPECIALITY CHEMICAL LIMITED,-6.99
0,DATAPATTNSEQN,101.9,DATAPATTNS,EQ,N,4802.1,2315293,4730.1,5000.0,4730.1,4700.2,11293073136.8,5000.0,2131.0,144380853647.12,2026-08-21 16:00:29,0,84.7,13.15,21-Aug-2025,21-Jul-2026,3.958,-125.34490849366495,,,DATA PATTERNS (INDIA) LIMITED,2.17
0,MCXEQN,59.0,MCX,EQ,N,3185.0,3473999,3145.1,3211.4,3132.0,3126.0,11043217501.18,3480.0,1460.8,810244536858.27,2026-08-21 16:00:29,0,100.9,13.7,21-Aug-2025,21-Jul-2026,8.477011494252874,-118.03121577217962,,,MULTI COMMODITY EXCHANGE OF INDIA LIMITED,1.89
0,ETERNALEQN,0.05,ETERNAL,EQ,N,328.0,31651425,330.0,331.7,324.1,327.95,10363942602.0,368.45,212.6,2364651745190.98,2026-08-21 16:00:29,0,1.93,14.45,21-Aug-2025,21-Jul-2026,10.978423123897407,-54.280338664158045,,,ETERNAL LIMITED,0.02
