priority,identifier,change,symbol,series,marketType,lastPrice,totalTradedVolume,open,dayHigh,dayLow,previousClose,totalTradedValue,yearHigh,yearLow,ffmc,lastUpdateTime,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,nearWKH,nearWKL,chart30Path,chart365Path,companyName,pChange
1,NIFTY TOTAL MARKET,4.1,NIFTY TOTAL MARKET,,,13148.1,4130684003,13163.65,13198.75,13148.1,13144.0,920395088363.15,13548.0,11436.55,,2026-09-04 15:39:59,0,2.35,-1.62,03-Sep-2025,04-Aug-2026,2.9517271922054915,-14.96561463028623,,,,0.03
0,SWIGGYEQN,6.8,SWIGGY,EQ,N,276.1,184369387,269.3,284.4,269.3,269.3,51118256239.62,474.0,235.75,390769965719.28,2026-09-04 16:00:28,0,-34.74,-5.12,04-Sep-2025,04-Aug-2026,41.75105485232068,-17.11558854718982,,,SWIGGY LIMITED,2.53
0,IFCIEQN,6.26,IFCI,EQ,N,102.17,407352536,96.5,107.5,96.41,95.91,41969531784.08,107.5,46.23,67845589898.76,2026-09-04 16:00:28,0,95.88,34.61,04-Sep-2025,04-Aug-2026,4.9581395348837205,-121.00367726584469,,,IFCI LIMITED,6.53
0,BSEEQN,103.7,BSE,EQ,N,3409.8,7975058,3400.0,3474.0,3391.7,3306.1,27395759740.44,4446.8,2021.5,1389479081178.88,2026-09-04 16:00:28,0,53.63,-5.75,04-Sep-2025,04-Aug-2026,23.320140325627417,-68.6767252040564,,,BSE LIMITED,3.14
0,RELIANCEEQN,19.5,RELIANCE,EQ,N,1322.0,13031534,1304.1,1333.0,1304.1,1302.5,17283462913.52,1611.8,1249.8,8905972079914.36,2026-09-04 16:00:28,0,-2.74,2.41,04-Sep-2025,04-Aug-2026,17.979898250403277,-5.776924307889263,,,RELIANCE INDUSTRIES LIMITED,1.5
0,TEJASNETEQN,44.55,TEJASNET,EQ,N,612.0,26085952,570.0,622.8,570.0,567.45,15898344305.92,644.75,294.0,50427547308.15,2026-09-04 16:00:28,0,2.25,14.62,04-Sep-2025,04-Aug-2026,5.0794881737107405,-108.16326530612245,,,TEJAS NETWORKS LIMITED,7.85
0,NIACLEQN,35.67,NIACL,EQ,N,231.0,66928665,196.49,234.39,196.49,195.33,14929777301.55,234.39,116.97,55438451376.0,2026-09-04 16:00:28,0,15.21,34.48,04-Sep-2025,04-Aug-2026,1.4463074363240753,-97.48653500897666,,,THE NEW INDIA ASSURANCE COMPANY LIMITED,18.26
0,POLYCABEQN,-507.5,POLYCAB,EQ,N,8300.0,1559741,8500.0,8500.0,8250.0,8807.5,13025475078.05,10126.0,6663.0,442705532848.31,2026-09-04 16:00:28,0,14.37,-9.55,04-Sep-2025,04-Aug-2026,18.0327868852459,-24.568512681975086,,,POLYCAB INDIA LIMITED,-5.76
0,PCJEWELLEREQN,1.47,PCJEWELLER,EQ,N,11.99,1088942848,10.6,12.17,10.51,10.52,12424837895.68,15.38,7.47,54185620082.42,2026-09-04 16:00:28,0,-8.82,22.1,04-Sep-2025,04-Aug-2026,22.041612483745123,-60.50870147255689,,,PC JEWELLER LIMITED,13.97
0,KEIEQN,-477.0,KEI,EQ,N,4850.0,2381568,5000.0,5028.0,4820.0,5327.0,11729984501.76,5899.0,3728.7,298495501599.48,2026-09-04 16:00:28,0,17.55,-11.82,04-Sep-2025,04-Aug-2026,17.782675029666045,-30.072143106176416,,,KEI INDUSTRIES LIMITED,-8.95
